weight,feature
1.32729,S D I w
0.170341,SC _ D I
1.22043,SC _ D I w
0.11756,P w I D
0.280101,P r u
0.773958,P r u m
0.799836,P b a
0.383095,S t a
0.0782183,S t a b
0.308715,SC _ t a
0.0782183,SC _ t a b
5.82593e-09,P b a t
-0.185888,S v ^
0.471308,S v ^ l
-0.337269,SC _ v ^
0.561061,SC _ v ^ l
0.856282,P ^ v
-0.244833,S t c
-0.246966,SC _ t c
0.000824913,S R t c
0.204877,S R t c w
0.000824913,SC _ R t c
0.317927,SC _ R t c w
1.13987,P w c t R
0.693621,P g a
1.05854,S t a g
0.97146,SC _ t a g
0.71487,P g a t
4.50843,P d r
0.362473,P r I
1.56892,S k G
0.606828,S k G I r d
1.49488,SC _ k G
0.622178,SC _ k G I r d
0.720941,P d r I G k
4.04904,P k l
0.604385,S a l
0.604385,SC _ a l
0.371676,P l a
0.745495,P l a t
4.03807,P f l
0.100817,P l u
0.507579,S z d
0.646934,SC _ z d
0.65208,S e d
1.47946,S e d x
0.728812,SC _ e d
1.23994,SC _ e d x
1.51394,P t x d e
-0.457237,P d e
0.671893,S m ^ s
0.857874,SC _ m ^ s
-0.00305049,S u J
-7.4368e-06,SC _ u J
1.35862,S s u J
1.77094,SC _ s u J
0.201205,P J u s
0.193104,P s l
-0.278975,S O
1.11046,S O t
-0.211416,SC _ O
1.13451,SC _ O t
-1.904,P O
0.13028,S z O
0.420876,S z O t
0.148495,SC _ z O
0.757329,SC _ z O t
0.159817,P t O z
1.03776,S m r
0.533671,S m r c
1.17296,SC _ m r
0.568015,SC _ m r c
4.39373,P p r
0.900842,S i t I r p
0.755031,SC _ i t I r p
0.89189,P p r I t i
0.770739,P r @
0.494791,S k @
0.501952,SC _ k @
-0.319909,S u k
-0.319131,SC _ u k
-0.0588555,P k u
0.15226,S n u
0.152088,SC _ n u
0.703874,S t s e t
0.566168,SC _ t s e t
2.05067,P t e s t
1.31733,P ^ D
0.642586,S R D
0.641141,SC _ R D
2.22746,P ^ D R
-1.86993,P D R
0.512232,S z @ h
0.566177,SC _ z @ h
0.739944,P l Y
-0.00265552,S k Y
-0.00265552,SC _ k Y
0.560378,S l e
0.294981,SC _ l e
0.775511,P l c
1.05069,S J n
1.27038,SC _ J n
0.785231,P I n J
-0.527464,S R s
-0.528521,SC _ R s
0.848047,S k R s
0.859568,SC _ k R s
0.570865,P s R k
1.61039,S ^ h
1.67205,SC _ ^ h
0.336524,P h ^
0.571267,S @ d
0.409988,SC _ @ d
2.25387,P d @ d
0.389309,S d @
0.371401,SC _ d @
-0.3277,P @ d
1.45863,P d @ d @
0.615715,S @ d @
1.179,S @ d @ d
0.547645,SC _ @ d @
1.30313,SC _ @ d @ d
-0.169007,S d e
-0.17156,SC _ d e
0.000800501,P n a
0.48301,S t a n
0.581365,SC _ t a n
0.278567,P n a t
0.843954,P w E
0.730912,S n E w
0.704983,SC _ n E w
0.419621,P w E n
0.19632,S t n E
0.365035,S t n E w
0.193446,SC _ t n E
0.14627,SC _ t n E w
-0.107351,S t t
-0.114404,SC _ t t
-6.03771e-08,S R w
-6.03771e-08,SC _ R w
-0.349158,P w R
0.310066,S k R w
0.245565,SC _ k R w
0.173916,S l i
0.168257,SC _ l i
0.695081,P b @
0.591882,S k @ b
0.57122,SC _ k @ b
-0.31905,P k l e
0.00220834,S l I
0.0221811,SC _ l I
-0.2578,S o f
-0.248819,SC _ o f
-0.34456,P f o
0.413056,S r o
1.01335,S r o f
0.46929,SC _ r o
0.865998,SC _ r o f
0.230876,P f o r
0.217364,S x r
0.257041,SC _ x r
-0.259001,S k x
-0.260403,SC _ k x
0.0467877,S k a
0.937489,S k a l
0.0468335,SC _ k a
0.486034,SC _ k a l
-0.0055677,S l ^
-0.0055677,SC _ l ^
0.102665,S R l ^
0.569055,S R l ^ k
0.102665,SC _ R l ^
0.569055,SC _ R l ^ k
0.588782,P k ^ l R
-0.823982,P l R
0.240771,P r E
2.30008,P r E d
2.24585,P y E
4.54269e-05,S l E
0.0838019,SC _ l E
2.18846,P E l
0.293353,P y E l o
0.634929,S o l E
0.674047,SC _ o l E
0.133447,SC _ o l E y
0.217118,S s I m
0.310748,SC _ s I m
-0.171845,S s o
-0.171955,SC _ s o
3.95011,P b l
1.18436,S u l b
1.61272,SC _ u l b
7.12383e-05,P I t s
3.13218,P t r
3.55967,P u p
-0.0768348,P k a
2.59677,P k w
-0.118522,S z o
-0.115045,SC _ z o
-0.158746,S n e
-0.166573,SC _ n e
0.537343,P d o n
0.240171,S t n o
0.804044,S t n o d
0.20753,SC _ t n o
0.750241,SC _ t n o d
1.47869,P d o n t
-0.409577,P b x
0.584201,S x b
0.234062,SC _ x b
1.57202,P k c
0.998761,S z c k
0.672187,SC _ z c k
0.975734,P n ^
1.00692,S t s o m
0.991513,SC _ t s o m
0.896365,P m o s t
1.30457,P v E
-0.123126,S r E
-0.123126,SC _ r E
0.361114,S i r E
0.629698,S i r E v
0.448467,SC _ i r E
0.691765,SC _ i r E v
1.23921,P v E r i
-0.0563926,S d o
-0.0544979,SC _ d o
0.861773,S l E w
0.944723,SC _ l E w
-0.0644707,S d n @ r
-0.0644707,SC _ d n @ r
0.585324,P p I
-0.682274,S t x
-0.683476,SC _ t x
0.454724,S e t x
0.454724,SC _ e t x
1.3978,P c f
0.656552,P f ^
0.000844806,S m E
0.953752,S m E D
0.000844806,SC _ m E
0.971562,SC _ m E D
0.00120944,P D E m
-0.1842,P E m
0.741181,S Y w
0.861822,SC _ Y w
2.10053,P o p x
0.0278626,S n x
1.48134,S n x p o
0.0269145,SC _ n x
1.63879,SC _ n x p o
2.29647,P o p x n
1.23772,P x n
-0.0640242,S W m
-0.0640242,SC _ W m
1.44974,S T W m
1.23408,SC _ T W m
-0.478774,P T
0.627728,S G I T
0.612294,SC _ G I T
2.16507,P T I G
-0.00140881,CSC _CNVN
-0.104991,P r a
-0.230532,S Y f
-0.23132,SC _ Y f
0.0653615,P f Y
0.11202,S v Y
0.726928,S v Y f
0.0864054,SC _ v Y
0.60385,SC _ v Y f
0.252173,P f Y v
4.78954,P T r
1.07337,S i r T
0.857244,SC _ i r T
0.479501,S n i
0.970877,S n i r g
0.459521,SC _ n i
0.850499,SC _ n i r g
0.75425,P b ^
-0.553027,S m ^ b
-0.545847,SC _ m ^ b
1.20867,S p m
0.575153,S p m ^
0.232557,S p m ^ b
0.955001,SC _ p m
0.644609,SC _ p m ^
0.175517,SC _ p m ^ b
0.603328,P b ^ m p
0.420807,S d E h
0.359276,SC _ d E h
-0.399546,S t n I
-0.361474,SC _ t n I
0.769396,S s k
1.42187,SC _ s k
5.23324,P E k s
-0.116426,S Y s
-0.118171,SC _ Y s
0.13924,S t Y
0.135137,SC _ t Y
0.092119,P b a b
0.929348,S d Y s
1.04652,SC _ d Y s
0.13339,P s Y d
-0.00659448,S d d
-0.00659448,SC _ d d
0.13766,S t n o w
0.114195,SC _ t n o w
0.388158,P w o n t
0.958533,P t E
0.122015,P t E n
0.264545,S i n
0.256883,SC _ i n
1.80741,P E n i
0.957442,P Y l
-0.104504,S R T
-0.104504,SC _ R T
0.503864,S s R T
0.774674,SC _ s R T
1.48585,P T R s
-0.269211,S o h
-0.266658,SC _ o h
0.787053,P h o
1.68503e-05,S l o h
0.0352954,SC _ l o h
1.10346,P h o l
1.08763,S d l
1.2435,S d l o
1.00785,SC _ d l
1.27126,SC _ d l o
0.782315,P h o l d
0.540924,P o l d
0.65699,P s n
0.238908,S d n W
0.122888,S d n W s
0.392902,SC _ d n W
0.122888,SC _ d n W s
1.39371,P s W n d
2.02161,P p I g
3.28633,P g l
1.10927,S G O
1.01057,SC _ G O
0.720729,P k O G
0.88742,P r e n
0.675966,S i d
0.775975,SC _ i d
0.175252,S r i d
0.648946,SC _ r i d
0.0834353,P d i r
0.0681637,S l U
0.601178,S l U p
1.68514e-05,SC _ l U
0.734421,SC _ l U p
3.40582e-05,P p U l
0.393816,S m I
0.794863,S m I h
0.378975,SC _ m I
0.866445,SC _ m I h
-0.188212,P I m
-0.279351,S r c k
-0.279351,SC _ r c k
0.43698,S n r
0.713865,S n r c
0.43698,SC _ n r
0.713865,SC _ n r c
1.3779,P k c r n
-1.62091,P n R
0.00469361,S o D
0.00469361,SC _ o D
0.541284,P D o
0.63495,S z o D
0.489594,SC _ z o D
0.402361,S m r a
0.592742,SC _ m r a
0.00397327,P a r m
0.781979,S k U b
0.743445,SC _ k U b
1.33945,P t Y r
1.26264,S d r
7.63511e-05,S d r Y
0.825109,S d r Y t
1.34548,SC _ d r
7.63511e-05,SC _ d r Y
0.25299,SC _ d r Y t
0.747957,P t Y r d
0.0339,S i d E
0.0319429,SC _ i d E
0.95659,P r E d i
0.38337,S d @ h
0.482788,SC _ d @ h
0.202328,S p @
1.47946,S p @ n
0.149824,SC _ p @
1.70171,SC _ p @ n
0.747423,S r o m
0.764561,SC _ r o m
0.69405,S m Y t
0.647287,SC _ m Y t
0.621278,S f @
0.610499,SC _ f @
1.08475,S t f
0.897065,SC _ t f
0.825572,S n R t
0.815647,SC _ n R t
0.704899,P t R n
-0.168762,P o m
0.459367,P m @
0.439419,P m @ k
0.552731,S p i
0.493134,SC _ p i
0.0152633,S k G I p
0.0152633,SC _ k G I p
0.340933,S t Y w
0.432304,SC _ t Y w
0.276956,S b @
1.11837,S b @ r
0.21021,SC _ b @
0.707013,SC _ b @ r
0.241017,S t I b
0.24477,SC _ t I b
0.000601229,S u m
0.000601229,SC _ u m
0.245142,P m u
0.839518,S R v
0.135746,S R v E
0.498471,SC _ R v
0.111373,SC _ R v E
-1.64508,P v R
0.353343,S v e
0.336524,S v e w
0.324092,SC _ v e
0.310583,SC _ v e w
0.0564719,P w e v
0.913344,S u C
0.907754,SC _ u C
1.83777,P l @ m
0.376862,S d r c
0.366917,SC _ d r c
0.000346689,S d z
0.000346689,SC _ d z
-0.594881,S v o
-0.596579,SC _ v o
1.44578,P o v
-0.0891699,S R v o
-0.0891699,SC _ R v o
2.37519,P o v R
0.161805,P g I
0.822495,S n I g
0.863781,SC _ n I g
-0.12628,S z n
-0.12628,SC _ z n
0.712242,S d u n
0.567821,SC _ d u n
0.574155,P n u d
0.952694,S m e n
0.771947,SC _ m e n
0.00013695,P n e m
-0.482635,S k i
-0.484335,SC _ k i
0.104647,P k o
0.0541648,P h i z
0.572249,S z i h
0.586899,SC _ z i h
3.9481,P f r
0.49735,P f r ^
0.000712179,S m ^ r
0.877909,S m ^ r f
0.000712179,SC _ m ^ r
0.852218,SC _ m ^ r f
0.490787,S v u m
0.610705,SC _ v u m
0.307173,P b ^ t
0.56951,P x n t
0.891739,S C a w
1.01475,SC _ C a w
8.3704e-06,S u h
8.3704e-06,SC _ u h
0.727855,S z u h
0.783745,SC _ z u h
0.368918,S d l R
0.368918,SC _ d l R
0.326415,S s E
0.837056,S s E y
0.376257,SC _ s E
0.662818,SC _ s E y
2.41167,P n a k
0.859126,S s k a
0.0240439,S s k a b
0.522006,SC _ s k a
0.0240439,SC _ s k a b
0.0186809,P b a k s
-0.0871886,S S Y
-0.0871886,SC _ S Y
1.33999,P g r @
0.449196,P g r @ m a
0.19971,S a m @
0.346816,S a m @ r
0.452981,S a m @ r g
0.19971,SC _ a m @
0.346816,SC _ a m @ r
0.452981,SC _ a m @ r g
0.679666,P s I l
0.131085,S i l
0.329714,S i l I
0.383655,S i l I s
0.390757,SC _ i l
0.674333,SC _ i l I
0.124783,SC _ i l I s
0.975455,P s I l i
-0.105185,P l i
0.246515,S i z
0.246515,SC _ i z
0.896,S r o d
0.775008,SC _ r o d
0.0565581,P d o r
-0.122949,S o l k
-0.352413,SC _ o l k
1.46856,P k l o
1.70997,S d z o
1.24651,SC _ d z o
0.81456,S S c w
0.734659,SC _ S c w
-0.0528501,P S I
0.0294254,S i g c d
0.264262,SC _ i g c d
0.59044,P d c g i
0.960393,S l i w
1.02978,SC _ l i w
1.49335,S n o f
1.69606,SC _ n o f
-0.0466059,S l E h
-0.0466059,SC _ l E h
0.112227,P h E l
0.630856,S o l E h
0.821193,SC _ o l E h
0.544815,P h E l o
0.232194,S n ^ f
0.159585,SC _ n ^ f
0.317092,P f ^ n
0.0252552,S i n ^
0.514089,S i n ^ f
1.0228,SC _ i n ^
0.238497,SC _ i n ^ f
0.304561,P f ^ n i
0.964749,P f I
1.14451,P f I n
0.903838,S S I
0.668998,SC _ S I
-0.0140848,S S i
-0.0122064,SC _ S i
0.709586,P S U
0.604271,S G @ h
0.493274,SC _ G @ h
0.617002,S r a k
0.674637,SC _ r a k
0.369454,P k a r
-0.266957,S k n
-0.262808,SC _ k n
-0.243457,P b R
0.399613,P w U
0.347162,S v i
0.192198,SC _ v i
0.00184213,P i v
-0.31264,S R f
-0.305961,SC _ R f
-0.620631,P f R
-0.420636,P d x
-0.194499,S m W
-0.194172,SC _ m W
0.713759,S l c b
0.803024,SC _ l c b
0.626944,S r o l
0.207806,S r o l f
0.771588,SC _ r o l
0.898318,SC _ r o l f
0.0636676,P f l o r
1.76268,P b r I
-0.94912,S s I r b
-0.94912,SC _ s I r b
0.772563,S k s
0.904918,SC _ k s
1.5076,P s k
0.365161,P d @ d i
4.96645e-05,S i d @ d
0.114966,SC _ i d @ d
-0.657172,S i f
-0.657069,SC _ i f
-0.365343,P f i
0.782867,S l i f
0.812683,SC _ l i f
-0.173252,S p Y
-0.183235,SC _ p Y
3.77395,CSC _VVV
1.51705,P y ^
0.316286,S m ^ y
0.27248,SC _ m ^ y
1.37022,P y ^ m
0.16991,S i m ^
0.558801,S i m ^ y
0.309088,SC _ i m ^
0.528372,SC _ i m ^ y
0.11368,P y ^ m i
0.771195,P E n d
1.30736,P r ^ b
0.54251,P d ^
0.264207,S m i r
0.286333,SC _ m i r
1.00138,P m E
0.727363,P t ^ b
0.18058,P T @ G
1.25095,P T @ G k
0.768396,S k G @ T
0.730529,SC _ k G @ T
0.540639,S Y r
1.04026,S Y r d
0.314253,SC _ Y r
0.476487,SC _ Y r d
0.458994,P d r Y
-0.0926574,S t Y r
-0.270039,SC _ t Y r
0.776677,P r Y t
0.933364,S d i n
0.767569,SC _ d i n
0.0827868,P n i d
0.457734,S d E b
0.151436,SC _ d E b
0.430487,S R p
0.672357,S R p e p
0.446414,SC _ R p
0.672357,SC _ R p e p
0.937338,P p e p R
-1.49697,P p R
0.0986701,S m ^ r d
0.105721,SC _ m ^ r d
1.38389,P d r ^ m
-2.2905,P m R
0.0581069,S o r
0.984705,S o r g
0.0581069,SC _ o r
0.97777,SC _ o r g
0.00185171,P g r o
0.46235,S k I
0.501471,SC _ k I
0.174101,S p a
1.54364,S p a t
0.300467,SC _ p a
1.61303,SC _ p a t
0.471611,P p E
0.877144,S Y b
0.876919,SC _ Y b
-0.0950962,P b Y
0.441165,P y x l
0.364565,S p R
0.364565,SC _ p R
0.69526,S W h
0.453717,SC _ W h
0.00258389,S d I l
0.00814524,SC _ d I l
-0.455739,S t n a
-0.456826,SC _ t n a
1.57109,P k w I
0.781781,S n @ D
0.461416,SC _ n @ D
0.499849,P n E
-0.299862,S d a b
-0.299862,SC _ d a b
1.31839,S l I t
0.417048,S l I t s
1.7237,SC _ l I t
0.501401,SC _ l I t s
0.531942,P s t I l
-0.187774,S p x
-0.187774,SC _ p x
2.03611,P x p
-0.00378598,P k w ^
0.58557,P r o l
1.29548,S Y r t
1.37258,SC _ Y r t
0.0622116,S s W
0.0622116,SC _ s W
0.713148,S W w
0.733998,SC _ W w
0.0131468,S r e k
0.011447,SC _ r e k
0.922374,P k e r
0.82902,S z ^ d
0.698007,SC _ z ^ d
0.246885,P d ^ z
1.18195,P s t a
0.0517689,P n Y
-0.295601,S Y n
-0.297584,SC _ Y n
0.318107,S n Y n
0.600455,SC _ n Y n
0.668235,S e h
0.668526,SC _ e h
-0.518291,P h e
0.601108,P m ^
0.63606,S t s ^ m
0.561548,SC _ t s ^ m
0.715288,P m ^ s t
1.79903,P s I k
0.895996,S s k I
0.706816,SC _ s k I
0.508161,P d a
4.82466,P s n @
4.05012e-05,S p @ n s
4.05012e-05,SC _ p @ n s
-0.101354,S x f
-0.104482,SC _ x f
5.38282,P s k w
-0.613766,S u w
-0.613773,SC _ u w
0.58448,P w u p s
1.31842,S s p u
0.872993,S s p u w
1.47609,SC _ s p u
0.758928,SC _ s p u w
1.40353,P u p s
1.59448,S g G
1.61764,SC _ g G
1.92849,P @ G g
-0.485379,P g x
0.93483,S p @ r
0.446544,SC _ p @ r
1.64602,P t U k
-0.479995,S s i
-0.479776,SC _ s i
-0.104543,S t s i
-0.104543,SC _ t s i
2.63996,P x r
1.00168,S d n W r
0.579333,SC _ d n W r
0.943869,P r W n d
-0.266215,S d n ^
-0.264502,SC _ d n ^
0.815227,S R d
0.73209,SC _ R d
0.000344866,S W k
0.000344866,SC _ W k
0.50184,S C W
0.147597,S C W k
0.603255,SC _ C W
0.152299,SC _ C W k
0.354261,P k W C
0.688772,S T ^ n
0.688772,SC _ T ^ n
0.632644,P n ^ T
1.10656,S G c
1.37921,SC _ G c
0.202719,P r c G
-1.26237,P c G
0.460864,S r e h
0.453861,SC _ r e h
1.26045,P s l i
0.0126861,S p i l s
0.0126861,SC _ p i l s
4.76974,P s l i p
0.94067,P d r a
2.47252,P d r a p
0.419848,S k I p
0.385564,SC _ k I p
0.17062,S p ^ k
0.301427,SC _ p ^ k
3.22207,P S S
0.725491,S S S
1.49233,SC _ S S
1.09837,P l E m i
0.0316203,S i m E
0.899213,S i m E l
0.842351,SC _ i m E l
0.0593417,S r a b
0.0593417,SC _ r a b
0.204649,S k I n
0.166042,SC _ k I n
-0.358787,S e g
-0.365537,SC _ e g
0.371594,P g e
0.27379,S t e g
0.268208,SC _ t e g
0.992325,P p l @
1.07548,P p l @ n
0.390498,S s t n @
0.522221,SC _ s t n @
0.0867759,P b l E
0.983276,P b l E s
0.264934,S s E l b
0.469981,SC _ s E l b
-0.0258278,S s @
-1.04837e-05,S s @ b
-0.0296043,SC _ s @
-1.04837e-05,SC _ s @ b
1.15007,S k s @
1.53847,SC _ k s @
0.228629,P b @ s k
0.678718,P @ s k
0.868445,P w I n
0.167188,S d n I w
0.163158,SC _ d n I w
0.41447,P w I n d
1.15068,P ^ h
0.841543,P J a
0.251544,S n W b
0.232172,SC _ n W b
0.892631,P b W n
0.672145,S s n W b
0.720568,SC _ s n W b
1.53083,P b W n s
0.343509,P s w i
0.490627,S t i w s
0.304928,SC _ t i w s
5.19817,P s w i t
0.54798,S i t i w s
0.295006,SC _ i t i w s
0.0641897,P s w i t i
1.06533,SC _ x C a g
0.528257,P g a C x
0.110669,P a r n
0.828213,P a r n t
1.29111,S a y
1.28515,SC _ a y
0.684984,P y a
0.307953,P k o l
0.865288,P k o l d
0.117897,P d Y
-0.695475,P v e
1.34262,S s Y n
1.42934,SC _ s Y n
0.355414,S i p
0.000142908,S i p @
0.494942,SC _ i p
0.000142908,SC _ i p @
1.84808,P S S S
0.00876491,S S S S
1.38203,SC _ S S S
-0.816809,S e m
-0.823216,SC _ e m
0.356511,P m e
0.524797,S k e m
0.453983,SC _ k e m
1.3244,S o r T
1.83959,SC _ o r T
-0.114242,S t o
-0.116955,SC _ t o
0.20984,S k E r
0.115486,SC _ k E r
1.24882,S C n
0.539078,S C n ^
1.2398,SC _ C n
0.451023,SC _ C n ^
1.3541,P l ^ n C
4.49744,P k r
1.07431,P k r c
0.32782,S t Y b
0.349398,SC _ t Y b
0.159736,S l E t
0.217444,SC _ l E t
2.0313,P t E l
0.558663,S R v E n
0.587173,SC _ R v E n
0.45192,P n E v R
0.896333,P d Y p
0.993846,S R p Y
0.476594,S R p Y d
0.00446076,SC _ R p Y
0.120736,SC _ R p Y d
0.879876,P d Y p R
1.27327,S J n e
1.1565,SC _ J n e
2.60536,P C e n J
1.14147,S d J
0.255029,S d J n
0.104022,S d J n e
0.307245,S d J n e C
1.52799,SC _ d J
0.308626,SC _ d J n
0.0206529,SC _ d J n e
0.177981,SC _ d J n e C
0.283613,P C e n J d
0.00286036,P m e b
0.5728,S i b e m
0.622999,SC _ i b e m
0.691631,P m e b i
0.141946,S t E w
0.157766,SC _ t E w
1.94347,P J ^ m p
8.48313e-06,S p m ^ J
0.113569,SC _ p m ^ J
1.21372,S Y l f
1.2287,SC _ Y l f
0.513346,S t s E r
0.363941,SC _ t s E r
2.02088,P r E s t
0.405076,P p @
0.468151,P p @ n t
1.17095,S s t n @ p
1.47192,SC _ s t n @ p
1.57529,P p @ n t s
0.107156,P x w
0.000135138,S e w x
0.000135138,SC _ e w x
2.34675,P x w e
1.29248,S Y b Y b
0.144491,SC _ Y b Y
1.09845,SC _ Y b Y b
0.902551,P b Y b Y
0.392259,S k Y b
0.698662,SC _ k Y b
1.91092,P p r a
0.252598,S m e k
0.0584021,SC _ m e k
0.500964,S p Y w
0.546979,SC _ p Y w
0.352668,P w Y p
0.809001,S l c f
0.806501,SC _ l c f
0.0266035,S d @ b
0.195795,SC _ d @ b
0.425253,P d r E
1.14675,P d r E s
0.678525,S Y r k
0.871767,SC _ Y r k
-0.304743,S i C
-0.304614,SC _ i C
0.442183,P C i
0.345711,S z i C
0.345533,SC _ z i C
0.00330007,S k I k
0.00899511,SC _ k I k
1.07488,S g E
0.971396,SC _ g E
2.38043,P l E g
0.952244,S z g
0.530092,SC _ z g
0.366767,P l e d
0.613824,S k E s
0.533959,SC _ k E s
0.213461,P x n d
0.314737,S x l
0.314737,SC _ x l
-1.23306,P l x
1.58347e-06,S f E
0.407121,SC _ f E
0.809893,P E f
1.18165,P l E f t
0.609252,S t f E l
0.467479,SC _ t f E l
0.240982,S d R
0.240982,SC _ d R
1.07748,S x r k
1.07748,SC _ x r k
0.449352,S m x
0.487385,SC _ m x
0.0023456,P x m
0.110102,S b I
0.56066,S b I b
0.00351908,SC _ b I
1.24938,SC _ b I b
0.277917,P b I b
0.465752,S i z ^ f
0.465752,SC _ i z ^ f
0.573058,P f ^ z i
-0.356229,S n ^ m
-0.358442,SC _ n ^ m
-0.33585,S n ^ b
-0.332231,SC _ n ^ b
0.652064,S p o n
0.323837,SC _ p o n
8.97864e-06,P w I C
0.189089,S C I
0.772139,S C I w
0.172129,SC _ C I
0.94804,SC _ C I w
0.0301603,P l c n
-0.255253,P c n
0.241427,S d n c l
0.345537,SC _ d n c l
0.425336,P l c n d
-0.0112839,P d r i
0.0078196,P p ^ p
0.407035,S i p ^ p
0.407035,SC _ i p ^ p
1.09463,P p ^ p i
0.00207551,S i d E t
0.0294584,SC _ i d E t
1.51596,P t E d i
0.480939,S i n ^ b
0.267115,SC _ i n ^ b
0.540473,P b ^ n i
0.5736,S g ^
0.572765,SC _ g ^
0.36666,S r e C
0.370704,SC _ r e C
1.06924,S s n @
1.06456,SC _ s n @
0.441382,P w Y l
0.469776,S d i f
0.439844,SC _ d i f
0.368221,S r @ k
0.4513,SC _ r @ k
0.680054,P k @ r
0.828953,P l i v
0.0990354,S u p
0.0990354,SC _ u p
0.32136,P s p u
1.53101,S n u p s
1.341,SC _ n u p s
1.02859,S t J E v
1.17069,SC _ t J E v
1.27343,P v E J t
0.6528,P C I
1.3719,P C I k
0.39769,P p x t
0.81393,S e t x p
0.81393,SC _ e t x p
0.846053,P p x t e
0.874643,S z o t
0.388882,SC _ z o t
0.489899,P t o z
-0.203487,P p W
0.717488,S k G I T
0.773989,SC _ k G I T
0.431726,P T I G k
0.47118,S l E m
0.640785,SC _ l E m
0.112247,S l k U
0.112247,SC _ l k U
0.440423,S f l E
1.63211,S f l E s
0.574546,SC _ f l E
1.19387,SC _ f l E s
1.11289,P s E l f
0.446635,S S ^
0.419014,SC _ S ^
0.0675689,P m ^ S
6.40604e-05,S t s R f
0.448532,SC _ t s R f
1.21625,P f R s t
0.10346,S C i
0.10346,SC _ C i
0.00056624,S g G ^
0.422884,S g G ^ h
0.00056624,SC _ g G ^
0.379393,SC _ g G ^ h
1.55252,P h ^ G g
0.499352,S s E m
0.422348,SC _ s E m
0.0304408,P m E s
1.57318,S n c g
0.697118,SC _ n c g
0.794223,P k U
0.0880833,S i k U k
1.45744,P k U k i
0.0137518,S s ^ f
0.0137518,SC _ s ^ f
1.90499,P f ^ s
2.07456,S x n @ n
1.1067,SC _ x n @ n
1.36673,P n @ n x
0.231521,S i z I
0.231521,SC _ i z I
1.93472,S k r a
1.02323,SC _ k r a
0.199479,P b o
0.179909,S T o b
0.774159,SC _ T o b
-0.0232729,S n @ h
-0.0206659,SC _ n @ h
9.52216e-05,S d n @ h
9.52216e-05,SC _ d n @ h
3.34676,P h @ n d
0.425304,S Y w k
0.269172,SC _ Y w k
1.75044,P k w Y
-0.401914,S x h
-0.408,SC _ x h
0.384661,P h x m
1.09621,S m x h
1.09499,SC _ m x h
4.3384e-05,P h @ n d z
0.690034,S z d n @ h
0.738831,SC _ z d n @ h
0.617059,S n i l k
0.672517,SC _ n i l k
1.52604,P k l i n
0.863693,P h a
-0.037123,S r a h
-0.0398313,SC _ r a h
0.571065,P h a r
0.582867,S d r a
0.118111,S d r a h
0.39204,SC _ d r a
0.0989192,SC _ d r a h
0.233377,P h a r d
-0.266016,P a r d
-0.590296,S R S
-0.594513,SC _ R S
0.512665,S t R S
0.57557,SC _ t R S
0.652589,P S R t
0.810278,S t i f
0.667366,SC _ t i f
0.224876,P f i t
-0.00658776,S t n ^ f
-0.00955409,SC _ t n ^ f
-0.0460251,P f ^ n t
0.686406,S s W h
0.595985,SC _ s W h
0.251847,P h W s
-0.484737,S e S
-0.481714,SC _ e S
0.474707,P S e
0.663516,P S e p
0.617233,S e y
0.609032,SC _ e y
1.35406,S t r a
1.68965,SC _ t r a
0.155786,P s k r
1.52153,P s k r @
0.257082,S C @
0.000177674,S C @ r k
1.34415,S C @ r k s
0.174338,SC _ C @
0.000177674,SC _ C @ r k
1.37745,SC _ C @ r k s
2.31387,P s k r @ C
-0.270421,P C I G
0.282128,S k E C
0.394058,SC _ k E C
0.17393,P C E k
0.420054,P p a
4.18797,P z I p
0.465138,S p I
0.550312,SC _ p I
-0.187943,P I p
1.28819,P f Y n
0.602182,S d n Y
0.231314,S d n Y f
0.545872,SC _ d n Y
0.16124,SC _ d n Y f
0.408638,P f Y n d
1.12903,S v I g
1.17645,SC _ v I g
-0.00617915,S d U t
-0.00617915,SC _ d U t
-0.324046,P t U d
0.781349,S d n W f
0.720996,SC _ d n W f
0.257941,P f W n d
0.17035,S p E t
0.17035,SC _ p E t
0.830724,S x l E
0.830724,SC _ x l E
0.976673,P E l x
-0.557045,S i D
-0.559594,SC _ i D
0.61028,S z i D
0.420167,SC _ z i D
0.523782,P D i z
0.664591,P k a r d
-0.174657,S i r k
-0.174384,SC _ i r k
1.00769,S m i r k
1.4117,SC _ m i r k
0.554141,S p @ l
0.740417,S p @ l k
0.575587,SC _ p @ l
0.872405,SC _ p @ l k
0.907455,P k l @ p
0.00868939,P l @ p
0.0746673,S Y p
0.0073826,SC _ Y p
0.85084,S O b
0.672874,SC _ O b
-0.79998,P b O
-0.255876,S l @
-0.362916,SC _ l @
0.868536,P @ l
0.458943,S n @ m
0.426195,SC _ n @ m
0.437508,S C @ k
0.661083,SC _ C @ k
0.0884827,S x m
0.0849243,SC _ x m
-1.21453,P m x
-0.33076,P k Y
1.1001,P k Y n d
0.234862,S t I h
0.27507,SC _ t I h
-0.720479,P s x
-0.0489101,P x z
0.124689,S b @ r g
0.124689,SC _ b @ r g
0.287119,S g @
0.411878,SC _ g @
-0.015913,S i r x
-0.015913,SC _ i r x
2.08314,P r i C
0.974201,P s w I
0.269807,S g ^ h
0.92185,SC _ g ^ h
5.83277e-06,P h ^ g
0.444509,S z I h
0.531752,SC _ z I h
0.274716,P S i p
0.560321,S p i S
0.327073,SC _ p i S
