weight,feature
1.7017,S z r e t s
0.438247,SC _ z r
0.662997,SC _ z r e
1.74178,SC _ z r e t s
0.28657,S i s
0.219282,SC _ i s
-0.964635,P s i
0.131998,P x g
-0.508502,P h Y
2.97138,P s p
-0.235956,S d ^
-0.235893,SC _ d ^
-0.0456255,P y U
0.395403,S r U
-0.000210441,S r U y
0.268357,SC _ r U
-0.000210441,SC _ r U y
-0.0228007,P y U r
0.737346,S b ^
0.241309,SC _ b ^
-0.432186,S e b
-0.440129,SC _ e b
0.0459751,S i b
0.134322,SC _ i b
-1.00426,P b i
0.0534841,S n I
0.0933408,SC _ n I
1.26021,P I n
-0.161471,S r I
-0.161471,SC _ r I
2.1197,P m I r
0.164863,P w e
0.00361145,S e w
1.18987e-06,SC _ e w
0.0196442,P w e r
0.0693424,S r e w
0.0997331,SC _ r e w
1.29987e-05,P D e r z
2.73546,P x g E n
-0.16445,S z e
-0.157467,SC _ z e
0.264437,P f a
-0.645644,S l a
-0.645723,SC _ l a
0.791957,S o l
0.729193,S o l a
0.734881,SC _ o l
0.920864,SC _ o l a
-0.866844,P l o
-0.416578,CS NN
-0.421125,CSC _NN
-0.926158,CP NN
0.447424,P E v r i
0.37062,P b E
0.404001,S R t
0.280982,SC _ R t
-0.252061,P t R
0.404056,S o w
0.389011,SC _ o w
0.273772,S z i
0.260984,SC _ z i
-0.454697,S k u
-0.450663,SC _ k u
0.344186,P v I
0.676932,P Y m s a
0.830116,P Y m s a r
0.974714,P Y m s a r i
1.33323,S i r a s
1.26389,SC _ i r a s
2.49855,P p l
-0.144182,P w I
0.341414,S D I w
0.41474,SC _ D I w
0.313818,S m u r
0.742669,SC _ m u r
0.169151,P r u m
-0.0717431,CSC _NCVCC
0.529584,P b a
0.0677292,S t a
-0.286156,S t a b
0.0666614,SC _ t a
-0.286589,SC _ t a b
0.125087,P b a t x
0.323711,S v ^ l
0.106469,SC _ v ^ l
0.218576,P l ^ v
-0.106742,S t c
-0.0808187,S t c w
-0.107724,SC _ t c
-0.0872411,SC _ t c w
0.168827,P g a
0.225018,S t a g
0.161285,SC _ t a g
0.271288,S x t a g
7.04456e-07,P t x d
3.54838,P d r
0.484448,P r I
0.702138,S G I r
0.702138,SC _ G I r
1.32423,S k G
1.46151e-05,S k G I r d
1.17666,SC _ k G
0.209358,SC _ k G I r d
3.31323,P k l
0.247492,P l a
0.270634,S t a l
0.270634,SC _ t a l
1.61542,P l a t
1.95293,P l a t s
3.31235,P f l
0.788898,S z d
0.885396,SC _ z d
-0.252319,S t z
-0.25661,SC _ t z
0.977224,S e d
1.20385,SC _ e d
0.0357932,P t x d e
-0.386113,P d e
-0.307772,P s ^ m
2.51482,P s l
0.655361,P l e t
0.136233,P l e t R
1.22724,P e f
0.423047,P e f y
1.04528,P e f y u
0.653716,S O t
0.804216,SC _ O t
0.662952,P t O
-0.963476,P O
1.39143,S m r
0.864357,SC _ m r
3.29296,P p r
-0.216449,S t I r
-0.085537,SC _ t I r
0.432931,P r @
0.235151,S k @
0.129034,SC _ k @
0.106118,S n u
0.355539,S n u k @ r
0.14876,SC _ n u
0.355539,SC _ n u k @ r
0.258803,P r @ k u n
2.66406,P t e s t
0.576921,S i t s
0.965912,SC _ i t s
-0.114634,P s t i
0.375928,S R D
0.263031,SC _ R D
-1.5195,P D R
-0.00857689,P h @ z
1.2136,P @ z
-0.147357,S t n u
-0.148399,SC _ t n u
0.454799,P l Y
-0.639831,P Y k
0.116104,S l e
0.116104,SC _ l e
0.920008,P l c
0.817968,S J n
0.832453,SC _ J n
-0.313983,S R s
-0.311445,SC _ R s
-0.0444137,P s R
0.937873,P s R k x
-0.514216,P k x
0.769349,S l x k
0.572829,SC _ l x k
-1.46309,P k x l
0.797179,S ^ h
1.04502,SC _ ^ h
0.451176,P h ^
1.71844,P d @ d
0.377287,S d @
0.365673,SC _ d @
-0.220069,P @ d
0.200119,S @ d @
1.17267,S @ d @ d
0.268614,SC _ @ d @
1.84524,SC _ @ d @ d
-0.350661,S d e
-0.352666,SC _ d e
0.104077,P w E
0.0572927,S t n E
0.0678923,SC _ t n E
-0.395441,S t t
-0.395406,SC _ t t
0.0945151,P w R
0.460884,P w R k
0.300153,S l i
0.459703,SC _ l i
0.257265,P b @
-0.580513,P b @ k
-0.117073,S o f
-0.122493,SC _ o f
0.381256,S r o
0.847742,S r o f
0.581226,SC _ r o
0.962862,SC _ r o f
-0.210259,P r x
0.025817,S k a
0.805113,S k a l
0.0546601,S k a l k
0.0341158,SC _ k a
0.845541,SC _ k a l
0.0546601,SC _ k a l k
-0.0885461,S l ^
-0.0884947,SC _ l ^
1.20054,P k ^ l R
-0.105291,P l R
0.188018,S z R
0.223543,SC _ z R
0.182307,P r E
1.06701,P r E d
1.97892,P y E
1.00771,P E l
0.500615,S o l E
0.160498,SC _ o l E
1.4052,P m I s
0.534698,CSC _CVNVCVN
-0.304013,S s o
-0.299493,SC _ s o
3.21217,P b l
1.59582,S u l b
1.02238,SC _ u l b
-0.13262,P b l u
-1.84941e-05,S s t I
-1.84941e-05,SC _ s t I
-0.0243308,S t G
-0.0208917,SC _ t G
3.3095,P t r
0.190299,P m I s t
0.910638,S R t s
0.00739805,S R t s I
0.936183,SC _ R t s
0.00739805,SC _ R t s I
-0.539221,P s t R
-0.1565,S r R
-0.159006,SC _ r R
2.11362,P u p
-0.0465775,CSC _CNVCVCC
2.13543,P k w
-0.16438,S z o
-0.157513,SC _ z o
0.0402567,S d Y
0.0402567,SC _ d Y
1.03557e-05,P Y d o n
0.117741,P d o n
0.91281,P Y d o n t
7.27267e-06,S t n o
3.95866e-06,S t n o d
7.27267e-06,SC _ t n o
3.95866e-06,SC _ t n o d
0.902799,CSC _NVCCNV
1.07826,P k c
0.072909,S z c k x b
0.00030817,SC _ z c k x b
-1.34828,P k c z
0.894137,P n ^
0.663713,S t ^ n
0.663713,SC _ t ^ n
-0.0810167,S o m
-0.0821113,SC _ o m
0.248892,P c l m o s
1.46076,P c l m o s t
1.13051,CSC _CCCVN
-0.0204853,P d I t
1.42099,P v E
-0.0267768,S r E
-0.0267768,SC _ r E
0.208952,S i r E
0.119579,SC _ i r E
-0.0738781,S d o
-0.0668296,SC _ d o
0.296359,S l E w
0.146821,SC _ l E w
-0.0317189,P n I
0.276674,P p I
-0.213,S t d
-0.217404,SC _ t d
-0.483385,S t x
-0.484855,SC _ t x
0.500237,P x t
0.423511,P k c l
0.651901,S z l
0.405377,S z l x
0.542853,SC _ z l
0.725629,SC _ z l x
0.8331,P c f
0.392187,P f ^
-0.0760697,S m E
-0.0494702,SC _ m E
0.221021,S Y w
0.307314,SC _ Y w
0.0208978,S p o
0.0208978,SC _ p o
-0.00431082,S x p
-0.00431082,SC _ x p
1.00989,P o p x
-0.157084,P p x
0.56535,S n x
0.54887,SC _ n x
1.5263,P o p x n
-0.919977,P p x n
0.0692459,P x n
0.0920713,S T
0.0920713,SC _ T
-0.0456715,P T
0.601066,P p ^ t
0.000350312,P T I G
-0.470994,CSC _CNVN
0.0672063,P f Y
0.0493547,S v Y
0.0292974,S v Y f
0.112827,SC _ v Y
0.144439,SC _ v Y f
3.27616,P T r
0.0582059,S i r g
0.0592448,SC _ i r g
-0.118032,P g r i
0.472312,S n i
0.466685,SC _ n i
0.514876,P i n s
0.133251,P l @
0.346594,P b ^
0.640879,S p m
0.170341,S p m ^
0.844677,SC _ p m
0.402893,SC _ p m ^
2.31662,P b ^ m p
0.459655,S t p
0.48484,SC _ t p
0.495161,S d E h
0.538449,SC _ d E h
-0.310259,S t n I
-0.310259,SC _ t n I
-0.125222,S k E
-0.126265,SC _ k E
1.18578,S s k
-0.317736,S s k E
1.15875,SC _ s k
-0.317736,SC _ s k E
4.82043,P E k s
-0.0410225,S Y s
-0.0410225,SC _ Y s
-0.63221,P s Y
0.340187,S t Y
0.40498,SC _ t Y
1.05184,P E k s Y t
-0.560031,P Y t
0.966689,S d I t
0.94939,SC _ d I t
0.0952111,P d @ n
-0.239848,S s R
-0.236421,SC _ s R
1.11087,P b a b
0.632833,S s p
0.679402,SC _ s p
0.323918,S d Y s
0.32828,SC _ d Y s
-0.0181521,S d d
-0.0181521,SC _ d d
0.671199,P t E
0.371722,S i n
-0.123072,S i n E
0.373693,SC _ i n
-0.123072,SC _ i n E
-0.04469,P n i
0.376462,P W t ^
0.0014683,P W t ^ v
0.188625,S l Y
0.142004,SC _ l Y
0.674288,P Y l
-0.431477,S R T
-0.434064,SC _ R T
0.436235,P T R s t
-0.110143,S o h
-0.110143,SC _ o h
0.182919,P h o
1.13086,P h o l
0.918841,S d l
0.737288,S d l o
0.667436,SC _ d l
0.951811,SC _ d l o
2.45602,P o l d
0.28163,P p e
1.80724,P s n
0.25111,S t r
0.484555,S t r c
0.250446,SC _ t r
0.484555,SC _ t r c
0.0027961,CSC _NVCCVN
0.361208,S d n W
0.389293,SC _ d n W
0.141306,P s W n d
1.89005,P p I g
1.88815,P p I g l
3.08119,P g l
0.0597188,P O G
3.67616,P O G k
0.0256089,S k G O
0.0256089,SC _ k G O
0.000179587,P O G k O
3.12843,P O G k O G
0.00662191,P O G k O G k
0.00214845,S k G O k
0.00677459,S k G O k G
0.00677626,S k G O k G O
0.00214845,SC _ k G O k
0.00677459,SC _ k G O k G
0.00677626,SC _ k G O k G O
1.12326,P I G @ t
1.49924,P r e n
0.454579,S i d
0.692158,SC _ i d
-0.307685,P d i
0.964054,S r i d
0.964054,SC _ r i d
0.128268,S l U
0.108264,SC _ l U
0.229361,P k c r
0.890127,S n r
0.890127,SC _ n r
1.70085,P k c r n
-0.37958,P n R
0.319594,S r U p
0.319594,SC _ r U p
0.521583,P D o
0.000877858,S m r a
0.0441893,SC _ m r a
0.0625409,P t Y
1.56703,P t Y r
1.07104,S d r
1.14611,SC _ d r
0.00752415,P n @
1.25048,S p @ n
1.26934,SC _ p @ n
0.335885,P @ p
0.643152,P m o r
0.396232,S f @
0.412507,SC _ f @
0.89843,S t f
0.89843,SC _ t f
1.82371,P @ f t R
0.594561,P t R n
0.823257,P m @
0.287738,P m @ k
0.824645,P m @ k s
0.275815,S p i
0.600528,SC _ p i
-0.0272925,S n I z
-0.0272925,SC _ n I z
0.522132,S t Y w
0.522132,SC _ t Y w
1.10261,S b @ r
1.11282,SC _ b @ r
0.0256188,P r @ b
1.06172,S t I b
1.22784,SC _ t I b
2.93661,P r @ b I t
0.201565,S u m
0.201565,SC _ u m
1.18314,P m u
0.273638,S R v
0.408786,S R v E
0.363481,SC _ R v
0.378746,SC _ R v E
-0.907489,P v R
0.392367,S u C
0.461704,SC _ u C
2.1135,P l @ m
0.031288,S d r c
0.104396,S d r c k
0.031288,SC _ d r c
0.104396,SC _ d r c k
0.12709,S o t
0.12709,SC _ o t
0.102373,P t o
-0.85306,S v o
-0.857955,SC _ v o
0.613641,P o v
-0.53438,S R v o
-0.593073,SC _ R v o
9.5892e-07,P o v R
0.472593,P m o r g I
0.222326,S n I g r
0.429578,S n I g r o
0.423332,S n I g r o m
0.37756,SC _ n I g r
0.341368,SC _ n I g r o
0.440687,SC _ n I g r o m
0.363145,P m o r g I n
0.337075,P n e
0.724829,S m e n
0.724857,SC _ m e n
0.727122,P n e m
-0.37454,S k i
-0.377576,SC _ k i
0.196766,P k o
3.27205,P f r
0.179983,P f r ^
0.070936,S m ^ r
0.0381891,SC _ m ^ r
0.145839,S v u
0.0414377,SC _ v u
0.52032,S t n x
0.52457,SC _ t n x
1.75622,P x n t
0.583697,S t C
0.583697,SC _ t C
0.177689,P y E t
0.623172,S d l R
0.247422,SC _ d l R
-0.602532,P y E s
0.0902821,S s E
0.0882121,SC _ s E
2.70794,P n a k
0.256697,S s k a
0.256674,S s k a b
0.920174,SC _ s k a
0.0640826,SC _ s k a b
1.38387,P g r @
0.072567,P g r @ m a
0.164175,S a m @ r
0.516575,S a m @ r g
0.164175,SC _ a m @ r
0.516575,SC _ a m @ r g
-0.00596311,P b c
0.369375,S i l
0.286214,S i l I
0.521538,SC _ i l
0.116216,SC _ i l I
-0.365372,P l i
0.332771,S i z
0.313569,SC _ i z
0.062557,S R D i
0.062557,SC _ R D i
-0.226622,P k I n
1.27481,P t w I
-0.372797,S o l k
-0.249624,SC _ o l k
1.46605,P k l o
-0.0835314,S z o l
-0.0835314,SC _ z o l
1.17785,S d z o
1.17785,SC _ d z o
0.588943,P w c S
-0.900388,P S I
0.0556785,P s p l
1.5652,S n o f
1.24579,SC _ n o f
0.0201207,P h E l
0.249124,S o l E h
0.32199,SC _ o l E h
0.58771,S i n ^
0.370911,SC _ i n ^
0.535743,P f I
0.757023,S S I
0.733257,SC _ S I
3.05893,P f I n I S
0.663805,S t S
0.0112371,S t S I n I f
0.653421,SC _ t S
0.0112371,SC _ t S I n I f
-0.209927,S S i
-0.203714,SC _ S i
0.632495,P S U
0.158087,P S U d
0.63924,P h @ G
1.03786,P k a r
-0.237921,S R b
1.09471,S R b m
-0.237921,SC _ R b
1.09471,SC _ R b m
-0.702878,P b R
0.50272,P w U
-0.348829,S R f
-0.355379,SC _ R f
-0.0634663,P f R
0.000153418,S l x b
1.02084,S l x b x
0.481168,S l x b x t
0.000153418,SC _ l x b
0.867145,SC _ l x b x
0.481168,SC _ l x b x t
-0.3723,P b x l
0.0605155,S x d
0.0605155,SC _ x d
-0.77767,P d x
0.208363,S t n x d
0.208363,SC _ t n x d
2.12891,P m i W
1.76908,S W i m
1.76908,SC _ W i m
0.392037,S W i m W i m
0.392037,SC _ W i m W i m
-0.0186533,S s t W
-0.0230497,SC _ s t W
0.335037,S r o l
0.203176,S r o l f
0.615632,SC _ r o l
0.59864,SC _ r o l f
0.946687,P b r I
-0.25378,S s I r b
-0.25378,SC _ s I r b
0.155862,S k s
0.390947,SC _ k s
1.32094,P b r I s k
2.31103,P s k
-0.3923,S i f
-0.3909,SC _ i f
-0.0259704,S p Y
-0.0221079,SC _ p Y
1.49803,CSC _VVV
2.81516,P m y
1.86761,P y ^
0.730229,S m ^ y
0.766384,SC _ m ^ y
0.138102,P y ^ m
0.645953,S i m ^
0.713816,SC _ i m ^
0.162315,S d n E
0.17781,SC _ d n E
1.35936,P r ^ b
0.415624,P d ^
0.157021,S m i r
0.0411138,SC _ m i r
1.03028,P m E
0.961501,S b ^ t
0.621079,SC _ b ^ t
0.520543,P T @ G k
0.000197068,S k G @
0.000197068,SC _ k G @
0.636981,P k y u
0.609393,S Y r d
0.660458,P d r Y
-0.300616,S t Y r
-0.407885,SC _ t Y r
1.74236,S n a G @
1.66549,SC _ n a G @
0.223114,P t e b x
0.663064,S l x b e
0.688822,SC _ l x b e
1.24141,P t e b x l
0.733667,P o n l
1.48906,P o n l i
0.093496,S i l n
0.093496,SC _ i l n
0.0747638,S R p
0.230128,SC _ R p
0.859812,P p e p R
-0.911028,P p R
2.12907,P d r ^ m
-0.984682,P m R
1.17135,P g r o
0.225083,S k I
0.275808,SC _ k I
0.331354,S p a
1.08771,S p a t
0.55158,SC _ p a
0.716427,SC _ p a t
-0.305633,P p c
0.68657,S d W l
0.68657,SC _ d W l
0.234383,P l W d
0.735754,P k o s t R
-1.35626,P S x
0.296421,S i l x
0.330105,SC _ i l x
0.0540877,CSC _VCNVCVN
0.216479,S Y b
0.177592,SC _ Y b
-0.467073,P b Y
0.50838,S x y
0.50838,SC _ x y
-0.502584,P y x
-0.59942,S t n a
-0.606517,SC _ t n a
-0.565392,P s I z
1.4647,P k w I
1.67829,S n @ D
1.67829,SC _ n @ D
1.16516,P n E
-0.0741991,S d a b
-0.0741991,SC _ d a b
0.903749,P s t I
1.36553,S l I t
1.1281,SC _ l I t
-0.547525,P t I l
-0.00842227,S p x
-0.00842227,SC _ p x
1.29245,P x p
1.30826,P r o l
0.608136,S t k
0.530735,SC _ t k
0.189219,S s W
0.181638,SC _ s W
0.924399,S W w
0.921157,SC _ W w
0.52551,P k e r
0.563549,P d ^ z
2.84018,P s t r
2.43917,P s t a
0.252353,S r a t s
0.252353,SC _ r a t s
0.971404,P s t a r
0.00183052,P n Y
-0.0445762,S Y n
-0.0484787,SC _ Y n
0.594638,S n Y n
0.534113,SC _ n Y n
1.66653,P Y h
0.631576,S e h
0.684435,SC _ e h
-0.400232,P h e
1.35161,P t w E
0.502521,S k @ t
0.502521,SC _ k @ t
0.640031,P m ^
0.302254,S n I b
0.302254,SC _ n I b
1.71125,S n I v E
1.4887,SC _ n I v E
0.916685,P s I k
0.398614,S s k I
0.577176,SC _ s k I
0.387985,S n I l
0.0857027,SC _ n I l
0.968434,P d a
1.62146,P s n @
0.944449,P s n @ p
-1.59019,P f x
3.18124,P s k w
0.108774,S r e w k s
0.108774,SC _ r e w k s
0.977238,P w u p s
0.581034,S s p u
0.602693,S s p u w
0.211358,SC _ s p u
0.683295,SC _ s p u w
3.62315,P u p s
5.19181e-07,P Y @
2.30795,P @ G g
0.351663,P @ G g x
-0.739281,P g x
0.964517,S l x g G
0.964517,SC _ l x g G
1.12699,P @ G g x l
0.949507,S p @ r
0.949507,SC _ p @ r
0.763532,P t U
1.24509,P t U k
-0.125381,S s i
-0.12427,SC _ s i
1.70003,P x r
6.31079e-06,P x r W n
1.0005,S d n W r
0.35904,SC _ d n W r
0.32348,P x r W n d
-0.327976,S d n ^
-0.323952,SC _ d n ^
0.150607,S R d
0.345181,S R d n
0.322958,SC _ R d
0.587343,SC _ R d n
1.42834,P ^ n d R
-0.271728,P d R
0.0262866,P k W
0.494811,S C W
0.276545,S C W k
0.68484,SC _ C W
0.261345,SC _ C W k
0.144342,P k W C
0.565831,P W C
0.616306,S T ^ n
0.616306,SC _ T ^ n
1.14679,S G c
1.18396,SC _ G c
-0.811115,P c G
0.335447,S R g G
0.349953,SC _ R g G
0.261441,CSC _VVVV
0.321481,S p i l s
0.8786,SC _ p i l s
1.4021,P s l i p
0.143762,P d r a
2.42315,P d r a p
-0.235882,P p I t
1.03533,P p I k
0.773705,P k ^ p
0.949151,P E l m o
0.324051,S o m l E
0.324051,SC _ o m l E
4.87145,P S S
0.425758,S S S
0.834252,SC _ S S
0.0421288,S i m E l
0.028568,SC _ i m E l
9.31808e-05,S l i m
9.31808e-05,SC _ l i m
0.0217032,P n I k
-0.129824,S e g
-0.13713,SC _ e g
0.907968,P g e
0.711868,P p l @
1.48162,P p l @ n
0.498343,S s t n @
0.588316,SC _ s t n @
0.168634,P b l E
0.619529,P b l E s
0.684412,S s E l b
0.575094,SC _ s E l b
-0.0221128,S s @
-0.0221128,SC _ s @
1.54553,S k s @
1.15778,SC _ k s @
0.420662,P b @ s k
2.07941,P @ s k
0.829864,P w I n
1.43075,P w I n d
0.81587,P J a
2.71332,P b W n s
0.00064599,P Y n o
0.185216,S t i w
0.203466,SC _ t i w
3.06587,P s w i t
0.331465,S i t i w
0.243249,SC _ i t i w
0.0872507,P s w i t i
1.04775,S x C a g
1.42343,SC _ x C a g
-0.517572,CSC _CNCVC
0.754515,P a r n t
1.1729,S a y
1.49322,SC _ a y
1.03213,P y a
1.27657,P Y g
0.824789,P Y g a
0.789017,P k o l d
-0.0217101,S Y d
-0.0217101,SC _ Y d
-0.32314,P v e
0.170009,S i p
0.167333,SC _ i p
0.00339585,P p i
2.32107,P S S S
0.00573592,S S S S
0.956751,SC _ S S S
-0.227938,S e m
-0.228148,SC _ e m
0.602333,P m e
0.460267,P o t
0.280156,P b r E
0.509192,P b r E k f x s t
0.269653,S t s x f k E
0.307923,S t s x f k E r
0.48427,S t s x f k E r b
0.269653,SC _ t s x f k E
0.307923,SC _ t s x f k E r
0.48427,SC _ t s x f k E r b
0.181214,P l ^ n
1.01691,S C n
0.313095,S C n ^
0.621201,SC _ C n
0.660987,SC _ C n ^
1.87131,P l ^ n C
0.0403195,S d r e w
0.0403195,SC _ d r e w
3.67655,P k r
1.39761,P t E l
-0.0284112,S d r U
-0.0284112,SC _ d r U
0.9515,P d Y p
0.675033,S J n e
0.825368,SC _ J n e
3.15599,P C e n J
1.17515,S d J
1.03201,SC _ d J
0.663961,P w i v
1.76307,P J ^ m p
2.1311,S Y l f
1.01573,SC _ Y l f
0.00198688,S t s E
0.320793,S t s E r
0.145954,SC _ t s E
0.612054,SC _ t s E r
0.00952097,P r E s t
0.475171,P p @
0.561239,P p @ n t s
0.142363,P s k e
8.72423e-05,S d r e k s
8.72423e-05,SC _ d r e k s
0.522714,P s k e r d
0.854822,S k Y b
0.933727,SC _ k Y b
1.93357,P p r a
1.84636,P w Y p
0.288198,P f c l
1.16411,P c l r Y
1.28814e-05,S t Y r l
0.218111,S t Y r l c
1.28814e-05,SC _ t Y r l
0.247224,SC _ t Y r l c
1.76673,P c l r Y t
0.60406,P d r E
0.812954,P d r E s
0.000902338,S t s E r d
0.000902338,SC _ t s E r d
-0.0955956,S i C
-0.0945915,SC _ i C
0.291284,P C i
-0.00230575,S i z i
-0.00230575,SC _ i z i
0.432009,S R i
0.432009,SC _ R i
1.12403,S g E
1.24693,SC _ g E
2.10875,P l E g
1.58392,P E g
0.771628,S z g
0.531522,SC _ z g
1.89075,P l e d
0.157218,S n W d e l
0.157218,SC _ n W d e l
0.391359,P x n ^ D
0.130067,P x n ^ D R
0.664379,S d n x
0.760668,S d n x k E s
0.726131,SC _ d n x
0.66299,SC _ d n x k E s
0.420858,S x l
0.296535,SC _ x l
-1.78415,P l x
0.761887,S n x l
0.925051,SC _ n x l
0.881194,S n e l p
0.881194,SC _ n e l p
0.259034,S d R
0.283423,SC _ d R
0.717441,S n o f x
3.81755e-06,S n o f x r k
0.974488,SC _ n o f x
0.228017,SC _ n o f x r k
0.68133,S m x
0.728747,SC _ m x
1.38649,P x m
-0.0588038,S i l x i
-0.0588038,SC _ i l x i
0.926823,S m ^ y m ^ y
0.807359,SC _ m ^ y m ^ y
0.365145,P x p s t e
0.378036,P x p s t e r
0.399112,P x p s t e r z
0.335449,S b I
0.154704,S b I b
0.272713,SC _ b I
0.219565,SC _ b I b
0.845881,P b I b
0.465658,S i z ^
0.44753,SC _ i z ^
0.839493,P f ^ z i
0.317561,S C I
0.304094,SC _ C I
0.916883,SC _ C I w
0.433629,P l c n d r
0.569083,S i r d n c l
0.569083,SC _ i r d n c l
0.785259,P l c n d r i
1.37612,P p ^ p i
0.728105,P t E d i
0.000190449,S i n ^ b
0.0653004,SC _ i n ^ b
0.505502,S g ^
0.737883,SC _ g ^
0.189302,S r e C
0.182642,SC _ r e C
0.474494,S s n @
0.475539,SC _ s n @
0.455101,P w Y l
0.229306,S t n x z ^ d
0.563324,P d ^ z x n t
1.39389,P k @ r
0.666104,S v i l
0.594098,SC _ v i l
1.62852,P l i v
0.07751,S u p
0.1716,SC _ u p
0.283868,P p u
-0.222322,P p u n
0.349724,P v E J t x
0.496745,P v E J t x b
0.543782,P v E J t x b x
0.148419,S l x b x t J E v
0.148419,SC _ l x b x t J E v
0.964853,P v E J t x b x l
0.791887,P C I
-0.115382,S k I C
-0.115382,SC _ k I C
0.978699,P C I k
0.511857,S n I k I
0.634387,S n I k I C
0.130829,SC _ n I k I
0.519916,SC _ n I k I C
5.97576e-06,P p x t e t
4.22244,P p x t e t o
1.0593,S z o t
0.550624,SC _ z o t
0.916919,P t o z
-0.245265,P p W
0.52028,S k G I T
0.510939,SC _ k G I T
-0.213375,P b i z
0.300445,P s m E l
-0.120593,S z l E
-0.120593,SC _ z l E
0.110295,S i p i
0.112787,SC _ i p i
5.11758e-06,S R C k I
0.315596,S R C k I p
5.11758e-06,SC _ R C k I
0.315596,SC _ R C k I p
1.22897,P p I k C R
-0.488033,P C R
0.245596,P m @ k x r o n
0.949766,P m @ k x r o n i
0.0862136,S i n o r x k @
0.711531,S i n o r x k @ m
0.0862136,SC _ i n o r x k @
0.711531,SC _ i n o r x k @ m
0.727884,P t r i
6.52988e-05,P s E l
0.314369,S f l E
0.79738,S f l E s
0.213073,SC _ f l E
0.265474,SC _ f l E s
0.338127,S S ^
0.346207,SC _ S ^
1.9044,P f R s t
0.136502,P n u d x
0.0246434,S l x d
0.0246434,SC _ l x d
2.96914,P n u d x l
0.505701,P h ^ G g r
0.981245,S i r g G
0.000382214,S i r g G ^
0.175668,S i r g G ^ h
0.844949,SC _ i r g G
0.000382214,SC _ i r g G ^
0.169628,SC _ i r g G ^ h
0.562434,P h ^ G g r i
0.219352,S t p a
0.56972,S t p a r d
0.127106,SC _ t p a
0.219095,SC _ t p a r d
-0.279438,S o l c
-0.279438,SC _ o l c
0.302385,P m E s
1.19796,P c l g c
1.12382,S n c g
1.26264,SC _ n c g
1.03004,P c l g c n
0.805959,P g o l
0.545148,P k U
0.343488,S n x t
0.343488,SC _ n x t
1.33673,P f ^ s
-0.199189,S n x b
-0.200921,SC _ n x b
1.51854,S x n @ n
1.81643,SC _ x n @ n
0.211241,S i z I
0.211241,SC _ i z I
1.14558,S k r a
1.4752,SC _ k r a
0.0809156,S z i k
0.0809156,SC _ z i k
0.34925,S i d i
0.34925,SC _ i d i
0.467641,P b o
0.0525703,S t n ^ r f
0.0525703,SC _ t n ^ r f
0.863554,P h @ n d
0.914314,S Y w k
0.914314,SC _ Y w k
1.21011,P k w Y
0.584307,S m x h
0.82157,SC _ m x h
-0.0691987,S i l k
-0.0691987,SC _ i l k
0.735228,P k l i n
0.101107,S a h
0.120904,SC _ a h
0.714351,P h a
0.699928,P h a r
0.0751449,S d r a
0.498698,SC _ d r a
0.205902,P h a r d
-0.245781,S R S
-0.247242,SC _ R S
0.887928,S t R S
1.53976,SC _ t R S
-0.0314599,S e S
-0.0301058,SC _ e S
0.281228,P S e
0.407367,P S e p
-0.0851865,P s I n
0.0726302,S e y
0.0885128,SC _ e y
1.19338,S t r a
0.862685,SC _ t r a
0.365038,P Y s i
2.1462,P s k r
0.565761,P s k r @
0.25648,S C @
0.414859,S C @ r k s
0.267028,SC _ C @
0.000462663,SC _ C @ r k s
0.489329,P s k r @ C
-0.0434177,P C I G
0.535762,S k E C
0.555444,SC _ k E C
1.25674,P r I k c
2.29802,P r I k c r
1.14107,P r I k c r d
0.314307,P p a
3.70872,P z I p
0.958277,S p I
0.202088,SC _ p I
0.667598,P f Y n
0.414458,S d n Y
0.391904,SC _ d n Y
1.16757,S x d n
1.16757,SC _ x d n
3.36523,P h e h e
1.5234,P s t E
1.45622,P s t E p
0.0798747,S x l E r b
0.0798747,SC _ x l E r b
0.0287585,P t r e
-0.343474,S i D
-0.346203,SC _ i D
0.35587,P k a r d
-0.135914,S i r k
-0.135914,SC _ i r k
-0.111333,P k r i
1.15977,S m i r k
1.15977,SC _ m i r k
0.655263,S p @ l
0.836908,SC _ p @ l
0.00300889,S i n E m
0.00308436,SC _ i n E m
0.00288872,P k ^ t
0.362799,S Y p
0.381183,SC _ Y p
-0.705345,P p Y
1.44269,S O b
1.05227,SC _ O b
-0.890705,P b O
0.322721,P x r E s
1.99155,P x r E s t
-0.00634631,S z i t
-0.00742219,SC _ z i t
-0.326452,S l @
-0.33005,SC _ l @
-0.0379266,S J i
-0.0379266,SC _ J i
-0.0107447,S l x r
-0.0107447,SC _ l x r
0.0661122,P k @ C
1.26113,P I n C
0.638121,S z I C
0.560542,SC _ z I C
-1.66216,P m x
-0.174773,P k Y
2.33398,P k Y n d
1.28461,P @ n I
0.748646,P @ n I m
1.21613,P @ n I m x
2.06784,P @ n I m x l
0.517776,S x s
0.517776,SC _ x s
-0.875939,P s x
0.00337082,P I g n
0.0763263,P I g n o
0.577766,S b @ r g
0.537514,S g @
0.597044,SC _ g @
2.46499,P r i C
1.9853,P s w I
0.165331,S g ^ h
0.924505,SC _ g ^ h
1.01719,S p i S
0.99015,SC _ p i S
0.309055,S u r T
0.262163,SC _ u r T
1.57103,P n O z
1.20245,P l I s
-0.147017,S S u
-0.147017,SC _ S u
0.205273,P h @ p
