weight,feature
0.33854,SC _ g I b
0.428574,P e b I g
0.210087,P b I g
0.198122,S r a
0.215839,SC _ r a
0.184407,CSC _CVVCC
0.414832,CSC _CVVCCV
0.577374,CSC _CVVCCVC
-0.430352,CSC _CVVCCVCC
1.85864,P a r
-0.22846,S t I l
-0.232096,SC _ t I l
-0.0420305,S x t I
-0.0420305,SC _ x t I
0.667126,S l x
-0.273849,S l x t I
0.809452,SC _ l x
-0.306556,SC _ l x t I
-1.25869,P t x l
0.258229,S k e
0.219651,SC _ k e
-0.0025132,P e k
-0.0942255,P k R
0.105033,P b u
0.405903,S u b
0.394753,SC _ u b
1.66246,P b u m
1.14492,S m u b
1.0673,SC _ m u b
0.228685,P W ^ t C
0.0678126,P W ^ t C x
1.24169,S x C
0.974136,SC _ x C
0.170651,CSC _VCCVV
-0.903995,P C x
-0.0936629,S G I u
-0.0356946,SC _ G I u
-0.368548,CSC _NVV
0.0846862,CSC _NVVC
1.52965,P W W
0.345577,S W W
0.558018,SC _ W W
-0.245938,P h R
-0.0516821,S t R
0.368147,S t R h
-0.0516821,SC _ t R
0.368147,SC _ t R h
-0.195469,P t a
-0.065741,P a r y u
0.532193,P l U
0.543751,P l U k
0.375897,S t @ k
0.465824,SC _ t @ k
-0.128192,P k @ t
-0.0767514,P k @ t D
1.18134,P s t @
-0.647268,S n @
-0.642606,SC _ n @
1.12878,P s t @ n d
0.589416,S d n
-0.538995,S d n @
0.648473,SC _ d n
-0.606526,SC _ d n @
0.245563,S G I d
0.129403,S G I d n @ t s
0.256248,SC _ G I d
-0.0767082,CSC _NVCNV
0.129403,SC _ G I d n @ t s
-0.42621,P d I G
-0.226628,CSC _VNVCN
-0.187652,CSC _VNVCNV
-0.61615,CSC _VNVCNVC
0.274533,S e s
0.300864,SC _ e s
-0.318968,P s e
-0.429036,P e I
-0.0171852,S t e
-0.0171852,SC _ t e
0.407196,P e t
0.305288,S l W
0.656066,S l W t
0.312235,SC _ l W
0.584993,SC _ l W t
2.38012,P t c k
0.034849,S G I k
0.0376843,SC _ G I k
-0.913368,P k I G
0.219142,S t W b x
0.260191,SC _ t W b x
-1.80026,P b W t
-0.722926,S t ^ D
-0.715393,SC _ t ^ D
-0.257009,CSC _CVCCVCVN
0.231758,P D ^ t
0.417595,S c s
0.417595,SC _ c s
-0.415794,P s c
0.450217,S l c
0.496265,SC _ l c
2.84984,P c l
0.0982955,P c l D
0.186747,S v
-0.687279,S v E
0.16973,SC _ v
-0.685512,SC _ v E
0.0881978,P h E v
0.673629,P E v
-1.41765,P v
0.408131,S i v
0.423723,SC _ i v
2.94222,P b r
0.0525426,S i r
-0.110037,P r i
-0.0481569,CSC _CVCCVCVCC
-0.134538,P D I
0.536357,P l I t x l g
1.15675,P l I t x l g R
1.49352,P l I t x l g R l
-0.00139753,P n W
0.356533,S W n
0.288148,SC _ W n
-0.215089,S i w
-0.279842,SC _ i w
-0.428162,P w i
0.300022,P w i r
-0.752759,CSC _VNVCC
-0.00664235,CSC _VNVCCV
0.30038,CSC _CVNVCC
-0.176629,CSC _VCVNVCC
0.289772,P h @
-1.1947,P h @ v
-0.640463,P @ v
0.216691,S u t
0.110814,S u t v @
0.152855,S u t v @ h
0.382251,SC _ u t
0.0675626,SC _ u t v @
0.000338511,SC _ u t v @ h
1.6505,P t e k
0.0500798,S s I
-0.254508,S s I D
0.013461,SC _ s I
-0.185608,SC _ s I D
-0.63015,P I s
0.847733,P s t ^
0.93889,S f ^
0.861247,SC _ f ^
-0.0893489,CSC _CCVCCCVC
0.502881,CSC _NVCCVCC
0.270338,S s n
0.420411,SC _ s n
0.215764,P d W n s t
0.444902,P d W n s t e
1.0669,P s t e
0.00460698,CSC _CVCCNVCC
0.375675,P d W n s t e r
0.693705,S z r
0.3369,S z r e t
0.520383,S z r e t s
0.787483,SC _ z r
0.393181,SC _ z r e t
0.400551,SC _ z r e t s
0.636765,P d W n s t e r z
-0.204379,P e r z
0.126943,P d u y u s
0.214547,P d u y u s i
0.245148,S i s
0.290839,S i s u y u
0.138572,S i s u y u d
0.32548,SC _ i s
0.322801,SC _ i s u y u
0.0946577,SC _ i s u y u d
-0.830532,P s i
-0.211964,S g x
-0.217959,SC _ g x
0.611043,S Y h
0.508815,SC _ Y h
-0.264686,P h Y
2.26993,P s p
0.732789,CSC _CVCCCCV
0.521992,CSC _VCCCVCVC
0.454777,P y U
0.00141084,S r U
-0.192968,S r U y
0.00141084,SC _ r U
-0.2295,SC _ r U y
0.073961,CSC _CVCCCVCV
0.657647,P y U r
-0.331733,S e b
-0.336044,SC _ e b
0.0973046,P b e
-0.0430039,P D ^ b e b
0.127566,S i b
-0.213951,S i b e b
0.176417,SC _ i b
-0.198781,SC _ i b e b
-0.00137147,P D ^ b e b i
-0.000830508,P b e b i
-0.944843,P e b i
-0.465676,P b i
0.288675,S n I
0.31218,SC _ n I
2.14949,P I n
0.0649864,P I n D
0.173468,CSC _VCNVVC
1.70449,P I n D ^
-0.266145,S m ^ D
-0.266984,SC _ m ^ D
0.173494,P I n D ^ m I r
0.297398,P m I r
0.307633,S R r I
0.524784,S R r I m
9.80746e-05,S R r I m ^
8.02434e-05,S R r I m ^ D
0.268907,SC _ R r I
0.560717,SC _ R r I m
9.80746e-05,SC _ R r I m ^
0.000243368,SC _ R r I m ^ D
0.377305,P I n D ^ m I r R
0.755958,S e w
0.79051,SC _ e w
-0.449946,P w e r
0.0982972,S r e w
0.102793,SC _ r e w
-0.149047,P w e r z
2.32045,P x g E n
0.567463,P c l w
-0.395081,S z e
-0.396824,SC _ z e
-0.310328,S l a
-0.307458,SC _ l a
0.379924,S o l
0.58115,S o l a
0.376138,SC _ o l
0.58115,SC _ o l a
-1.32824,P l o
-0.0717622,P o I
0.335898,S G I o l
0.335898,SC _ G I o l
-0.444664,CS NN
-0.44192,CSC _NN
-0.499804,CP NN
-0.0216783,CSC _VNN
-0.0438593,CP NNV
1.53845,P E v r
1.82426,P E v r i
0.242212,CSC _CVCVCCVV
0.305384,S R t
0.229127,S R t E
0.168962,SC _ R t
0.228012,SC _ R t E
-0.251806,P t R
0.118393,P w o
0.108006,S o w
0.22993,SC _ o w
0.0924578,S z i
-0.0718706,S z i m
0.0992683,SC _ z i
-0.0718706,SC _ z i m
-0.247636,CSC _CVNVNC
0.554397,P m a m i z
-0.151271,P m i z
-0.624131,S k u
-0.625975,SC _ k u
-0.3215,CSC _CNVCVC
1.19772,P Y m
0.225463,P Y m s
0.219074,P Y m s a
0.38066,P Y m s a r
0.729419,P Y m s a r i
0.218651,S i r a
0.992134,S i r a s
0.0601921,SC _ i r a
1.16613,SC _ i r a s
-0.849253,CSC _VCVCNV
-0.365963,CSC _NVNVN
-0.0670646,P n o y
-0.317016,CSC _VCVNVN
-0.0746657,CSC _VCVCVN
-0.319087,CSC _VCVCVNV
0.0531124,CSC _NVCVCVN
2.67127,P p l
0.509434,P p l e
-0.0572313,P e w I
-0.240067,P w I
0.834455,S D I
0.771896,S D I w
0.886353,SC _ D I
0.875231,SC _ D I w
-0.0238916,P e w I D
-0.114675,P w I D
-0.0182787,P I D
-0.474682,P w I D D
0.204276,CSC _NVVCC
0.274172,S z i g
0.274172,SC _ z i g
0.892139,S m u r
0.977018,SC _ m u r
-0.0871172,CSC _NVCCVCCV
0.0821395,CSC _CVNCVCC
0.145074,CSC _CCVNCV
0.0266624,P b a
0.116357,S t a
-0.244651,S t a b
0.101522,SC _ t a
-0.241468,SC _ t a b
-0.947473,P a t
0.0349435,S l x t a b
0.0349435,SC _ l x t a b
0.101787,P l ^
0.751178,S v ^
0.811949,SC _ v ^
0.395973,P l ^ v
1.15512,P ^ v
-0.558806,S t c w
-0.556788,SC _ t c w
0.181955,P g a
0.6256,S x t a g
0.67279,SC _ x t a g
3.34645,P d r
-0.352704,S G I r d
-0.357191,SC _ G I r d
1.34113,S k G
0.999684,SC _ k G
3.26348,P k l
0.0748064,P l a
0.354416,P l a t s
0.753335,P l a t s ^
0.755254,P l a t s ^ v
-0.97632,P s ^ v
2.00745,P f l
0.797847,S z d
0.910527,SC _ z d
-0.204926,S t z
-0.2032,SC _ t z
1.22765,S e d
0.991944,SC _ e d
1.15627,P t x d e
-0.482235,P d e
0.603303,P s ^ m
-0.0470548,CSC _VCNVCCV
0.866992,S s u J
0.946505,SC _ s u J
0.186805,CSC _CVCNVCC
-0.0239258,CSC _CVCNVCCV
-0.0415741,CSC _CVCNVCCVC
1.73087,P s l
0.155866,S R t e
0.472353,S R t e l
0.0940077,SC _ R t e
0.594028,SC _ R t e l
0.027467,CSC _VCVCCVCNVC
-0.134563,P w i g
-0.0146035,S f e
-0.0107993,SC _ f e
1.07766,P e f
1.29994,S O t
1.21847,SC _ O t
1.96887,P t O
-0.741473,P O
0.102879,S z O t
0.102879,SC _ z O t
0.746518,S m r
1.2666,SC _ m r
-0.106495,CSC _VNCVCCV
0.14388,CSC _CVNCVCCV
0.105351,CSC _CVCCVVC
-0.0621847,S p e
-0.0670723,SC _ p e
0.115221,CSC _CVCVCCVVC
1.08703,P e p
3.15624,P p r
-0.000257812,S t I r p
-0.000257812,SC _ t I r p
-0.10157,P r I t
0.114304,P r @
0.321172,S k @
-0.0885438,S k @ r
0.431412,SC _ k @
-0.0885438,SC _ k @ r
0.16393,S n u
0.297268,S n u k @
0.455731,S n u k @ r
0.193361,SC _ n u
0.12936,SC _ n u k @
0.32496,SC _ n u k @ r
-0.142204,S s e
-0.139957,SC _ s e
0.919182,P e s
2.50986,P t e s t
-0.030855,P e s t
0.83044,S i t s
0.0921668,S i t s e t
0.622168,SC _ i t s
0.0921668,SC _ i t s e t
-0.202107,P e s t i
-0.22209,P s t i
1.00845,P ^ D
0.3021,S R D
0.291545,SC _ R D
1.6087,P ^ D R
-1.77628,P D R
-0.0667637,S z @
-0.0667637,SC _ z @
-0.152292,P h @ z
0.820595,P @ z
-0.233359,CSC _CNVCVCVC
0.335738,P D ^ r
0.0255552,CSC _CVCVCN
0.236422,CSC _CVCVCNVC
-0.0611396,CSC _VCVCVCN
-0.0146632,S Y l
-0.0146632,SC _ Y l
0.404449,S k Y l
0.589001,SC _ k Y l
-0.609337,P Y k
0.300956,P e l
-0.193585,S t I l e
-0.19338,SC _ t I l e
0.768997,P e l I t
0.0702898,P e l I t x
0.114529,P e l I t x l
0.710543,P l c
0.386871,P c r I
1.19812,P c r I n
0.559784,S J n
0.386301,SC _ J n
2.52103,P c r I n J
-0.127475,S R s
-0.127191,SC _ R s
0.516554,S l x k
0.454885,SC _ l x k
0.326355,P s R k x l
-0.82007,P k x l
1.60975,S ^ h
1.65388,SC _ ^ h
0.0599485,P h ^
1.69528,P d @ d
0.359421,S d @
-0.540477,S d @ d
0.394748,SC _ d @
-0.543833,SC _ d @ d
0.748259,S @ d @
0.780421,S @ d @ d
0.852279,SC _ @ d @
0.723078,SC _ @ d @ d
-0.503647,S d e
-0.496273,SC _ d e
0.367943,P n a
0.0755102,S t a n
0.0212458,SC _ t a n
0.221799,P n a t
0.0204254,S n E w
0.0204254,SC _ n E w
0.50905,P w E n
0.129024,S t n E
0.221603,S t n E w
0.163611,SC _ t n E
0.211808,SC _ t n E w
0.253252,P w E n t
-0.342684,S t t
-0.342535,SC _ t t
-0.266051,S R w
-0.26818,SC _ R w
0.348811,S k R w
0.168843,SC _ k R w
0.266947,P w R k
0.449114,S l i
0.20047,SC _ l i
0.0443685,P b @
-0.0812336,P b @ k
0.568138,S l I w
0.467695,SC _ l I w
-0.312495,S o f
-0.313164,SC _ o f
-0.0275896,P f o
0.705187,S r o
0.593827,S r o f
0.500799,SC _ r o
0.83444,SC _ r o f
-0.608273,P o r
-0.170143,S k x
-0.17663,SC _ k x
0.167733,S k a
0.350378,S k a l
0.0512426,S k a l k
0.294148,SC _ k a
0.195013,SC _ k a l
0.0512426,SC _ k a l k
-0.237163,S l ^
-0.237822,SC _ l ^
0.0336331,S z R
0.0640485,SC _ z R
0.471281,P r E
1.30505,P r E d
1.75531,P y E
0.0698287,S l E
0.0797355,SC _ l E
0.0959037,P y E l o
0.264415,S o l E
0.444439,SC _ o l E
0.424686,CSC _CVNCVCV
0.191444,P m I s
0.0638824,CSC _NVCVNC
-0.292695,S s o
-0.29293,SC _ s o
-0.227354,CSC _CVCVCVN
0.127612,S l x k R s o l E
0.476723,S l x k R s o l E y
0.127913,SC _ l x k R s o l E
0.461637,SC _ l x k R s o l E y
1.00706,P e b l
2.97249,P b l
0.721245,S u l b
0.721245,SC _ u l b
-0.0243339,S s t I
-0.0221477,SC _ s t I
-0.156617,S t G
-0.15857,SC _ t G
-0.183883,CSC _CVCNVCVC
3.10801,P t r
1.67775,P m I s t
0.840898,S R t s
0.513127,SC _ R t s
-0.612641,P s t R
0.343424,CSC _CVCCVNV
0.626484,CSC _CVCVCCVNVC
-0.838665,S f ^ D
-0.845273,SC _ f ^ D
0.169731,P D ^ f
-0.210741,S p u
-0.202195,SC _ p u
2.02107,P u p
0.0365506,S n a k
0.0236345,SC _ n a k
-0.469349,CSC _CNVCVCC
0.484616,P a n D
1.92027,P k w
0.127981,S z o g
0.145146,SC _ z o g
1.32812,P g o z
-0.503778,P o z
0.187941,P e n
0.000450878,P Y d o n
-0.492099,S n o d
-0.494263,SC _ n o d
0.000494593,P Y d o n t
-0.0455441,S t n o d
-0.0455441,SC _ t n o d
-0.350687,P o n t
0.1901,CSC _NVCCNV
0.618687,CSC _CNVCCNVC
0.267198,CSC _NVCCCVC
-0.260264,S t I t
-0.195741,SC _ t I t
-0.178143,P b x
0.669659,P k c
-0.185867,S z c
-0.190544,SC _ z c
-1.42178,P k c z
0.476834,P n ^
0.0489749,S t ^ n
0.0489749,SC _ t ^ n
-0.307782,S o m
-0.313204,SC _ o m
0.199026,P c l m o
0.54048,P c l m o s
0.377872,P c l m o s t
0.0113679,S t I d
0.0113679,SC _ t I d
-0.151259,P d I t
2.24988,P v E
0.463007,S i r E
0.000251155,S i r E v
0.455738,SC _ i r E
0.000251155,SC _ i r E v
0.910392,P v E r i
0.0928539,CSC _CVCCVCVCVN
-0.0786,S d o
-0.0793428,SC _ d o
-0.295147,P w E l
0.633704,S l E w
0.505827,SC _ l E w
-0.359989,CSC _NVCCVCCVC
-0.624981,P n I
0.0578478,S G I n
0.0580033,SC _ G I n
0.240164,P S i
-0.208845,S s u t
-0.208845,SC _ s u t
-0.187889,S t s u
-0.187889,SC _ t s u
1.27862,P s t u
0.264257,P s t u p
0.175636,P s t u p I
0.19554,P s t u p I d
-0.0253192,S t d
-0.0253192,SC _ t d
0.843818,S u t d
0.761946,SC _ u t d
-0.344384,S t x
-0.337158,SC _ t x
0.156422,P c l D ^
-0.112535,S s ^ D
-0.112535,SC _ s ^ D
0.845851,S z l
0.456848,S z l x
0.516884,SC _ z l
0.292321,SC _ z l x
0.892826,S f c
1.09321,SC _ f c
2.40091,P c f
-0.0149752,P f ^ v
0.516933,S m E D
0.775923,SC _ m E D
0.167152,P w Y
0.0886825,P o p
-0.0131125,S x p
-0.0131125,SC _ x p
0.661055,P o p x
0.101925,S n x
0.142442,SC _ n x
1.03453,P o p x n
-0.983352,P p x n
0.888897,P x n
0.577735,CSC _VNNVCVC
1.30813,S T W m
1.10854,SC _ T W m
-0.170543,S G I T
-0.252087,SC _ G I T
0.368101,P T I G
-0.0631084,CSC _CNVNV
-0.118367,S n u y
-0.118367,SC _ n u y
0.171703,S v Y
0.550628,S v Y f
0.0296426,SC _ v Y
0.991527,SC _ v Y f
0.234137,P f Y v
3.53311,P T r
0.223409,S i r T
0.213587,SC _ i r T
0.302462,P T r i
0.464483,S n i
0.456377,SC _ n i
0.913333,P g r i n
0.0851553,P b i t
0.282978,S p m
0.473738,S p m ^
0.206503,SC _ p m
0.709287,SC _ p m ^
2.21637,P b ^ m p
0.653704,S t p
0.653952,SC _ t p
0.805324,S d E h
0.0182777,S d E h r U
0.00105282,S d E h r U y
0.710506,SC _ d E h
0.0966288,SC _ d E h r U y
-0.0313765,S n I d
-0.0313765,SC _ n I d
0.0270789,S t n I
0.0270789,SC _ t n I
1.26136,S s k
-0.142211,S s k E
1.22781,SC _ s k
-0.142211,SC _ s k E
3.73789,P E k s
-0.0622525,S Y s
-0.0622525,SC _ Y s
-1.4115,P s Y
0.224386,S t Y
0.277796,SC _ t Y
-0.663288,P Y t
0.245623,P E k s Y t I
0.92986,S d I t
0.837292,SC _ d I t
-0.34988,S s R
-0.349674,SC _ s R
-0.00339562,S R D ^ ^
-0.00394298,S R D ^ ^ D
-0.00339562,SC _ R D ^ ^
-0.00394298,SC _ R D ^ ^ D
1.75336,P b a b
1.04,S s p
0.975491,SC _ s p
2.12226,P ^ p s
0.581397,S d Y s
0.461035,SC _ d Y s
0.567018,P ^ p s Y d d
0.255234,P ^ p s Y d d W
0.304584,P ^ p s Y d d W n
1.36518,P t E
0.0210543,S n E t
0.0210543,SC _ n E t
0.0150953,S i n
-0.0621719,S i n E
0.0231988,SC _ i n
-0.0621719,SC _ i n E
2.81233,P E n i
-0.150399,P n i
0.0643781,S v ^ t
-0.344105,S v ^ t W
0.0469937,SC _ v ^ t
-0.344105,SC _ v ^ t W
-0.206081,P t ^ v
0.190005,S p ^ t I
0.226173,SC _ p ^ t I
0.191354,S l Y
0.191354,SC _ l Y
0.0699035,P m Y l
1.92213,P Y l
-0.828833,P Y l I
0.374901,CSC _CVCVNC
-0.328444,S R T
-0.331615,SC _ R T
0.238154,P T R s t
0.784401,P T R s t i
-0.357268,S o h
-0.360399,SC _ o h
0.245359,S l o h
0.245359,SC _ l o h
0.0589304,P h o l
0.964399,S d l
0.44629,S d l o
0.675855,SC _ d l
0.354039,SC _ d l o
0.0115467,P p e
1.69878,P s n
-0.128956,CSC _NVCCVN
0.280537,CSC _CNVCCVN
0.553361,S d n W
0.86213,SC _ d n W
0.0126422,CSC _CNVCNVC
0.635961,P s W n d
1.7053,P p I g
1.99246,P g l
0.600121,P p I g l I
1.20949,P p I g l I t
0.441883,P O G k
1.39404,P O G k O
1.37059,P O G k O G
2.4462,P O G k O G k
0.0501395,S k G O k G
0.000169671,S k G O k G O
0.0367014,SC _ k G O k G
0.000169671,SC _ k G O k G O
0.0630335,P O G k O G k O G k
0.0460703,S k G O k G O k G
0.313503,SC _ k G O k G O k G
0.0653895,SC _ k G O k G O k G O
-0.182098,S G I k U l
-0.182098,SC _ G I k U l
0.809777,P l U k I G
0.925281,P l U k I G @
0.0529889,S t @ G
0.0894551,S t @ G I
0.0512071,SC _ t @ G
0.105007,SC _ t @ G I
1.11948,P l U k I G @ t
0.365579,S n e r
0.104312,S n e r ^
0.381924,S n e r ^ D
0.656818,SC _ n e r
0.241383,SC _ n e r ^
0.0520229,SC _ n e r ^ D
0.557274,P r e n
0.616201,S i d
0.0482706,S i d n
0.309622,SC _ i d
0.0886072,SC _ i d n
-0.405865,P d i
1.01555,S r i d
0.158518,S r i d n e r
1.04014,SC _ r i d
0.194913,SC _ r i d n e r
0.000319434,S o g i
0.839971,S o g i w
0.891255,S o g i w r
0.000319434,SC _ o g i
0.694583,SC _ o g i w
0.726533,SC _ o g i w r
-0.0368714,S G I o g
0.557615,S l U
0.115998,S l U p
0.371434,SC _ l U
0.145616,SC _ l U p
0.207863,P p U l
-0.0658713,S G I l
-0.0658713,SC _ G I l
-0.545597,P l I G
0.431272,S m I h
0.195863,SC _ m I h
0.137092,P k c r
0.948998,P k c r n
0.394462,S o D
0.39924,SC _ o D
0.539932,P D o
-0.0110046,S z o D
-0.0110046,SC _ z o D
0.429014,P D o z
0.936578,S m r a
1.22246,SC _ m r a
0.636157,P a r m
-0.122276,P b U
0.625899,S k U b
0.452457,SC _ k U b
0.444178,S s k U
0.442534,SC _ s k U
0.90702,P t Y
1.63942,P t Y r
1.1274,S d r
1.00533,SC _ d r
-0.0032771,S i d E
-0.0032771,SC _ i d E
0.0346099,P h @ d
0.0313609,S p @
0.863315,S p @ n
0.00783528,SC _ p @
0.70439,SC _ p @ n
0.336423,P @ p
1.01178,P m o r
0.44423,CSC _NVNCVN
1.06501,S m Y t
0.86321,SC _ m Y t
0.314513,P Y m f
-0.0783253,P f c r y
0.545108,S f @
0.633041,SC _ f @
0.516,S t f
1.07911,SC _ t f
2.78604,P t R n
0.786419,P S o
0.261282,P S o m
0.901622,P m @
0.337726,P m @ k
-0.096386,S m u t
-0.0939303,SC _ m u t
0.158455,S p i
0.0913724,SC _ p i
-0.0414124,S G I p
-0.0414124,SC _ G I p
0.551326,P p I G k
-0.385538,S n I z
-0.385538,SC _ n I z
0.293334,S t n I z
0.232706,SC _ t n I z
0.286544,S t Y w
0.275634,SC _ t Y w
1.88919,S b @ r
1.88919,SC _ b @ r
0.000380845,S t I b
0.000380845,SC _ t I b
-0.0700466,S t I n
-0.0700466,SC _ t I n
0.0987714,S d U g o
0.0512664,SC _ d U g o
1.47605,P m u
1.79492,P w ^ t E
0.162632,S R v
0.313018,S R v E
0.267516,SC _ R v
0.375348,SC _ R v E
-0.365379,P v R
1.46211,P w e v
0.0520975,S G I v
0.0401303,SC _ G I v
0.990921,P C u
0.0630602,P C u a
0.148704,P C u a n
1.0416,P a n D ^
0.101717,S m @ l
0.101717,SC _ m @ l
-0.0174408,CSC _CNVCVCN
-8.59237e-09,CSC _CNVCVCNV
1.44332,CSC _CCNVCCCV
0.282446,S o t
0.26085,SC _ o t
-0.860823,S v o
-0.857732,SC _ v o
0.843468,P o v
-0.387887,P f c r D
0.236245,P m o r g I
0.0947998,P m o r g I n
-0.272792,P g I n
0.482101,S z n
0.0595724,S z n I
0.368418,SC _ z n
0.0938918,SC _ z n I
0.364679,P m o r g I n z
-0.385409,P I n z
0.988783,P n u d
0.308345,S n a G
0.309417,SC _ n a G
0.937858,S m e n
0.955445,SC _ m e n
-0.584442,S k i
-0.586817,SC _ k i
0.503436,P k o
0.219385,P h i z f
2.43749,P f r
0.439696,S m ^ r
0.295926,SC _ m ^ r
1.92577e-05,CSC _CVCNVCCCV
-0.00721098,CSC _CVNCVCNVC
0.155841,P m u v
-0.0592335,P b ^ t
0.256875,S t n x
0.191156,SC _ t n x
0.404956,P x n t
0.000473704,S C a w
0.000473704,SC _ C a w
0.0270334,P w a C
0.375045,S t C
0.375045,SC _ t C
0.581408,S t E y
0.491702,SC _ t E y
0.267556,P m Y n e
0.233659,P m Y n e m
0.358111,P h u
0.163198,S u h
0.163198,SC _ u h
-0.0387984,S z u
-0.0431806,SC _ z u
-0.303586,P y E s
0.146964,S s E
0.127516,SC _ s E
1.48149,P n a k
0.259624,S s k a
0.0513667,S s k a b
0.357675,SC _ s k a
0.0513667,SC _ s k a b
-0.547759,P Y I
-0.692442,CSC _NVVCCV
0.68902,P g r @
0.052115,P g r @ m
0.179597,S i l
0.183857,S i l I
0.27377,SC _ i l
0.287993,SC _ i l I
0.862359,P s I l i
-0.668141,P l i
0.252639,S i z
0.292142,SC _ i z
0.0873952,S n I k
0.0873952,SC _ n I k
-0.384648,P k I n
0.308034,P I n D ^ k
-0.0611203,S t m
-0.0608236,SC _ t m
0.149779,CSC _VCNVCCVCV
-0.438846,S d ^ D
-0.435447,SC _ d ^ D
0.157686,P D ^ d
0.559527,S r o d
0.61899,SC _ r o d
0.12555,P D ^ d o r
0.142341,P d o r
-0.0965338,S o l k
-0.0965338,SC _ o l k
1.36743,P k l o
0.391784,S f I
0.396725,SC _ f I
2.62863,P I f
-0.122074,P w i k
0.245345,P w c S
-1.15202,P S I
0.144936,P d c g i
0.108039,P D e r w i
0.44647,P D e r w i g
0.291761,P D e r w i g o
0.976059,S n o f
1.28282,SC _ n o f
-0.192573,P f o n
0.158309,SC _ o l E h
0.217084,CSC _CCVCCVVC
0.516077,S i n ^
0.65127,SC _ i n ^
-0.0552678,S n I f
-0.0596329,SC _ n I f
0.0502387,P f I n I
0.58789,S S I
0.692322,SC _ S I
1.36019,P f I n I S
0.8055,S t S
9.8573e-06,S t S I n I
0.0130168,S t S I n I f
0.726601,SC _ t S
9.8573e-06,SC _ t S I n I
0.135707,SC _ t S I n I f
-0.268069,S S i
-0.268302,SC _ S i
0.482703,P S U
0.498528,P S U d
-0.150121,S G @
-0.144001,SC _ G @
0.548907,S r a k
0.564889,SC _ r a k
1.23996,P k a r
-0.0254161,CSC _CVCNVCN
0.933549,P n ^ m
0.298295,P n ^ m b
0.79463,P n ^ m b R
-0.301644,S R b
1.04543,S R b m
-0.262149,SC _ R b
1.01493,SC _ R b m
-0.628016,P b R
0.0892955,S n a R
0.156709,SC _ n a R
0.00207415,P w U
0.498551,P w U d
0.3373,S i r E v i
0.233536,SC _ i r E v i
-0.106889,P v E r i k
-0.449822,S R f
-0.450178,SC _ R f
0.514177,S l x b x
0.530718,SC _ l x b x
-0.208486,P b x l
0.072664,S x d
0.0500943,SC _ x d
-0.916137,P d x
0.376884,S t n x d
0.425544,SC _ t n x d
1.67387,P m i W
1.85222,S W i m
1.60245,SC _ W i m
-0.324527,CSC _NVVN
-0.188152,S s t W
-0.190647,SC _ s t W
8.91319e-05,P W t s Y
0.139989,P W t s Y d
-0.0201702,S z ^ f
-0.0638435,SC _ z ^ f
0.467099,S l c b
0.286723,SC _ l c b
0.0808244,S z l c b
0.0808244,SC _ z l c b
-0.0463839,P c l z
0.20506,P c f D
0.516815,S r o l
0.0128658,S r o l f
0.240774,S r o l f ^
0.420874,S r o l f ^ D
0.444815,SC _ r o l
0.162273,SC _ r o l f
0.390166,SC _ r o l f ^
0.326065,SC _ r o l f ^ D
0.0773823,P v E r i t
0.190557,P b r I
1.7445,P s k
2.72108e-06,S o k s I
3.37225e-06,S o k s I r
0.452823,S o k s I r b
2.72108e-06,SC _ o k s I
3.37225e-06,SC _ o k s I r
7.34972e-06,SC _ o k s I r b
-0.58739,S i f
-0.588547,SC _ i f
0.687211,P f i l
-0.017683,S R y R
-0.0532005,SC _ R y R
-0.0678796,S p Y
-0.0648185,SC _ p Y
1.33134,CSC _VVV
1.64851,P y ^
0.632406,S m ^ y
0.707409,SC _ m ^ y
0.106145,S i m ^
0.0755007,S i m ^ y
0.117115,SC _ i m ^
0.181808,SC _ i m ^ y
0.49494,S d n E
0.509434,SC _ d n E
1.35236,P r ^ b
0.350806,P d ^
0.169028,S m i r
0.260692,SC _ m i r
0.544724,P m E
1.52278,S b ^ t
1.31069,SC _ b ^ t
0.580211,P T @ G
0.741279,P T @ G k
0.5461,S u y k G @
0.446324,S u y k G @ T
0.530686,SC _ u y k G @
0.522976,SC _ u y k G @ T
0.45466,P k y u
0.840217,P b i k
0.361848,S Y r d
0.37442,SC _ Y r d
0.314907,P d r Y
0.156597,P r Y
0.558193,P r Y t
0.688462,S n a G @
0.677638,SC _ n a G @
0.445112,S l x b e
0.668821,S l x b e t
0.376591,SC _ l x b e
0.481396,SC _ l x b e t
1.80577,P n i d
0.196313,S i l n
0.0818954,S i l n o
0.196313,SC _ i l n
0.0818954,SC _ i l n o
0.591445,S d E b
0.801065,SC _ d E b
1.4165,CSC _NVCNVCNVC
-0.93746,S p ^ D
-0.935737,SC _ p ^ D
-0.247607,P D ^ p
0.201548,S R p
0.381902,S R p e p
0.183299,SC _ R p
0.427974,SC _ R p e p
-0.68342,P p R
0.385492,P b i e
1.56904,P e d r
-0.511076,P m R
0.182565,S k I
0.182551,SC _ k I
0.184074,P r I k
2.53327,P Y k @ n
0.547472,S p a
0.000693795,S p a t
0.514089,SC _ p a
1.57573,P e n u
-0.522795,P l W
0.517003,S d W l
0.517003,SC _ d W l
0.0636924,P p E
-0.316023,P S x
0.0883169,S i l x
0.0797248,SC _ i l x
0.291416,CSC _VCNVCVN
0.143835,CSC _CVCNVCVN
0.282008,S Y b
0.218514,SC _ Y b
0.0758741,P b Y
0.22856,S x y
0.22856,SC _ x y
