weight,feature
-0.429512,CSC _VNVCC
-0.364252,CSC _VNVCCV
0.935833,P h @
0.313288,S v @ h
0.426576,SC _ v @ h
-1.32026,P h @ v
-0.367106,P @ v
-0.0754973,S u t
-0.0774286,SC _ u t
-0.920445,P t u
0.302123,S s I
0.279453,SC _ s I
1.54052,P s t ^
1.06492,S f ^
0.686715,S f ^ t
0.794243,SC _ f ^
0.456937,SC _ f ^ t
0.12826,P s t ^ f
1.09887,CSC _NVCCVCC
0.261187,S s n
0.387164,SC _ s n
0.892981,CSC _CCNVCC
1.13997,P s t e
0.766305,S z r
0.356743,S z r e
1.68164,S z r e t s
0.667897,SC _ z r
0.324331,SC _ z r e
1.58516,SC _ z r e t s
1.52507e-05,P s t e r z
0.22772,S i s
0.1269,SC _ i s
-1.02584,P s i
0.270773,P x g
-0.421955,P h Y
-0.0749501,CS CCCC
-0.0749501,CSC _CCCC
3.005,P s p
-0.215985,S d ^
-0.208672,SC _ d ^
0.293619,S r U
-0.00144951,S r U y
0.350376,SC _ r U
-0.00144951,SC _ r U y
0.6623,S b ^
0.428546,SC _ b ^
-0.459055,S e b
-0.456915,SC _ e b
0.24119,P b e b
0.0128008,S i b
0.0845992,SC _ i b
-0.934341,P b i
0.119582,S n I
0.0543103,SC _ n I
1.05671,P I n
-0.163095,S r I
-0.163095,SC _ r I
2.19592,P m I r
0.302872,P w e
0.0266663,S e w
0.0205912,SC _ e w
0.1668,S r e w
0.0181651,SC _ r e w
0.00192022,P D e r z
2.47455,P x g E n
-0.19421,S z e
0.141363,S z e w
-0.193032,SC _ z e
0.0954989,SC _ z e w
0.226175,P f a
-0.644104,S l a
-0.641781,SC _ l a
0.796311,S o l
1.40271,S o l a
0.676447,SC _ o l
0.3479,SC _ o l a
-0.843924,P l o
-0.35,CS NN
-0.34673,CSC _NN
-0.96326,CP NN
0.156124,P E v r
1.13891,P E v r i
0.263799,P b E
0.599738,S R t
0.0841553,SC _ R t
-0.277156,P t R
0.373883,S o w
0.359539,SC _ o w
0.427201,S z i
0.470272,SC _ z i
-0.0276799,P m i z
-0.419778,S k u
-0.414153,SC _ k u
0.00948112,CSC _CNVCVC
0.361084,P v I
0.713121,P Y m s a
0.852602,P Y m s a r
0.925535,P Y m s a r i
1.22965,S i r a s
1.47638,SC _ i r a s
2.61672,P p l
0.145713,S e l
0.196918,SC _ e l
-0.143411,P w I
0.115446,S D I
0.624999,S D I w
0.156182,SC _ D I
0.284338,SC _ D I w
0.352241,S z i g
0.136985,S z i g r c m
0.290843,SC _ z i g
0.112485,SC _ z i g r c m
0.517811,S m u r
0.593971,SC _ m u r
0.689598,P r u m
-0.000632486,CSC _NCVCC
0.32997,P b a
0.128542,S t a
-0.207828,S t a b
0.0711059,SC _ t a
-0.21125,SC _ t a b
0.406863,P b a t x
0.134489,S v ^ l
0.116307,SC _ v ^ l
1.27337,P l ^ v
-0.0764186,S t c
-0.0957659,S t c w
-0.0753394,SC _ t c
-0.0966002,SC _ t c w
0.248265,P g a
0.210563,S t a g
0.173347,SC _ t a g
0.917636,S x t a g
0.207632,SC _ x t a g
3.57102,P d r
0.690416,P r I
0.698952,S G I r
0.698952,SC _ G I r
1.17725,S k G
0.000358858,S k G I r d
1.20737,SC _ k G
0.000358858,SC _ k G I r d
3.35108,P k l
0.250228,P l a
0.352949,S t a l
0.276836,SC _ t a l
1.5453,P l a t
2.01868,P l a t s
3.21699,P f l
0.831774,S z d
0.905152,SC _ z d
-0.28079,S t z
-0.287412,SC _ t z
1.33299,S e d
0.88987,SC _ e d
0.408647,P t x d e
-0.316484,P d e
-0.257904,P s ^ m
0.0573442,S s u J
0.164937,SC _ s u J
2.53975,P s l
0.7223,P l e t
0.84257,P l e t R
1.42452,P e f
0.449243,P e f y
0.447041,P e f y u
0.686288,S O t
0.940852,SC _ O t
0.736495,P t O
-0.986498,P O
1.02731,S m r
1.0902,SC _ m r
3.323,P p r
-0.120045,S t I r
-0.122726,SC _ t I r
-0.0974334,P r I t
0.392203,P r @
0.175452,S k @
0.219873,SC _ k @
0.244558,P r @ k u
0.123973,S n u
0.458494,S n u k @ r
0.124236,SC _ n u
7.58911e-06,SC _ n u k @ r
1.63822,P r @ k u n
2.77634,P t e s t
0.74446,S i t s
0.782954,SC _ i t s
-0.277397,P s t i
0.295598,S R D
0.336091,SC _ R D
-1.62755,P D R
-0.0145119,S z @
-0.0145119,SC _ z @
-0.0637517,P h @ z
0.886083,P @ z
-0.307474,S t n u
-0.309405,SC _ t n u
0.461893,P l Y
-0.626599,P Y k
0.10507,S l e
0.10507,SC _ l e
0.852735,P l c
0.00104106,P l c r
0.759954,S J n
0.690837,SC _ J n
-0.306592,S R s
-0.306592,SC _ R s
1.48137,P s R k x
-0.427905,P k x
0.882291,S l x k
0.424002,SC _ l x k
0.690898,P s R k x l
-1.46498,P k x l
1.03112,S ^ h
0.904682,SC _ ^ h
0.490511,P h ^
1.95184,P d @ d
0.26518,S d @
0.37901,SC _ d @
-0.304509,P @ d
0.148674,S @ d @
1.61627,S @ d @ d
1.81852,SC _ @ d @ d
-0.277625,S d e
-0.280946,SC _ d e
0.0638124,S t n E
0.0758419,SC _ t n E
-0.363658,S t t
-0.356585,SC _ t t
0.0827825,P w R
0.456616,P w R k
0.32404,S l i
0.399353,SC _ l i
0.264774,P b @
-0.642875,P b @ k
-0.12427,S o f
-0.128782,SC _ o f
0.430256,S r o
0.673669,S r o f
0.493692,SC _ r o
1.1645,SC _ r o f
-0.236538,P r x
0.0756821,S k a
0.409193,S k a l
0.0462346,S k a l k
0.0759672,SC _ k a
1.23594,SC _ k a l
0.0462346,SC _ k a l k
-0.142861,S l ^
-0.148965,SC _ l ^
0.77711,P k ^ l R
-0.226209,P l R
0.178689,S z R
0.478381,SC _ z R
0.200274,P r E
1.17024,P r E d
1.90921,P y E
1.08632,P E l
0.274994,S o l E
0.551411,SC _ o l E
1.49285,P m I s
0.526243,CSC _CVNVCVN
-0.280875,S s o
-0.286073,SC _ s o
3.09044,P b l
1.05255,S u l b
1.25139,SC _ u l b
-0.167196,P b l u
-1.08623e-05,S s t I
-0.0185442,SC _ s t I
-0.0828812,S t G
-0.0841483,SC _ t G
3.27244,P t r
0.247897,P m I s t
1.41947,S R t s
0.435087,SC _ R t s
-0.721086,P s t R
-0.170824,S r R
-0.167377,SC _ r R
-0.00832162,S p u
-0.00839872,SC _ p u
2.14417,P u p
-0.299566,CSC _CNVCVCC
2.1598,P k w
-4.57011e-05,S z o
-4.57011e-05,SC _ z o
0.0258004,S d Y
0.0258004,SC _ d Y
1.1154e-05,P Y d o n
0.302963,P d o n
1.14957,P Y d o n t
0.0914918,CSC _NVCCN
0.809689,CSC _NVCCNV
-0.0623804,P b x
1.18784,P k c
-0.113972,S z c
-0.0279384,SC _ z c
-1.44803,P k c z
0.825944,P n ^
0.675773,S t ^ n
0.675773,SC _ t ^ n
-0.0868499,S o m
-0.0864051,SC _ o m
0.000433405,P c l m o
0.499876,P c l m o s
0.858237,S t s o m
0.858237,SC _ t s o m
1.3536,P c l m o s t
0.341527,CSC _CCCVN
-0.0299238,P d I t
1.34393,P v E
-0.00625826,S r E
-0.00694491,SC _ r E
0.234441,S i r E
0.292408,SC _ i r E
-0.111722,S d o
-0.116683,SC _ d o
0.0283972,S l E w
0.0581617,SC _ l E w
-0.0640236,P n I
0.338312,P p I
-0.221292,S t d
-0.219273,SC _ t d
-0.467823,S t x
-0.463387,SC _ t x
0.581786,P x t
0.406542,P k c l
0.830856,S z l
0.277471,S z l x
1.06457,SC _ z l
0.656404,SC _ z l x
0.800378,P c f
0.349013,P f ^
-0.0557936,S m E
-0.0421663,SC _ m E
0.118122,S Y w
0.484188,SC _ Y w
0.0225636,S p o
0.0225636,SC _ p o
-0.000265309,S x p
-0.000265309,SC _ x p
1.23307,P o p x
-0.157556,P p x
0.59003,S n x
0.560344,SC _ n x
1.12042,P o p x n
-0.859113,P p x n
0.0346471,P x n
0.0560286,S T
0.012592,S T W m
0.0560286,SC _ T
-0.025277,P T
0.568662,P p ^ t
0.515876,P T I G
-0.270156,CSC _CNVN
0.0923666,P f Y
0.0739835,S v Y
0.371583,S v Y f
0.0908808,SC _ v Y
3.29436,P T r
0.000139091,S i r T
0.000139091,SC _ i r T
0.0833113,S i r g
0.0875928,SC _ i r g
-0.154905,P g r i
0.311936,S n i
0.628395,SC _ n i
0.547744,P i n s
0.139638,P l @
0.238009,P b ^
0.695713,S p m
0.304884,S p m ^
0.696868,SC _ p m
0.277707,SC _ p m ^
2.33216,P b ^ m p
0.679809,S t p
0.422208,SC _ t p
0.612185,S d E h
0.595721,SC _ d E h
-0.319941,S t n I
-0.319938,SC _ t n I
-0.0601031,S k E
-0.0628221,SC _ k E
1.27643,S s k
-0.347155,S s k E
1.14306,SC _ s k
-0.347155,SC _ s k E
4.92883,P E k s
-0.0207995,S Y s
-0.0207995,SC _ Y s
-0.670228,P s Y
0.418515,S t Y
0.361795,SC _ t Y
1.0888,P E k s Y t
-0.563801,P Y t
1.02284,S d I t
0.958444,SC _ d I t
0.231566,P d @ n
-0.259512,S s R
-0.259512,SC _ s R
1.33875,P b a b
0.667858,S s p
0.803089,SC _ s p
0.41514,S d Y s
1.10598,SC _ d Y s
0.687222,P t E
0.275149,S i n
-0.0829239,S i n E
0.269905,SC _ i n
-0.0829239,SC _ i n E
-0.106184,P n i
0.342623,P W t ^
0.0621106,P W t ^ v
0.210481,S l Y
0.130173,SC _ l Y
0.694571,P Y l
-0.429666,S R T
-0.428428,SC _ R T
0.341717,P T R s t
0.655391,P T R s t i
-0.0812779,S o h
-0.0808597,SC _ o h
0.107887,P h o
1.30044,P h o l
0.862618,S d l
0.84461,S d l o
0.668698,SC _ d l
0.908123,SC _ d l o
2.58499,P o l d
0.405357,P p e
2.00436,P s n
0.182911,S t r
0.590662,S t r c
0.182909,SC _ t r
0.590662,SC _ t r c
0.382461,S d n W
0.440335,SC _ d n W
1.41758,P s W n d
2.02595,P p I g
1.8688,P p I g l
3.03365,P g l
0.170522,P O G
3.8324,P O G k
1.35624e-06,P O G k O
1.30576,P O G k O G
0.404231,P O G k O G k
0.212108,S k G O k G
0.212267,S k G O k G O
0.212108,SC _ k G O k G
0.212267,SC _ k G O k G O
1.3242,P I G @ t
1.54861,P r e n
0.515732,S i d
0.524853,SC _ i d
-0.368,P d i
0.891216,S r i d
0.753362,S r i d n e r
0.904377,SC _ r i d
0.753362,SC _ r i d n e r
0.07607,P r e n d i r
0.0610667,S l U
0.0332904,S l U p
0.129427,SC _ l U
0.209457,SC _ l U p
-0.0691193,P l I G
0.277026,P k c r
0.8807,S n r
0.8807,SC _ n r
1.67091,P k c r n
-0.482012,P n R
0.319881,S r U p
0.319881,SC _ r U p
0.516013,P D o
0.00339311,S m r a
0.0458503,SC _ m r a
1.46196,P a r m
0.217907,P t Y
1.48344,P t Y r
1.12032,S d r
1.09662,SC _ d r
1.79428,S p @ n
0.806216,SC _ p @ n
0.0922922,P @ p
0.762143,P m o r
0.00761305,S n r o m
0.00761305,SC _ n r o m
0.159272,P m o r n
0.384692,S f @
0.382539,SC _ f @
0.962068,S t f
0.92439,SC _ t f
0.546144,P @ f t R
0.733985,P t R n
0.814579,P m @
0.407618,P m @ k
0.748716,P m @ k s
0.416439,S p i
0.409444,SC _ p i
-1.39316e-05,S n I z
-1.39316e-05,SC _ n I z
0.548074,S t Y w
0.548033,SC _ t Y w
1.29165,S b @ r
2.07964,SC _ b @ r
0.202335,S u m
0.202335,SC _ u m
1.14009,P m u
0.241853,S R v
0.548281,S R v E
0.193011,SC _ R v
0.520009,SC _ R v E
-0.811549,P v R
0.42381,S u C
0.392423,SC _ u C
2.14427,P l @ m
0.0487877,S d r c
0.0450084,S d r c k
0.0487877,SC _ d r c
0.0450084,SC _ d r c k
0.0604172,S d z
0.043086,SC _ d z
0.508371,S o t
0.508371,SC _ o t
0.172213,P t o
-0.855536,S v o
-0.860005,SC _ v o
0.926811,P o v
-0.411314,S R v o
-0.411496,SC _ R v o
0.514871,P m o r g
0.584704,P m o r g I
0.254288,P g I
0.0269862,S n I g r
0.3394,S n I g r o
0.746946,S n I g r o m
0.409257,SC _ n I g r
0.420719,SC _ n I g r o
0.629762,SC _ n I g r o m
0.758506,P m o r g I n
0.303235,S z n
0.101037,S z n I
1.28606,S z n I g
0.514607,SC _ z n
0.140505,SC _ z n I
1.2811,SC _ z n I g
0.225277,P n e
0.695352,S m e n
0.775676,SC _ m e n
0.766811,P n e m
-0.374195,S k i
-0.367479,SC _ k i
0.220109,P k o
3.16971,P f r
0.22048,P f r ^
0.0815396,S m ^ r
0.0827542,SC _ m ^ r
0.0309536,S v u
0.173792,SC _ v u
0.403468,S t n x
0.581795,SC _ t n x
1.86457,P x n t
4.9603e-05,S C a w
4.9603e-05,SC _ C a w
0.625231,S t C
0.625231,SC _ t C
0.216225,P y E t
0.0541841,S d l R
0.0541841,SC _ d l R
-0.619231,P y E s
0.10026,S s E
0.157039,SC _ s E
2.68841,P n a k
0.876938,S s k a
0.170006,S s k a b
0.340011,SC _ s k a
0.205758,SC _ s k a b
1.46344,P g r @
0.770116,P g r @ m a
0.383612,S i l
0.251981,S i l I
0.354565,SC _ i l
0.261297,SC _ i l I
-0.421788,P l i
0.396782,S i z
0.167336,SC _ i z
0.00977537,S R D i
0.00977537,SC _ R D i
-0.357564,P k I n
1.26921,P t w I
1.73826,P d o r
-0.151406,S o l k
-0.232011,SC _ o l k
1.23546,P k l o
-0.242426,S z o l
-0.237922,SC _ z o l
1.2238,S d z o
1.19556,SC _ d z o
0.334862,P w c S
-0.749263,P S I
0.404876,P d c g i
0.499504,P w i l
1.21418,S n o f
1.55328,SC _ n o f
0.287726,P h E l
0.375042,S o l E h
0.256596,SC _ o l E h
0.256648,S i n ^
0.74619,SC _ i n ^
0.445571,P f I
0.828548,S S I
0.720393,SC _ S I
3.17709,P f I n I S
0.695301,S t S
0.000295594,S t S I n I
0.0907474,S t S I n I f
0.693312,SC _ t S
0.000295594,SC _ t S I n I
0.0907474,SC _ t S I n I f
0.000409348,P f I n I S t
-0.222562,S S i
-0.226457,SC _ S i
0.72747,P S U
0.197863,P S U d
0.595343,P h @ G
1.18209,P k a r
0.80038,P n ^ m b
1.38036,P n ^ m b R
-0.254163,S R b
1.05242,S R b m
-0.254163,SC _ R b
1.05242,SC _ R b m
-0.767364,P b R
0.568906,P w U
-0.393999,S R f
-0.390635,SC _ R f
0.0248785,S l x b
0.457344,S l x b x
0.0248785,SC _ l x b
1.06438,SC _ l x b x
-0.306683,P b x l
0.0492044,S x d
0.0492044,SC _ x d
-0.723726,P d x
0.196848,S t n x d
0.196848,SC _ t n x d
1.9867,P m i W
2.2341,S W i m
1.52311,SC _ W i m
0.358667,S W i m W i m
0.358667,SC _ W i m W i m
-0.0642055,S s t W
-0.0619646,SC _ s t W
0.347225,P W t s Y
1.6871,P W t s Y d
1.26328e-06,S z l c b
1.26328e-06,SC _ z l c b
0.309797,S r o l
0.172983,S r o l f
0.685096,SC _ r o l
0.447863,SC _ r o l f
7.4088e-06,P f l o r
0.984342,P b r I
-0.242195,S s I r b
-0.242195,SC _ s I r b
0.193948,S k s
0.44596,SC _ k s
1.20387,P b r I s k
2.35824,P s k
0.0767622,P d @ d i
-0.467193,S i f
-0.47293,SC _ i f
0.662625,P f i l
-0.0776779,S p Y
-0.0739385,SC _ p Y
1.48297,CSC _VVV
2.92789,P m y
1.76071,P y ^
0.796164,S m ^ y
0.793905,SC _ m ^ y
0.653713,S i m ^
0.632577,SC _ i m ^
0.196653,S d n E
0.223373,SC _ d n E
1.42511,P r ^ b
0.490428,P d ^
0.0997557,S m i r
0.0823826,SC _ m i r
1.04618,P m E
0.994834,S b ^ t
0.682298,SC _ b ^ t
0.361898,P T @ G k
0.0198122,S k G @
0.00196746,SC _ k G @
0.706871,P k y u
0.0159063,S Y r
0.017191,SC _ Y r
0.729693,P d r Y
-0.441868,S t Y r
-0.217476,SC _ t Y r
1.68912,S n a G @
1.5391,SC _ n a G @
0.446817,P t e b x
0.401427,S l x b e
0.823296,SC _ l x b e
0.752538,P t e b x l
1.42476,P n i d
1.19187,P o n l i
0.051537,S i l n
0.051537,SC _ i l n
0.213564,S R p
0.103008,SC _ R p
1.28734,P p e p R
-0.941974,P p R
1.78206,P d r ^ m
-1.04,P m R
1.19929,P g r o
0.224674,S k I
0.305488,SC _ k I
0.298686,S p a
0.87867,S p a t
0.644215,SC _ p a
0.853078,SC _ p a t
-0.237536,P p c
0.704503,S d W l
0.704503,SC _ d W l
0.422852,P l W d
1.56099,P k o s t R
0.0101109,P p E
-1.35268,P S x
0.551606,S i l x
0.212261,SC _ i l x
0.102764,CSC _VCNVCVN
0.0257738,S Y b
0.293414,SC _ Y b
-0.517407,P b Y
0.463309,S x y
0.463309,SC _ x y
-0.552443,P y x
-0.608059,S t n a
-0.604281,SC _ t n a
-0.493123,P s I z
1.46412,P k w I
0.0551177,P k w I t
-0.0140768,S n O
-0.0140768,SC _ n O
1.80549,S n @ D
1.51055,SC _ n @ D
0.125023,S z d i
0.125023,SC _ z d i
3.08061e-05,P n i d z
1.1392,P n E
0.75943,P s t I
1.35766,S l I t
1.00273,SC _ l I t
-0.43631,P t I l
1.26058,P x p
1.52,P r o l
0.650644,S t k
0.565807,SC _ t k
0.214585,S s W
0.214585,SC _ s W
0.918558,S W w
0.932025,SC _ W w
0.542672,P k e r
0.70756,P d ^ z
2.76528,P s t r
2.28948,P s t a
0.877843,P s t a r
-0.0684799,S z r a
-0.0883936,SC _ z r a
-0.0521953,S Y n
-0.0497732,SC _ Y n
0.728585,S n Y n
0.697738,SC _ n Y n
1.73395,P Y h
0.736675,S e h
0.580236,SC _ e h
-0.333527,P h e
1.43223,P t w E
0.524091,S k @ t
0.524091,SC _ k @ t
0.675151,P m ^
0.131449,S t s ^ m
0.299265,SC _ t s ^ m
0.264711,S n I b
0.264711,SC _ n I b
-0.0676476,P s w ^
1.64572,S n I v E
1.47334,SC _ n I v E
1.02715,P s I k
0.555888,S s k I
0.401609,SC _ s k I
0.204528,S n I l
0.280116,SC _ n I l
1.02094,P d a
1.56494,P s n @
0.98636,P s n @ p
-1.65756,P f x
3.08679,P s k w
0.0108084,S r e w k s
0.0108084,SC _ r e w k s
0.876246,P w u p s
0.419658,S s p u
0.753946,S s p u w
0.300041,SC _ s p u
0.704867,SC _ s p u w
3.56,P u p s
2.60056,P @ G g
-0.873257,P g x
0.254188,S l x g G @
0.254188,SC _ l x g G @
1.68294,P @ G g x l
1.0126,S p @ r
0.925831,SC _ p @ r
0.895327,P t U
1.14789,P t U k
-0.145969,S s i
-0.14765,SC _ s i
1.68241,P x r
0.299008,P x r W n
0.551338,S d n W r
0.756025,SC _ d n W r
0.946004,P x r W n d
0.398604,P r W n d
-0.326249,S d n ^
-0.332937,SC _ d n ^
0.108197,S R d
0.389857,S R d n
0.336553,SC _ R d
0.499394,SC _ R d n
0.646555,P ^ n d R
-0.258646,P d R
0.137067,P k W
0.551026,S C W
0.378081,S C W k
0.681232,SC _ C W
0.142213,SC _ C W k
0.028204,P k W C
0.710897,P W C
8.02639e-05,S T ^ n
8.02639e-05,SC _ T ^ n
1.24678,S G c
1.23498,SC _ G c
-1.03262,P c G
0.31666,S R g G
0.321966,SC _ R g G
0.204857,CSC _VVVV
0.477567,S p i l s
0.699932,SC _ p i l s
1.63333,P s l i p
0.190819,P d r a
2.35382,P d r a p
-0.137125,P p I t
-0.00818067,S d n I
-0.00818067,SC _ d n I
1.11002,P p I k
0.427879,P k ^ p
5.43203,P S S
0.223558,S S S
0.317885,SC _ S S
1.17415e-05,S i m E
0.134171,S i m E l
1.17415e-05,SC _ i m E
0.132706,SC _ i m E l
0.0103555,S l i m
0.0103555,SC _ l i m
0.0756768,P n I k
-0.138111,S e g
-0.136281,SC _ e g
0.804753,P g e
0.246631,P p l @
1.93898,P p l @ n
0.49672,S s t n @
0.49672,SC _ s t n @
0.000141182,P b l E
0.750708,P b l E s
0.692308,S s E l b
0.857159,SC _ s E l b
5.10392e-06,S z i d @ d
5.10392e-06,SC _ z i d @ d
-0.0585453,S s @
-0.0514329,SC _ s @
1.43443,S k s @
1.2412,SC _ k s @
1.24003,P b @ s k
1.98283,P @ s k
0.803713,P w I n
1.68401,P w I n d
0.177568,S o d n I
0.450718,S o d n I w
0.177568,SC _ o d n I
0.450718,SC _ o d n I w
0.736091,P w I n d o
4.77361e-05,P ^ h
0.456624,P J a
2.61866,P b W n s
0.212679,S t i w
0.218009,SC _ t i w
3.38709,P s w i t
0.192282,S i t i w
0.316107,SC _ i t i w
0.00124038,S x C a
1.36121,S x C a g
0.00124038,SC _ x C a
1.14561,SC _ x C a g
-0.626146,CSC _CNCVC
0.418074,P a r n t
1.41974,S a y
1.22492,SC _ a y
0.924111,P y a
1.37284,P Y g
0.731834,P Y g a
0.941504,P k o l d
-0.0132708,S Y d
-0.0132708,SC _ Y d
0.0689297,P d Y
-0.205705,P v e
0.0763298,S i p
0.0793457,SC _ i p
2.3427,P S S S
0.910795,S S S S
0.391104,SC _ S S S
-0.295762,S e m
-0.297256,SC _ e m
0.642771,P m e
0.444243,S o r T
0.407254,SC _ o r T
0.493312,P o t
0.272528,P b r E
0.307881,P b r E k f x s t
0.00246465,S t s x f k
0.00599977,S t s x f k E
0.183866,S t s x f k E r
0.309431,S t s x f k E r b
0.00246465,SC _ t s x f k
0.00599977,SC _ t s x f k E
0.183866,SC _ t s x f k E r
0.309431,SC _ t s x f k E r b
0.504507,P n o z
0.298992,P l ^ n
0.895762,S C n
0.5127,S C n ^
0.667427,SC _ C n
0.438313,SC _ C n ^
1.81208,P l ^ n C
3.67618,P k r
0.00683147,S s c r k
0.00683147,SC _ s c r k
1.47874,P t E l
-0.0449946,S d r U
-0.0449946,SC _ d r U
1.41958,P d Y p
0.690252,P d Y p R
0.714612,S J n e
0.784321,SC _ J n e
3.22829,P C e n J
1.09982,S d J
1.24073,SC _ d J
4.5427e-08,S i b e m
4.5427e-08,SC _ i b e m
0.65024,P w i v
1.79511,P J ^ m p
1.22218,S Y l f
1.98877,SC _ Y l f
0.00984782,S t s E
0.520718,S t s E r
0.128358,SC _ t s E
0.517579,SC _ t s E r
0.375877,P r E s t
0.565626,P p @
0.89784,P p @ n t s
0.149433,P s k e
0.339179,S d r e k s
0.339179,SC _ d r e k s
0.63303,P s k e r d
3.06772e-05,SC _ Y b Y b
1.122,P b Y b Y
0.523928,S k Y b
0.522019,SC _ k Y b
2.02993,P p r a
1.43102,P w Y p
0.207687,P f c l
1.37317,P c l r Y
0.59021,S t Y r l c
0.625048,SC _ t Y r l c
1.45257,P c l r Y t
0.652473,P d r E
0.757817,P d r E s
-0.209751,S i C
-0.21217,SC _ i C
0.142085,P C i
-0.021022,S i z i
-0.021022,SC _ i z i
0.54392,S R i
0.54392,SC _ R i
0.110688,P k I k
0.974347,S g E
1.38916,SC _ g E
2.15704,P l E g
1.59055,P E g
0.60036,S z g
0.610913,SC _ z g
0.787856,P l e d
0.274128,P x n ^ D
0.68612,P x n ^ D R
0.871153,S d n x
0.196955,S d n x k E s
0.597748,SC _ d n x
0.337151,SC _ d n x k E s
2.31404,P s E k x n d
0.491386,S x l
0.247003,SC _ x l
-1.75848,P l x
0.72903,S n x l
0.995457,SC _ n x l
0.666476,P x n t I l
0.90371,S n e l p
0.90371,SC _ n e l p
0.463547,S d R
0.0662449,SC _ d R
0.0744507,P k r x f o
0.534443,S n o f x
0.561117,S n o f x r k
1.31663,SC _ n o f x
0.671451,SC _ n o f x r k
0.261428,P k r x f o n
0.687751,S m x
0.705338,SC _ m x
1.46816,P x m
0.0852445,P h i r z
0.792652,S z r i
0.681893,SC _ z r i
-0.0854355,S i l x i
-0.0854355,SC _ i l x i
0.113542,P y ^ m y ^ m
0.748239,S m ^ y m ^ y
0.667188,SC _ m ^ y m ^ y
0.397829,P x p s t e
0.441176,P x p s t e r
0.473981,P x p s t e r z
0.343976,S b I
0.492749,S b I b
0.375726,SC _ b I
0.37122,SC _ b I b
0.80672,P b I b
0.385373,S i z ^
0.150935,S i z ^ f
0.465049,SC _ i z ^
0.150935,SC _ i z ^ f
0.694795,P f ^ z i
0.330476,S C I
0.6658,S C I w
0.330476,SC _ C I
0.537195,SC _ C I w
0.414595,P l c n d r
3.22117e-05,S i r d n c
0.553005,S i r d n c l
3.22117e-05,SC _ i r d n c
0.553005,SC _ i r d n c l
0.792744,P l c n d r i
2.04198,P p ^ p i
1.1583,P t E d i
0.0208842,S i n ^ b
1.07881e-05,SC _ i n ^ b
0.144984,P b ^ n i
0.660753,S g ^
0.660753,SC _ g ^
0.000356812,S r e C
0.000356812,SC _ r e C
0.372914,S s n @
0.520834,SC _ s n @
0.527911,P w Y l
0.265397,S t n x z ^ d
0.198022,SC _ t n x z ^ d
0.338291,P d ^ z x n t
1.39494,P k @ r
0.466028,S v i l
0.742313,SC _ v i l
2.54243,P l i v
0.925582,P s p u
0.231198,P p u
-0.159265,P p u n
0.159512,P v E J t
4.76719,P v E J t x
0.764417,P C I
-0.110894,S k I C
-0.110894,SC _ k I C
1.09826,P C I k
0.174969,S n I k I
0.644536,S n I k I C
0.000595709,SC _ n I k I
0.566369,SC _ n I k I C
3.56956,P p x t e t o
0.578857,S z o t
0.530268,SC _ z o t
0.908192,P t o z
-0.1913,P p W
0.278365,S k G I T
0.683689,SC _ k G I T
0.000348779,S z i b e
0.000981964,S z i b e b
0.000348779,SC _ z i b e
0.000981964,SC _ z i b e b
7.98016e-05,P b e b i z
-0.772459,P b i z
-0.0451256,P k ^ n
1.23892,P s m E l
-0.603182,S z l E
-0.603182,SC _ z l E
0.0598131,S t n x d I d
0.138808,SC _ t n x d I d
0.544584,P d I d x n t
0.202531,S i p i
0.191371,SC _ i p i
0.233227,S R C k I p
0.233227,SC _ R C k I p
2.29929,P p I k C R
-0.710649,P C R
0.345254,P m @ k x r o n
1.16244,P m @ k x r o n i
0.0684896,S i n o r x k @
0.435282,S i n o r x k @ m
0.0684896,SC _ i n o r x k @
0.435282,SC _ i n o r x k @ m
0.811058,P t r i
0.0265522,P s E l
0.562042,S f l E
1.0604,S f l E s
0.419656,SC _ f l E
0.663259,SC _ f l E s
0.421296,S S ^
0.301813,SC _ S ^
1.63425,P f R s t
0.370265,P n u d x
0.0145237,S l x d
0.0145237,SC _ l x d
2.49784,P n u d x l
0.152316,S z G
0.340779,S z G I
0.152306,SC _ z G
0.337283,SC _ z G I
0.298393,P h ^ G g r
0.801228,S i r g G
0.520579,S i r g G ^ h
0.490036,SC _ i r g G
0.0669358,SC _ i r g G ^ h
0.605299,P h ^ G g r i
0.29635,S t p a
0.0785719,S t p a r d
0.106741,SC _ t p a
0.236389,SC _ t p a r d
-0.215908,S o l c
-0.215908,SC _ o l c
0.448811,P m E s
0.704407,P c l g c
1.46476,S n c g
0.833299,SC _ n c g
0.860281,P c l g c n
0.405949,P g o l
0.709838,P k U
0.184304,P k U k
0.56228,P k U k i
0.21635,S n x t
0.21635,SC _ n x t
1.27932,P f ^ s
-0.216512,S n x b
-0.216512,SC _ n x b
1.57438,S x n @ n
1.79627,SC _ x n @ n
2.67216,P b x n @ n x
0.162836,S i z I
0.162836,SC _ i z I
1.61,S k r a
1.1435,SC _ k r a
0.255396,S z i k
0.255396,SC _ z i k
0.388484,S i d i
0.388484,SC _ i d i
0.238663,P b o
5.46522e-06,S d n @ h
5.46522e-06,SC _ d n @ h
0.925955,P h @ n d
0.951156,S Y w k
0.951156,SC _ Y w k
1.12176,P k w Y
0.793025,S m x h
0.738302,SC _ m x h
-0.0829192,S i l k
-0.0829192,SC _ i l k
0.493382,P k l i n
0.126687,S a h
0.116593,SC _ a h
