weight,feature
-0.165304,P y u g
0.79653,P D e r y u g o
0.0218602,S o g u y r e
0.555257,S o g u y r e D
0.131318,SC _ o g u y r e
0.714703,SC _ o g u y r e D
-0.071592,S e t
-0.071592,SC _ e t
-0.0805037,P t e
-0.770699,S b
-0.776168,SC _ b
0.873045,P e b
1.08598,P b
0.640452,P e b I
0.693775,S g I
0.486056,S g I b
0.622565,SC _ g I
0.245631,SC _ g I b
0.628544,P e b I g
0.209862,P b I g
0.255173,S r a
0.265848,SC _ r a
0.250055,CSC _CVVCC
0.411973,CSC _CVVCCV
0.614272,CSC _CVVCCVC
-0.445485,CSC _CVVCCVCC
1.74276,P a r
-0.224161,S t I l
-0.227944,SC _ t I l
-0.0523617,S x t I
-0.0523617,SC _ x t I
0.643122,S l x
3.32865e-06,S l x t
-0.116639,S l x t I
0.817876,SC _ l x
3.32865e-06,SC _ l x t
-0.402819,SC _ l x t I
-0.0547555,SC _ l x t I l
-1.24844,P t x l
0.251032,S k e
0.233552,SC _ k e
-0.12078,P k R
0.108145,P b u
0.349003,S u b
0.464666,SC _ u b
1.69491,P b u m
1.099,S m u b
1.15777,SC _ m u b
0.0956555,P W ^ t C x
0.888392,S x C
1.29901,SC _ x C
0.163655,CSC _VCCVV
-0.915618,P C x
-0.0702353,S G I u
-0.0192269,S G I u d
-0.0676392,SC _ G I u
-0.402328,CSC _NVV
-0.0180609,SC _ G I u d
0.151737,CSC _NVVC
1.4996,P W W
0.445599,S W W
0.442509,SC _ W W
-0.224933,P h R
-0.0477947,S t R
0.37349,S t R h
-0.0600901,SC _ t R
0.357237,SC _ t R h
-0.195255,P t a
-0.0353636,P a r y u
0.620651,P l U
0.446856,P l U k
0.488163,S t @ k
0.338652,SC _ t @ k
-0.287899,P k @ t
1.18821,P s t @
-0.64622,S n @
-0.641035,SC _ n @
1.09582,P s t @ n d
0.754531,S d n
-0.536363,S d n @
0.503237,SC _ d n
-0.543659,SC _ d n @
0.359305,S G I d
0.000277951,S G I d n @ t
0.104145,S G I d n @ t s
0.151057,SC _ G I d
-0.0519647,CSC _NVCNV
0.000277951,SC _ G I d n @ t
0.104145,SC _ G I d n @ t s
-0.392604,P d I G
-0.164066,CSC _VNVCN
-0.171094,CSC _VNVCNV
-0.62602,CSC _VNVCNVC
0.213729,S e s
0.477024,SC _ e s
-0.300159,P s e
-0.448254,P e I
-0.0157486,S t e
-0.0157486,SC _ t e
0.430144,P e t
0.36451,S l W
0.480886,S l W t
0.277332,SC _ l W
0.72817,SC _ l W t
2.37683,P t c k
0.0454918,S G I k
0.024209,SC _ G I k
-0.940818,P k I G
0.0162565,P x b W
0.27955,S t W b x
0.249472,SC _ t W b x
0.140922,P x b W t
-1.79347,P b W t
-0.725503,S t ^ D
-0.72686,SC _ t ^ D
-0.265362,CSC _CVCCVCVN
0.257156,P D ^ t
0.41303,S c s
0.41303,SC _ c s
-0.407996,P s c
0.496129,S l c
0.454135,SC _ l c
2.8711,P c l
0.122814,P c l D
0.185861,S v
-0.699578,S v E
0.17739,SC _ v
-0.703469,SC _ v E
0.0924201,P h E v
0.611062,P E v
-1.44882,P v
0.411586,S i v
0.433525,SC _ i v
2.93415,P b r
0.0643518,SC _ i r
-0.108734,P r i
-0.0205112,CSC _CVCCVCVCC
-0.142082,P D I
0.368567,P l I t x l g
1.29978,P l I t x l g R
1.52101,P l I t x l g R l
-0.0686065,P n W
0.150157,S W n
0.124256,SC _ W n
-0.23955,S i w
-0.226349,SC _ i w
-0.404307,P w i
0.357218,P w i r
-0.687434,CSC _VNVCC
-0.000669416,CSC _VNVCCV
0.330226,CSC _CVNVCC
-0.146397,CSC _VCVNVCC
0.302599,P h @
-1.17556,P h @ v
-0.652753,P @ v
0.284291,S u t
0.456401,S u t v @
0.481925,S u t v @ h
0.383349,SC _ u t
0.520795,SC _ u t v @
0.386186,SC _ u t v @ h
1.66049,P t e k
0.0211208,S s I
-0.255716,S s I D
0.0137133,SC _ s I
-0.185595,SC _ s I D
-0.631467,P I s
0.819919,P s t ^
0.909228,S f ^
0.920624,SC _ f ^
-0.0751096,CSC _CCVCCCVC
0.47534,CSC _NVCCVCC
0.272429,S s n
0.404325,SC _ s n
0.432089,P d W n s t e
1.06556,P s t e
0.0424989,CSC _CVCCNVCC
0.502734,P d W n s t e r
0.750698,S z r
0.0451701,S z r e
0.330109,S z r e t
0.474867,S z r e t s
0.718645,SC _ z r
3.28053e-05,SC _ z r e
0.292641,SC _ z r e t
0.505744,SC _ z r e t s
0.623264,P d W n s t e r z
-0.222362,P e r z
0.448913,S i s
0.257854,S i s u y u
0.114976,SC _ i s
0.292975,SC _ i s u y u
-0.829113,P s i
-0.195666,S g x
-0.189554,SC _ g x
0.0399118,P s e h Y
0.418918,S Y h
0.522132,S Y h e s
0.770656,SC _ Y h
-0.226614,P h Y
2.26733,P s p
0.764149,CSC _CVCCCCV
0.48544,CSC _VCCCVCVC
0.446841,P y U
0.0119654,S r U
-0.284568,S r U y
0.0388399,SC _ r U
-0.202101,SC _ r U y
0.0652556,CSC _CVCCCVCV
0.613298,P y U r
-0.340956,S e b
-0.336011,SC _ e b
0.193074,P b e
-0.0451755,P D ^ b e b
0.180598,S i b
-0.25187,S i b e b
0.14488,SC _ i b
-0.164017,SC _ i b e b
-2.69049e-07,P D ^ b e b i
-0.0835656,P b e b i
-0.963139,P e b i
-0.460324,P b i
0.335829,S n I
0.281025,SC _ n I
2.20221,P I n
1.12117,P I n D
0.169927,CSC _VCNVVC
0.677993,P I n D ^
-0.271495,S m ^ D
-0.271439,SC _ m ^ D
0.0749438,P m I r
0.251038,S R r I
0.500406,S R r I m
7.61362e-06,S R r I m ^
0.0161057,S R r I m ^ D
0.358121,SC _ R r I
0.47481,SC _ R r I m
0.0173082,SC _ R r I m ^
6.1287e-05,SC _ R r I m ^ D
0.445612,P I n D ^ m I r R
0.769489,S e w
0.790666,SC _ e w
-0.459473,P w e r
0.112749,S r e w
0.112517,SC _ r e w
-0.0760796,P w e r z
2.55352,P x g E n
0.577018,P c l w
-0.389223,S z e
-0.392227,SC _ z e
-0.317225,S l a
-0.310573,SC _ l a
0.380538,S o l
0.58322,S o l a
0.355177,SC _ o l
0.58322,SC _ o l a
-1.33388,P l o
-0.182573,P o I
0.363915,S G I o l
0.363915,SC _ G I o l
-0.514659,CS NN
-0.512622,CSC _NN
-0.320159,CP NN
-0.0254142,CSC _VNN
1.54128,P E v r
1.87869,P E v r i
0.214307,CSC _CVCVCCVV
0.055692,S R t
0.222208,S R t E
0.438717,SC _ R t
0.232387,SC _ R t E
-0.291275,P t R
0.15603,P w o
0.251457,S o w
0.263367,SC _ o w
0.0918643,S z i
-0.0768019,S z i m
0.0928536,SC _ z i
-0.0768019,SC _ z i m
-0.19953,CSC _CVNVNC
0.575286,P m a m i z
-0.147226,P m i z
-0.615454,S k u
-0.611537,SC _ k u
-0.308027,CSC _CNVCVC
1.19972,P Y m
0.27466,P Y m s
0.107394,P Y m s a
0.477982,P Y m s a r
0.506322,P Y m s a r i
0.216971,S i r a
0.95003,S i r a s
0.382913,SC _ i r a
0.866678,SC _ i r a s
-0.821302,CSC _VCVCNV
-0.353791,CSC _NVNVN
-0.32968,CSC _VCVNVN
-0.056947,CSC _VCVCVN
-0.315185,CSC _VCVCVNV
0.0391279,CSC _NVCVCVN
2.67677,P p l
0.506123,P p l e
-0.0442461,P e w I
-0.193922,P w I
0.787219,S D I
0.878946,S D I w
0.762077,SC _ D I
0.935704,SC _ D I w
-0.0045668,P e w I D
-0.123863,P w I D
-0.0171604,P I D
-0.483584,P w I D D
0.221777,CSC _NVVCC
0.00393973,CSC _CVNNV
0.297286,S z i g
0.254748,SC _ z i g
3.12464e-06,P m c r g i z
1.00404,S m u r
0.873484,SC _ m u r
-0.0752445,CSC _NVCCVCCV
0.082599,CSC _CVNCVCC
0.12559,CSC _CCVNCV
-0.00619255,CSC _CVCCVNCV
0.0400945,P b a
0.101186,S t a
-0.240581,S t a b
0.111917,SC _ t a
-0.240727,SC _ t a b
-0.970963,P a t
0.05569,S l x t a b
0.10091,SC _ l x t a b
0.0651357,P l ^
0.686567,S v ^
0.855778,SC _ v ^
0.409037,P l ^ v
1.19739,P ^ v
-0.557869,S t c w
-0.565456,SC _ t c w
0.203296,P g a
7.37655e-05,SC _ t a g
1.4905e-05,S x t a g
0.0134738,SC _ x t a g
3.37083,P d r
-0.383038,S G I r d
-0.384292,SC _ G I r d
1.20148,S k G
1.17938,SC _ k G
3.22306,P k l
0.0582601,P l a
0.479606,P l a t s
0.738133,P l a t s ^
0.740205,P l a t s ^ v
-0.954128,P s ^ v
1.98385,P f l
0.808507,S z d
0.887976,SC _ z d
-0.205892,S t z
-0.202594,SC _ t z
1.3656,S e d
0.868149,SC _ e d
1.59474,P t x d e
-0.462583,P d e
0.550966,P s ^ m
-0.0277892,CSC _VCNVCCV
1.08897,S s u J
0.718879,SC _ s u J
0.184975,CSC _CVCNVCC
-0.0175434,CSC _CVCNVCCV
-0.0329925,CSC _CVCNVCCVC
1.72054,P s l
0.0819119,S R t e
0.221074,S R t e l
0.156988,SC _ R t e
0.833191,SC _ R t e l
-0.117463,P w i g
-0.0101084,S f e
-0.013896,SC _ f e
1.12143,P e f
0.0203313,P e f y
0.0650124,P e f y u
1.31709,S O t
1.11197,SC _ O t
1.97391,P t O
-0.820753,P O
0.093236,S z O t
0.093236,SC _ z O t
0.790134,S m r
1.23681,SC _ m r
-0.100165,CSC _VNCVCCV
0.126816,CSC _CVNCVCCV
0.076487,CSC _CVCCVVC
-0.0550871,S p e
-0.055883,SC _ p e
0.146263,CSC _CVCVCCVVC
1.10777,P e p
3.1594,P p r
-0.101452,P r I t
0.15456,P r @
0.379517,S k @
-0.0881314,S k @ r
0.393187,SC _ k @
-0.0881314,SC _ k @ r
0.177393,S n u
0.348375,S n u k @
0.450816,S n u k @ r
0.181425,SC _ n u
0.172569,SC _ n u k @
0.261682,SC _ n u k @ r
-0.148576,S s e
-0.151716,SC _ s e
0.963318,P e s
2.51501,P t e s t
-0.0492818,P e s t
0.856899,S i t s
0.0997299,S i t s e t
0.639852,SC _ i t s
0.0997299,SC _ i t s e t
-0.222974,P e s t i
-0.232694,P s t i
1.49392,P ^ D
0.306423,S R D
0.30582,SC _ R D
1.12207,P ^ D R
-1.7443,P D R
-0.0728093,S z @
-0.0728093,SC _ z @
-0.148538,P h @ z
0.809605,P @ z
-0.252388,CSC _CNVCVCVC
0.334725,P D ^ r
0.265442,CSC _CVCVCNVC
-0.0440243,CSC _VCVCVCN
-0.000197149,S Y l
-0.000197149,SC _ Y l
0.449704,S k Y l
0.585452,SC _ k Y l
-0.568086,P Y k
0.321286,P e l
-0.184477,S t I l e
-0.180481,SC _ t I l e
0.285182,P e l I t
0.110518,P e l I t x
0.560072,P e l I t x l
0.70136,P l c
0.294714,P c r I
2.63946,P c r I n
0.458434,S J n
0.417859,SC _ J n
1.18615,P c r I n J
-0.122162,S R s
-0.119809,SC _ R s
0.417507,S l x k
0.567895,SC _ l x k
0.281633,P s R k x l
-0.849709,P k x l
1.46147,S ^ h
1.83987,SC _ ^ h
0.0723982,P h ^
1.72445,P d @ d
0.444679,S d @
-0.556225,S d @ d
0.358909,SC _ d @
-0.554401,SC _ d @ d
0.637656,S @ d @
0.707371,S @ d @ d
0.949501,SC _ @ d @
0.896183,SC _ @ d @ d
-0.483187,S d e
-0.491131,SC _ d e
0.254787,P n a
0.0978383,S t a n
0.301572,P n a t
0.138999,SC _ n E w
0.542441,P w E n
0.130367,S t n E
0.293093,S t n E w
0.181307,SC _ t n E
0.108166,SC _ t n E w
0.219813,P w E n t
-0.351549,S t t
-0.348842,SC _ t t
-0.248369,S R w
-0.249015,SC _ R w
0.293114,S k R w
0.250708,SC _ k R w
0.296247,P w R k
0.330867,S l i
0.328131,SC _ l i
0.0714082,P b @
2.60194e-05,S k @ b
2.60194e-05,SC _ k @ b
-0.087439,P b @ k
0.698923,S l I w
0.459442,SC _ l I w
-0.314993,S o f
-0.308519,SC _ o f
-0.0378182,P f o
0.704233,S r o
0.685406,S r o f
0.523108,SC _ r o
0.720346,SC _ r o f
-0.700494,P o r
-0.169946,S k x
-0.166743,SC _ k x
0.242145,S k a
0.160655,S k a l
0.0580358,S k a l k
0.224972,SC _ k a
0.375581,SC _ k a l
0.0580358,SC _ k a l k
-0.23978,S l ^
-0.235599,SC _ l ^
0.0582976,S z R
0.0281533,SC _ z R
0.476644,P r E
1.36912,P r E d
1.74898,P y E
0.0736368,S l E
0.0719839,SC _ l E
0.00177693,P E l
0.0833338,P y E l o
0.379929,S o l E
0.341468,SC _ o l E
0.415213,CSC _CVNCVCV
0.357037,P m I s
0.0486719,CSC _NVCVNC
-0.302317,S s o
-0.299814,SC _ s o
-0.211128,CSC _CVCVCVN
0.223984,S l x k R s o l E
0.372033,S l x k R s o l E y
0.240261,SC _ l x k R s o l E
0.338459,SC _ l x k R s o l E y
0.993416,P e b l
3.00861,P b l
0.731968,S u l b
0.731968,SC _ u l b
-0.00420044,S s t I
-0.00420044,SC _ s t I
-0.150878,S t G
-0.149773,SC _ t G
-0.192003,CSC _CVCNVCVC
3.09307,P t r
0.18366,CSC _CVCCVCVCN
0.357958,CSC _CVCCVCVCNV
1.49746,P m I s t
0.8204,S R t s
0.536771,SC _ R t s
-0.615099,P s t R
0.317002,CSC _CVCCVNV
0.609795,CSC _CVCVCCVNVC
-0.855765,S f ^ D
-0.853177,SC _ f ^ D
0.165837,P D ^ f
-0.199004,S p u
-0.194759,SC _ p u
2.05795,P u p
0.0192861,S n a k
0.0675851,SC _ n a k
-0.454673,CSC _CNVCVCC
0.455714,P a n D
1.88275,P k w
0.104481,S z o g
0.177092,SC _ z o g
1.2379,P g o z
-0.618857,P o z
0.208166,P e n
-0.485309,S n o d
-0.486546,SC _ n o d
-0.0565647,S t n o d
-0.0586751,SC _ t n o d
-0.433378,P o n t
0.0185623,CSC _NVCCN
0.207216,CSC _NVCCNV
0.622548,CSC _CNVCCNVC
0.277219,CSC _NVCCCVC
-0.237239,S t I t
-0.216835,SC _ t I t
-0.157342,P b x
0.639178,P k c
-0.191541,S z c
-0.194721,SC _ z c
-1.42115,P k c z
0.41198,P n ^
0.0514352,S t ^ n
0.0514352,SC _ t ^ n
-0.184247,S o m
-0.192429,SC _ o m
0.0713765,P c l m o
0.415478,P c l m o s
0.651342,P c l m o s t
0.00528842,S t I d
0.00528842,SC _ t I d
-0.0993751,P d I t
2.21384,P v E
8.97708e-05,P v E r
0.474791,S i r E
0.00133748,S i r E v
0.4325,SC _ i r E
0.00133748,SC _ i r E v
0.935289,P v E r i
0.15304,CSC _CVCCVCVCVN
-0.0626785,S d o
-0.0620563,SC _ d o
-0.259342,P w E l
0.741535,S l E w
0.419753,SC _ l E w
-0.36847,CSC _NVCCVCCVC
-0.663944,P n I
0.0639187,S G I n
0.00634783,SC _ G I n
0.245025,P S i
-0.221605,S s u t
-0.21694,SC _ s u t
-0.175896,S t s u
-0.175896,SC _ t s u
1.2761,P s t u
0.275321,P s t u p
0.206973,P s t u p I
0.225796,P s t u p I d
-0.0300455,S t d
-0.0387309,SC _ t d
0.640894,S u t d
0.894814,SC _ u t d
-0.34415,S t x
-0.342738,SC _ t x
0.157601,P c l D ^
-0.128272,S s ^ D
-0.128272,SC _ s ^ D
0.720223,S z l
0.358237,S z l x
0.62508,SC _ z l
0.404942,SC _ z l x
1.09572,S f c
0.899673,SC _ f c
2.42549,P c f
-0.00143913,P f ^ v
0.440286,S m E D
0.882935,SC _ m E D
0.16042,P w Y
0.0206787,P o p
-0.0105639,S x p
-0.0105639,SC _ x p
1.06301,P o p x
0.122231,S n x
0.112528,SC _ n x
0.609691,P o p x n
-0.987581,P p x n
0.851395,P x n
0.584753,CSC _VNNVCVC
1.20169,S T W m
1.21378,SC _ T W m
-0.206233,S G I T
-0.217269,SC _ G I T
0.321071,P T I G
-0.0935946,CSC _CNVNV
-0.0476834,CSC _CVCNVN
-0.0973846,S n u y
-0.103846,SC _ n u y
0.152632,S v Y
0.900514,S v Y f
0.0829797,SC _ v Y
0.521521,SC _ v Y f
0.17997,P f Y v
3.48448,P T r
0.249666,S i r T
0.389977,SC _ i r T
0.381502,P T r i
0.411467,S n i
0.498005,SC _ n i
0.917083,P g r i n
0.093869,P b i t
0.252569,S p m
0.420487,S p m ^
0.257124,SC _ p m
0.78855,SC _ p m ^
2.25746,P b ^ m p
0.641602,S t p
0.644721,SC _ t p
0.726542,S d E h
8.95156e-05,S d E h r U
9.48091e-05,S d E h r U y
0.797639,SC _ d E h
8.95156e-05,SC _ d E h r U
0.0693797,SC _ d E h r U y
-0.0436523,S n I d
-0.0472373,SC _ n I d
0.0236779,S t n I
0.0236779,SC _ t n I
1.42798,S s k
-0.143608,S s k E
1.02442,SC _ s k
-0.14059,SC _ s k E
3.72043,P E k s
-0.0449535,S Y s
-0.0449535,SC _ Y s
-1.45997,P s Y
0.242029,S t Y
0.237884,SC _ t Y
-0.63816,P Y t
0.2486,P E k s Y t I
1.04859,S d I t
0.692463,SC _ d I t
-0.365443,S s R
-0.364256,SC _ s R
-0.0225781,S R D ^ ^
-0.0225781,SC _ R D ^ ^
1.73906,P b a b
0.952707,S s p
1.03759,SC _ s p
2.10274,P ^ p s
0.707018,S d Y s
0.378338,SC _ d Y s
0.00022807,P ^ p s Y d d
0.841158,P ^ p s Y d d W
0.65242,P ^ p s Y d d W n
1.38766,P t E
0.0401287,S n E t
0.0401287,SC _ n E t
0.011085,S i n
-0.0545846,S i n E
1.10369e-05,SC _ i n
-0.0545846,SC _ i n E
2.82932,P E n i
-0.20163,P n i
0.118763,S v ^ t
-0.203597,S v ^ t W
0.0234559,SC _ v ^ t
-0.492744,SC _ v ^ t W
-0.198367,P t ^ v
0.159794,S p ^ t I
0.255651,SC _ p ^ t I
0.0464508,CSC _NVCNVCVC
0.18637,S l Y
0.18637,SC _ l Y
0.0789812,P m Y l
1.94151,P Y l
-0.810848,P Y l I
0.40843,CSC _CVCVNC
-0.330801,S R T
-0.331765,SC _ R T
0.0102597,P T R s t
0.794787,P T R s t i
-0.358575,S o h
-0.356687,SC _ o h
0.235919,S l o h
0.235919,SC _ l o h
0.10605,P h o l
0.653923,S d l
0.299599,S d l o
1.02184,SC _ d l
0.517401,SC _ d l o
0.0166091,P p e
1.71711,P s n
-0.0852221,CSC _NVCCVN
0.284316,CSC _CNVCCVN
0.70866,S d n W
0.724993,SC _ d n W
0.0573536,CSC _CNVCNVC
0.657595,P s W n d
-0.101228,CSC _VNVV
1.69605,P p I g
0.322024,P p I g l
1.94201,P g l
0.492306,P p I g l I
0.147236,S t I l g I
0.0629526,S t I l g I p
0.399061,SC _ t I l g I
0.372287,SC _ t I l g I p
0.57726,P p I g l I t
1.44842,P O G k
0.968943,P O G k O
1.55166,P O G k O G
1.73117,P O G k O G k
0.00452471,S k G O k G
0.0890064,S k G O k G O
0.0186907,SC _ k G O k G
0.00452776,SC _ k G O k G O
0.120665,P O G k O G k O G k
-0.153185,S G I k U l
-0.153185,SC _ G I k U l
1.52229,P l U k I G @
0.0766547,S t @ G
0.102997,S t @ G I
0.0485658,SC _ t @ G
0.072114,SC _ t @ G I
1.33278,P l U k I G @ t
0.563482,S n e r
0.0605791,S n e r ^
0.0243539,S n e r ^ D
0.479436,SC _ n e r
0.375713,SC _ n e r ^
0.324499,SC _ n e r ^ D
0.512822,P r e n
0.333909,S i d
0.0216011,S i d n
0.621633,SC _ i d
0.0568539,SC _ i d n
-0.391603,P d i
1.00663,S r i d
0.186255,S r i d n e r
1.00257,SC _ r i d
0.188652,SC _ r i d n e r
0.546084,S o g i w
0.658613,S o g i w r
0.702793,SC _ o g i w
0.881763,SC _ o g i w r
-4.14677e-05,S G I o g
-4.14677e-05,SC _ G I o g
0.525971,S l U
0.0233877,S l U p
0.394709,SC _ l U
0.183915,SC _ l U p
0.138832,P p U l
-0.0749148,S G I l
-0.0749148,SC _ G I l
-0.542274,P l I G
0.330825,S m I h
0.350717,SC _ m I h
0.151616,P k c r
0.996641,P k c r n
-0.0455014,P n R
0.383833,S o D
0.383833,SC _ o D
0.67166,P D o
0.447083,P D o z
0.473804,S r a z
0.352104,SC _ r a z
0.980969,S m r a
1.18192,SC _ m r a
0.745224,P a r m
-0.113887,P b U
0.487126,S k U b
0.604511,SC _ k U b
0.451389,S s k U
0.46022,SC _ s k U
0.922139,P t Y
1.60579,P t Y r
1.02488,S d r
1.14411,SC _ d r
-0.00603098,S i d E
-0.00603098,SC _ i d E
0.0245409,P h @ d
0.0282335,S p @
0.727389,S p @ n
0.0314282,SC _ p @
0.823241,SC _ p @ n
0.154121,P @ p
1.02545,P m o r
0.628357,CSC _NVNCVN
0.722952,S m Y t
1.24903,SC _ m Y t
0.330224,P Y m f
-0.0380375,P f c r y
0.599821,S f @
0.601986,SC _ f @
0.833499,S t f
0.766915,SC _ t f
2.83414,P t R n
0.79816,P S o
0.255031,P S o m
0.91771,P m @
0.3361,P m @ k
-0.104279,S m u t
-0.100936,SC _ m u t
0.149014,S p i
0.127164,SC _ p i
-0.0456681,S G I p
-0.0456681,SC _ G I p
0.56474,P p I G k
-0.439177,S n I z
-0.43482,SC _ n I z
0.267502,S t n I z
0.29451,SC _ t n I z
0.370549,P I z I n t
0.193511,S t Y w
0.194877,SC _ t Y w
1.8909,S b @ r
1.8909,SC _ b @ r
0.00570858,S n a t
0.00570858,SC _ n a t
-0.0755831,S t I n
-0.0755831,SC _ t I n
0.023144,S d U g o
0.023144,SC _ d U g o
1.47517,P m u
1.80501,P w ^ t E
0.184033,S R v
0.280835,S R v E
0.269131,SC _ R v
0.391827,SC _ R v E
-0.375619,P v R
1.48332,P w e v
0.0427284,S G I v
0.0484585,SC _ G I v
-0.187475,N 4
0.977879,P C u
0.000252691,P C u a
0.0711731,P C u a n
1.13577,P a n D ^
0.120717,S m @ l
0.120717,SC _ m @ l
-0.00368493,CSC _CNVCVCN
-2.00193e-07,CSC _CNVCVCNV
1.44826,CSC _CCNVCCCV
0.268279,S o t
0.285545,SC _ o t
-0.859113,S v o
-0.868229,SC _ v o
0.915406,P o v
-0.336072,P f c r D
0.17776,P m o r g I
0.246145,P m o r g I n
-0.235527,P g I n
0.549764,S z n
0.108827,S z n I
0.315765,SC _ z n
0.00150473,SC _ z n I
0.26504,P m o r g I n z
-0.436198,P I n z
0.752716,P n u d
0.227465,P C u I G a
0.287188,S n a G
3.85465e-05,S n a G I u
0.00425913,S n a G I u C
0.28543,SC _ n a G
3.85465e-05,SC _ n a G I u
0.0657197,SC _ n a G I u C
0.270232,P C u I G a n
0.88724,S m e n
0.672532,SC _ m e n
-0.581272,S k i
-0.580316,SC _ k i
0.487729,P k o
0.219987,P h i z f
2.4431,P f r
0.293386,S m ^ r
0.44141,SC _ m ^ r
-0.0138868,CSC _CVNCVCNVC
0.165185,P m u v
-0.0871491,P b ^ t
0.0819882,S t n x
0.360015,SC _ t n x
0.316074,P x n t
0.359486,S t C
0.359486,SC _ t C
0.517721,S t E y
0.584754,SC _ t E y
0.290842,P m Y n e
0.335232,P m Y n e m
0.363019,P h u
0.181537,S u h
0.181537,SC _ u h
-0.0598538,S z u
-0.0598538,SC _ z u
-0.347281,P y E s
0.0976741,S s E
0.156942,SC _ s E
1.54951,P n a k
0.328109,S s k a
0.0386073,S s k a b
0.306406,SC _ s k a
0.0399508,SC _ s k a b
-0.544644,P Y I
-0.735245,CSC _NVVCCV
0.698329,P g r @
0.0713188,P g r @ m
0.20814,S i l
0.264294,S i l I
0.260858,SC _ i l
0.200579,SC _ i l I
0.856281,P s I l i
-0.66998,P l i
0.232623,S i z
0.319643,SC _ i z
0.0975013,S n I k
0.0975013,SC _ n I k
-0.401104,P k I n
0.276595,P I n D ^ k
-0.0530291,S t m
-0.0514562,SC _ t m
0.014367,P s ^ m t
0.14566,CSC _VCNVCCVCV
-0.42546,S d ^ D
-0.420808,SC _ d ^ D
0.162293,P D ^ d
0.00029116,P D ^ d o
0.563902,S r o d
0.606027,SC _ r o d
0.197513,P D ^ d o r
0.129508,P d o r
-0.0701793,S o l k
-0.0701793,SC _ o l k
1.34467,P k l o
0.00936939,P k l o z d
0.519344,S f I
0.265511,SC _ f I
2.64488,P I f
-0.113892,P w i k
0.219314,P w c S
-1.15059,P S I
0.144545,P d c g i
0.00287043,P D e r w i
0.0181506,P D e r w i g
0.0860584,P D e r w i g o
1.32626,S n o f
0.955537,SC _ n o f
-0.182163,P f o n
0.389561,S o l E h
0.262814,SC _ o l E h
0.205844,CSC _CCVCCVVC
0.843444,S i n ^
0.349354,SC _ i n ^
-0.0435087,S n I f
-0.0459869,SC _ n I f
0.739746,S S I
0.542099,SC _ S I
1.48054,P f I n I S
0.725209,S t S
0.0429531,S t S I n I f
0.78096,SC _ t S
0.266869,SC _ t S I n I f
0.0562118,P f I n I S t
-0.262148,S S i
-0.254485,SC _ S i
0.492997,P S U
0.483349,P S U d
-0.134786,S G @
-0.129328,SC _ G @
0.481534,S r a k
0.0669616,S r a k ^ D
0.587152,SC _ r a k
0.0233841,SC _ r a k ^
0.0491489,SC _ r a k ^ D
1.19912,P k a r
-0.024342,CSC _CVCNVCN
-0.0001201,CSC _CVCNVCNV
0.960879,P n ^ m
0.243161,P n ^ m b
0.829907,P n ^ m b R
-0.287173,S R b
0.972034,S R b m
-0.280437,SC _ R b
1.07471,SC _ R b m
-0.631171,P b R
0.100753,S n a R
0.100753,SC _ n a R
0.0498739,P w U
0.461497,P w U d
0.349296,S i r E v i
0.242986,SC _ i r E v i
-0.0896222,P v E r i k
-0.453127,S R f
-0.444937,SC _ R f
0.434335,S l x b x
0.61613,SC _ l x b x
-0.213447,P b x l
0.0743322,S x d
0.059039,SC _ x d
-0.896116,P d x
0.278623,S t n x d
0.498839,SC _ t n x d
1.64604,P m i W
1.5626,S W i m
0.0128615,SC _ W i
1.76213,SC _ W i m
-0.301561,CSC _NVVN
-0.181222,S s t W
-0.181222,SC _ s t W
9.65046e-05,P W t s
0.003286,P W t s Y
0.0488544,P W t s Y d
-0.0215035,S z ^ f
-0.0690557,SC _ z ^ f
0.381849,S l c b
0.363709,SC _ l c b
0.0848768,S z l c b
0.0848768,SC _ z l c b
-0.0631003,P c l z
0.234784,P c f D
0.354448,S r o l
0.102367,S r o l f
0.276348,S r o l f ^
0.446672,S r o l f ^ D
0.532338,SC _ r o l
0.284246,SC _ r o l f
0.288123,SC _ r o l f ^
0.194621,SC _ r o l f ^ D
0.0887531,P v E r i t
0.190525,P b r I
1.73935,P s k
-0.576954,S i f
-0.575819,SC _ i f
0.690109,P f i l
-0.0514096,S R y R
-0.0553255,SC _ R y R
-0.0587043,S p Y
-0.057032,SC _ p Y
1.26613,CSC _VVV
1.6347,P y ^
0.711616,S m ^ y
0.603148,SC _ m ^ y
0.159237,S i m ^
0.162002,S i m ^ y
0.0212232,SC _ i m ^
0.112073,SC _ i m ^ y
0.0382347,S i m ^ y i m ^ y
0.0417034,SC _ i m ^ y i m ^ y
0.525626,S d n E
0.475261,SC _ d n E
1.32294,P r ^ b
0.397107,P d ^
0.182941,S m i r
0.227238,SC _ m i r
0.571985,P m E
1.37031,S b ^ t
1.46445,SC _ b ^ t
0.434972,P T @ G
0.852598,P T @ G k
0.188687,S u y k G @
0.369183,S u y k G @ T
0.438179,SC _ u y k G @
0.439107,SC _ u y k G @ T
0.287237,P k y u
0.856123,P b i k
-0.000215903,CSC _NVCCVNV
0.385528,S Y r d
0.385528,SC _ Y r d
0.292466,P d r Y
0.152934,P r Y
0.566184,P r Y t
0.494154,S n a G @
0.813286,SC _ n a G @
0.150637,S l x b e
0.443042,S l x b e t
0.681934,SC _ l x b e
0.717037,SC _ l x b e t
