weight,feature
1.87408,SC _ z r e t s
0.000169214,P s t e r z
0.180004,S i s
0.369647,SC _ i s
-0.917264,P s i
-0.501187,P h Y
2.98644,P s p
-0.234248,S d ^
-0.234368,SC _ d ^
-0.0132495,P y U
0.407674,S r U
0.30958,SC _ r U
-0.0122309,P y U r
0.599075,S b ^
0.496329,SC _ b ^
-0.47784,S e b
-0.483669,SC _ e b
0.150261,S i b
0.175676,SC _ i b
-0.995504,P b i
0.109143,S n I
0.112315,SC _ n I
1.36899,P I n
0.000742429,P m I
2.40753,P m I r
0.168389,P w e
0.0394482,S e w
0.0210859,SC _ e w
0.100192,P w e r
0.102877,S r e w
0.104422,SC _ r e w
2.24494,P x g E n
-0.15153,S z e
-0.152322,SC _ z e
0.28823,P f a
-0.658573,S l a
-0.659554,SC _ l a
0.750311,S o l
0.850734,S o l a
0.792676,SC _ o l
0.850734,SC _ o l a
-0.888186,P l o
-0.475402,CS NN
-0.475107,CSC _NN
-1.03114,CP NN
-0.00814518,CSC _VNN
0.166904,P E v r
0.706851,P E v r i
0.31552,P b E
0.106248,S R t
0.582034,SC _ R t
-0.208914,P t R
0.555608,S o w
0.496173,SC _ o w
0.288606,S z i
0.291942,SC _ z i
-0.442862,S k u
-0.446111,SC _ k u
0.331365,P v I
0.995035,P Y m s a r
0.788343,P Y m s a r i
1.14477,S i r a s
1.5062,SC _ i r a s
2.57974,P p l
0.226096,S e l
0.11897,SC _ e l
-0.164113,P w I
0.00360691,S D I
0.46779,S D I w
0.0563881,SC _ D I
0.693308,SC _ D I w
0.525338,S m u r
0.574409,SC _ m u r
0.522919,P r u m
-0.15275,CSC _NCVCC
0.465769,P b a
0.0836464,S t a
-0.286311,S t a b
0.0953087,SC _ t a
-0.284956,SC _ t a b
0.386689,P b a t x
0.00138499,S l x t a b
0.00138499,SC _ l x t a b
0.169208,S v ^ l
0.342252,SC _ v ^ l
0.317779,P l ^ v
-0.0927806,S t c
-0.0902715,S t c w
-0.0938215,SC _ t c
-0.0895794,SC _ t c w
0.195208,P g a
0.220925,S t a g
0.189361,SC _ t a g
3.51529,P d r
0.4903,P r I
0.675981,S G I r
0.676084,SC _ G I r
1.19335,S k G
0.406177,S k G I r d
1.37446,SC _ k G
0.799311,SC _ k G I r d
3.32975,P k l
0.0821824,P l a
0.261303,S t a l
0.261303,SC _ t a l
1.77904,P l a t
1.91794,P l a t s
3.31296,P f l
0.872776,S z d
0.876876,SC _ z d
-0.239779,S t z
-0.234985,SC _ t z
1.02133,S e d
1.15138,SC _ e d
1.31981,P t x d e
-0.371423,P d e
-0.28358,P s ^ m
0.481616,S s u J
0.52312,SC _ s u J
2.47508,P s l
0.606861,P l e t
1.22822,P e f
0.758147,P e f y
0.860622,P e f y u
0.790733,S O t
0.893385,SC _ O t
0.710975,P t O
-1.45198,P O
1.07658,S m r
1.16323,SC _ m r
3.37893,P p r
-0.136176,S t I r
-0.131256,SC _ t I r
0.404218,P r @
0.197906,S k @
0.174526,SC _ k @
0.01638,P @ k
0.129981,S n u
0.0915532,S n u k @ r
0.140032,SC _ n u
0.299939,SC _ n u k @ r
0.879387,P r @ k u n
-3.02029e-05,S s e
-3.02029e-05,SC _ s e
0.000333581,S t s e t
0.000333581,SC _ t s e t
2.85612,P t e s t
1.124,S i t s
0.536468,SC _ i t s
-0.181933,P s t i
0.0658487,S R D
0.599038,SC _ R D
-1.60355,P D R
1.30558,P @ z
-0.178165,S t n u
-0.178112,SC _ t n u
0.440523,P l Y
-0.632593,P Y k
0.112363,S l e
0.112363,SC _ l e
0.892642,P l c
0.785845,S J n
0.881275,SC _ J n
-0.328466,S R s
-0.333155,SC _ R s
-0.0104888,P s R
0.718886,P s R k x
-0.464971,P k x
0.507196,S l x k
0.812445,SC _ l x k
-1.53635,P k x l
0.888702,S ^ h
1.09846,SC _ ^ h
0.465187,P h ^
1.72627,P d @ d
0.359578,S d @
0.391901,SC _ d @
-0.14129,P @ d
0.194374,S @ d @
1.818,S @ d @ d
0.591361,SC _ @ d @
1.30266,SC _ @ d @ d
-0.302053,S d e
-0.309512,SC _ d e
0.0574292,P w E
0.0511077,S t n E
0.0786384,SC _ t n E
-0.36808,S t t
-0.370222,SC _ t t
0.0686261,P w R
0.549483,P w R k
0.397929,S l i
0.385519,SC _ l i
0.230049,P b @
-0.54217,P b @ k
-0.0281777,P k l e
-0.103702,S o f
-0.102186,SC _ o f
0.489425,S r o
0.949022,S r o f
0.454351,SC _ r o
0.97091,SC _ r o f
-0.160687,P r x
0.0223374,S k a
0.854277,S k a l
0.0427803,S k a l k
0.0355247,SC _ k a
0.852829,SC _ k a l
0.0427803,SC _ k a l k
-0.108709,S l ^
-0.100688,SC _ l ^
1.20634,P k ^ l R
-0.275196,P l R
0.167555,S z R
0.27232,SC _ z R
0.196322,P r E
1.13144,P r E d
1.9911,P y E
1.05245,P E l
0.29627,S o l E
0.449993,SC _ o l E
1.38425,P m I s
0.680328,CSC _CVNVCVN
-0.3055,S s o
-0.308271,SC _ s o
3.18125,P b l
1.29165,S u l b
0.875822,SC _ u l b
-0.119403,P b l u
3.33776,P t r
0.337534,P m I s t
1.05149,S R t s
0.109269,S R t s I
0.814955,SC _ R t s
-0.547081,P s t R
-0.166312,S r R
-0.1624,SC _ r R
-0.0287888,S n I t
-0.0287888,SC _ n I t
2.39397,P u p
-0.0288211,CSC _CNVCVCC
2.1329,P k w
-0.198833,S z o
-0.0954859,SC _ z o
0.0290126,S d Y
0.0290126,SC _ d Y
0.00439701,P Y d o n
0.357979,P d o n
1.26668,P Y d o n t
0.107213,S t n o d
0.0981448,SC _ t n o d
0.377207,CSC _NVCCN
0.596687,CSC _NVCCNV
-0.0394662,P b x
1.08266,P k c
-1.32281,P k c z
0.888761,P n ^
0.63895,S t ^ n
0.63895,SC _ t ^ n
-0.100786,S o m
-0.106562,SC _ o m
0.715363,P c l m o s
0.769266,S t s o m
0.724204,SC _ t s o m
1.51997,P c l m o s t
0.524617,CSC _CCCVN
1.42852,P v E
-0.0329642,S r E
-0.0282367,SC _ r E
0.239096,S i r E
0.12558,SC _ i r E
-0.0510513,S d o
-0.0508956,SC _ d o
0.189239,S l E w
0.225738,SC _ l E w
-0.0450043,P n I
-0.00135835,S t s u
-0.00135835,SC _ t s u
0.310357,P p I
-0.202974,S t d
-0.202859,SC _ t d
-0.505873,S t x
-0.507225,SC _ t x
0.213755,P x t
0.427744,P k c l
0.384478,S z l
0.642151,S z l x
0.829125,SC _ z l
0.449892,SC _ z l x
0.834296,P c f
0.376336,P f ^
-0.0625844,S m E
-0.0625844,SC _ m E
0.31178,S Y w
0.277319,SC _ Y w
0.032273,S p o
0.032273,SC _ p o
-0.130155,S x p
-0.130155,SC _ x p
1.07671,P o p x
-0.0653953,P p x
0.585321,S n x
0.457347,SC _ n x
1.60272,P o p x n
-0.953553,P p x n
0.0773712,S T
0.0773712,SC _ T
-0.0736633,P T
0.628685,P p ^ t
0.000797129,P T I G
-0.442635,CSC _CNVN
0.0110649,CSC _VCNVN
0.093084,P f Y
0.0158677,S v Y
0.000147601,S v Y f
0.18196,SC _ v Y
0.000147601,SC _ v Y f
3.32847,P T r
0.0399655,S i r g
0.0399655,SC _ i r g
-0.0838148,P g r i
0.734399,S n i
0.541046,SC _ n i
0.12072,P l @
0.324178,P b ^
0.852883,S p m
0.325857,S p m ^
0.691702,SC _ p m
0.282375,SC _ p m ^
2.28986,P b ^ m p
0.51058,S t p
0.481916,SC _ t p
0.52735,S d E h
0.588364,SC _ d E h
-0.318372,S t n I
-0.318372,SC _ t n I
-0.123477,S k E
-0.123477,SC _ k E
1.19539,S s k
-0.309977,S s k E
1.11152,SC _ s k
-0.318375,SC _ s k E
4.87821,P E k s
-0.0399309,S Y s
-0.0399309,SC _ Y s
-0.612792,P s Y
0.367177,S t Y
0.405803,SC _ t Y
1.03654,P E k s Y t
-0.536123,P Y t
1.01982,S d I t
0.862276,SC _ d I t
0.353789,P d @ n
-0.247266,S s R
-0.24196,SC _ s R
1.25216,P b a b
0.790695,S s p
0.610909,SC _ s p
0.591088,S d Y s
0.995019,SC _ d Y s
0.696139,P t E
0.389231,S i n
-0.0853191,S i n E
0.30026,SC _ i n
-0.0853191,SC _ i n E
-0.114092,P n i
0.000360374,P W t ^
0.139933,P W t ^ v
0.108995,S l Y
0.218774,SC _ l Y
0.73936,P Y l
-0.412795,S R T
-0.412586,SC _ R T
0.490015,P T R s t
0.000272253,S i t s R
0.000291966,S i t s R T
0.000272253,SC _ i t s R
0.000291966,SC _ i t s R T
1.27708,P T R s t i
-0.082865,S o h
-0.0867571,SC _ o h
0.180326,P h o
9.05784e-06,S l o h
9.05784e-06,SC _ l o h
1.17881,P h o l
0.539516,S d l
0.826981,S d l o
1.03106,SC _ d l
0.90674,SC _ d l o
2.48225,P o l d
0.305979,P p e
1.71101,P s n
0.24597,S t r
0.521922,S t r c
0.24629,SC _ t r
0.521922,SC _ t r c
0.00166142,CSC _NVCCVN
0.211141,S d n W
0.493158,SC _ d n W
0.28314,P s W n d
1.89043,P p I g
1.93486,P p I g l
3.06518,P g l
0.00507231,P O G
0.634003,P O G k
0.0797417,S k G O
0.0797417,SC _ k G O
2.68505,P O G k O
3.99266,P O G k O G
0.0727779,S k G O k
0.0727779,SC _ k G O k
1.54311,P r e n
0.513134,S i d
0.732421,SC _ i d
-0.341186,P d i
0.986577,S r i d
0.926978,SC _ r i d
0.101561,S l U
0.364579,S l U p
0.105748,SC _ l U
0.760696,SC _ l U p
0.24013,P k c r
0.838058,S n r
0.943491,SC _ n r
1.64885,P k c r n
-0.585974,P n R
0.233835,S r U p
0.233835,SC _ r U p
0.495418,P D o
0.143894,S m r a
0.0427468,P a r m
0.0887288,P t Y
1.6134,P t Y r
1.35146,S d r
0.831512,SC _ d r
1.49356,S p @ n
1.10065,SC _ p @ n
0.437709,P @ p
0.735184,P m o r
0.528167,S f @
0.272161,SC _ f @
0.94947,S t f
0.94947,SC _ t f
0.313886,P @ f t R
0.707787,P t R n
0.88606,P m @
0.218735,P m @ k
0.951187,P m @ k s
0.46746,S p i
0.465315,SC _ p i
-0.0635605,S n I z
-0.0635605,SC _ n I z
0.501373,S t Y w
0.50815,SC _ t Y w
0.820668,S b @ r
2.56182,SC _ b @ r
0.119615,S u m
0.119615,SC _ u m
1.20174,P m u
0.324596,S R v
0.329332,S R v E
0.333865,SC _ R v
0.460162,SC _ R v E
-0.892441,P v R
0.180811,S v e w
0.180811,SC _ v e w
0.796205,S u C
0.942589,SC _ u C
2.14155,P l @ m
0.131155,S d r c k
0.10612,SC _ d r c
0.0316491,SC _ d r c k
0.18145,S o t
0.18145,SC _ o t
0.164094,P t o
-0.835631,S v o
-0.840527,SC _ v o
0.952111,P o v
-0.533357,S R v o
-0.533357,SC _ R v o
0.48368,P m o r g I
0.43755,S n I g r
0.328053,S n I g r o
0.708591,S n I g r o m
0.197367,SC _ n I g r
0.302463,SC _ n I g r o
0.449601,SC _ n I g r o m
0.388256,P m o r g I n
0.36134,P n e
0.822459,S m e n
0.870769,SC _ m e n
0.709136,P n e m
-0.373898,S k i
-0.373365,SC _ k i
0.157815,P k o
3.27999,P f r
0.20629,P f r ^
0.0541221,S m ^ r
0.0541221,SC _ m ^ r
0.206576,S v u
0.236876,SC _ v u
0.506022,S t n x
0.558642,SC _ t n x
1.26109,P x n t
0.657528,S C a w
1.03715,SC _ C a w
0.607365,S t C
0.607365,SC _ t C
0.163481,P y E t
2.88355e-05,S u h
2.88355e-05,SC _ u h
0.518,S d l R
0.563814,SC _ d l R
-0.640128,P y E s
0.120761,S s E
0.0921259,SC _ s E
0.165335,SC _ s E y
2.72258,P n a k
0.53486,S s k a
0.076671,S s k a b
0.748639,SC _ s k a
0.0872814,SC _ s k a b
1.49352,P g r @
0.00133646,P g r @ m a
0.795747,S a m @ r g
0.795747,SC _ a m @ r g
0.522011,S i l
0.385927,S i l I
0.421135,SC _ i l
0.040456,SC _ i l I
-0.382449,P l i
0.295042,S i z
0.348376,SC _ i z
0.031521,S R D i
0.031521,SC _ R D i
-0.282639,P k I n
1.29648,P t w I
-0.238562,S o l k
-0.238562,SC _ o l k
1.29317,P k l o
-0.0208719,S z o l
-0.0208719,SC _ z o l
1.22817,S d z o
1.21595,SC _ d z o
0.643371,P w c S
-0.879805,P S I
0.151348,P s p l
1.15704,S n o f
1.68897,SC _ n o f
0.0461737,P h E l
0.316309,S o l E h
0.554909,SC _ o l E h
0.375445,S i n ^
0.604437,SC _ i n ^
0.485667,P f I
0.745861,S S I
0.787205,SC _ S I
3.16341,P f I n I S
0.673091,S t S
0.0358828,S t S I n I f
0.657372,SC _ t S
0.0358828,SC _ t S I n I f
-0.192163,S S i
-0.19522,SC _ S i
0.676514,P S U
0.21078,P S U d
0.58972,P h @ G
0.991878,P k a r
0.513375,P n ^ m b
0.611212,P n ^ m b R
-0.234532,S R b
1.16801,S R b m
0.0042946,S R b m ^
-0.233489,SC _ R b
1.07218,SC _ R b m
0.0042946,SC _ R b m ^
-0.755461,P b R
0.497352,P w U
-0.353592,S R f
-0.352326,SC _ R f
-0.0722161,P f R
0.816026,S l x b x
0.543338,S l x b x t
0.92647,SC _ l x b x
0.543338,SC _ l x b x t
-0.376593,P b x l
-0.731906,P d x
0.202869,S t n x d
0.202869,SC _ t n x d
2.01554,P m i W
1.86944,S W i m
1.86944,SC _ W i m
0.0201102,S W i m W
0.102199,S W i m W i
0.21923,S W i m W i m
0.0201102,SC _ W i m W
0.102199,SC _ W i m W i
0.21923,SC _ W i m W i m
0.123093,CSC _VVNVVN
-0.0376458,S s t W
-0.0353587,SC _ s t W
0.511272,P W t s Y
1.23792,P W t s Y d
0.000108366,S l c b
0.156091,SC _ l c b
0.515864,S r o l
0.745771,S r o l f
0.443443,SC _ r o l
0.443491,SC _ r o l f
0.921411,P b r I
-0.234386,S s I r b
-0.234386,SC _ s I r b
0.44812,S k s
0.192793,SC _ k s
1.29321,P b r I s k
2.30256,P s k
-0.379369,S i f
-0.378346,SC _ i f
0.0780998,S l i f
0.0509696,SC _ l i f
0.0183463,P f i l
-0.012415,S p Y
-0.0180996,SC _ p Y
1.50471,CSC _VVV
1.82768,P y ^
0.883829,S m ^ y
0.659932,SC _ m ^ y
0.0841915,P y ^ m
0.695805,S i m ^
0.665555,SC _ i m ^
0.173352,S d n E
0.173352,SC _ d n E
1.51996,P r ^ b
0.413744,P d ^
0.136535,S m i r
0.106731,SC _ m i r
1.05159,P m E
0.534871,S b ^ t
1.02421,SC _ b ^ t
1.42075,P T @ G k
0.00011504,S k G @
0.0277097,SC _ k G @
0.404405,P k y u
0.0107229,S Y r
0.0149068,SC _ Y r
0.685658,P d r Y
-0.317882,S t Y r
-0.344002,SC _ t Y r
1.71718,S n a G @
1.75058,SC _ n a G @
0.494479,S l x b e
0.724105,SC _ l x b e
1.0177,P t e b x l
0.5627,P o n l
0.00320204,P o n l i
0.0789964,S i l n
0.0767562,SC _ i l n
0.0523369,S R p
0.188179,S R p e p
0.292089,SC _ R p
0.181421,SC _ R p e p
1.22795,P p e p R
-0.897392,P p R
2.16665,P d r ^ m
-1.17952,P m R
1.24315,P g r o
0.238371,S k I
0.283963,SC _ k I
0.523804,S p a
0.948367,S p a t
0.418586,SC _ p a
0.901341,SC _ p a t
0.000434299,P t a p
-0.282234,P p c
0.657794,S d W l
0.657794,SC _ d W l
0.139052,P l W d
0.751958,P k o s t R
-1.38075,P S x
0.0464245,S i l x
0.556801,SC _ i l x
0.272228,S Y b
0.146688,SC _ Y b
-0.459097,P b Y
0.471045,S x y
0.471045,SC _ x y
-0.531728,P y x
-0.611451,S t n a
-0.602607,SC _ t n a
-0.492097,P s I z
1.46653,P k w I
1.77338,S n @ D
1.55162,SC _ n @ D
1.13292,P n E
-0.0799859,S d a b
-0.0559459,SC _ d a b
0.937016,P s t I
0.976336,S l I t
1.41214,SC _ l I t
-0.44472,P t I l
-0.0652521,S p x
-0.0652521,SC _ p x
1.00635,P x p
1.38489,P r o l
0.861667,S t k
0.304538,SC _ t k
0.189216,S s W
0.167704,SC _ s W
0.94116,S W w
0.974322,SC _ W w
0.573211,P k e r
0.595971,P d ^ z
2.86518,P s t r
2.46376,P s t a
0.254273,S r a t s
0.254273,SC _ r a t s
0.894772,P s t a r
0.00356272,P n Y
-0.111363,S Y n
-0.110259,SC _ Y n
0.704841,S n Y n
0.721822,SC _ n Y n
1.65613,P Y h
0.732683,S e h
0.611794,SC _ e h
-0.370098,P h e
1.40844,P t w E
0.497828,S k @ t
0.497828,SC _ k @ t
0.694972,P m ^
0.273913,S n I b
0.273913,SC _ n I b
0.108564,P s E v I
0.48336,P s E v I n
1.5162,S n I v E
1.73212,SC _ n I v E
0.947616,P s I k
0.60561,S s k I
0.508678,SC _ s k I
0.286789,S n I l
0.11783,SC _ n I l
0.956414,P d a
1.81836,P s n @
0.951069,P s n @ p
-1.56299,P f x
3.23646,P s k w
0.0123493,S r e w k s
0.0123493,SC _ r e w k s
0.843774,P w u p s
0.394166,S s p u
0.59478,S s p u w
0.335532,SC _ s p u
0.761176,SC _ s p u w
3.56543,P u p s
2.23602,P @ G g
0.417125,P @ G g x
-0.746101,P g x
0.906314,S l x g G
0.240718,S l x g G @
0.906314,SC _ l x g G
0.240718,SC _ l x g G @
0.446873,P @ G g x l
0.963043,S p @ r
0.963043,SC _ p @ r
0.673437,P t U
1.36357,P t U k
-0.121876,S s i
-0.117505,SC _ s i
1.24485,P x r
0.292243,S d n W r
1.16824,SC _ d n W r
0.627525,P x r W n d
0.362371,P r W n d
-0.331539,S d n ^
-0.331115,SC _ d n ^
0.000181274,P ^ n d
0.193922,S R d
0.343214,S R d n
0.290401,SC _ R d
0.593035,SC _ R d n
0.303411,P ^ n d R
-0.268599,P d R
0.0287934,P k W
0.587823,S C W
0.620658,SC _ C W
0.0390299,P k W C
0.558979,P W C
0.0568418,S T ^ n
0.0568418,SC _ T ^ n
1.13862,S G c
1.13525,SC _ G c
-0.811521,P c G
0.328024,S R g G
0.338909,SC _ R g G
0.253871,CSC _VVVV
0.679236,S p i l s
0.71593,SC _ p i l s
1.45512,P s l i p
0.751583,P d r a
1.83825,P d r a p
-0.180254,P p I t
1.08876,P p I k
0.769755,P k ^ p
-0.00568885,S l x n
-0.00568885,SC _ l x n
1.00416,P E l m o
0.000240612,S o m l E
0.000240612,SC _ o m l E
6.30564,P S S
0.0116019,S S S
0.147416,SC _ S S
0.214358,S i m E l
0.228257,SC _ i m E l
-0.172871,S e g
-0.171913,SC _ e g
0.905005,P g e
0.49399,P p l @
1.58732,P p l @ n
0.000482061,P p l @ n t
0.586882,S s t n @
0.485524,SC _ s t n @
0.146016,P b l E
0.661277,P b l E s
0.641915,S s E l b
0.701894,SC _ s E l b
-0.0265826,S s @
-0.0192956,SC _ s @
1.31026,S k s @
1.31762,SC _ k s @
1.00312,P b @ s k
2.14913,P @ s k
0.749159,P w I n
1.39113,P w I n d
0.844265,P J a
2.84855,P b W n s
0.165487,S t i w
0.171565,SC _ t i w
3.55411,P s w i t
0.465218,S i t i w
0.0673702,SC _ i t i w
0.139033,S x C a
1.11609,S x C a g
0.0516235,SC _ x C a
1.05689,SC _ x C a g
-0.522759,CSC _CNCVC
0.817567,P a r n t
1.23722,S a y
1.40295,SC _ a y
1.01256,P y a
1.25812,P Y g
0.96186,P Y g a
1.32162,P k o l d
-0.00740694,S Y d
-0.00740694,SC _ Y d
-0.308052,P v e
0.000222411,S s Y n
0.000222411,SC _ s Y n
0.169689,S i p
0.16909,SC _ i p
1.60195,P S S S
0.266965,S S S S
1.29028,SC _ S S S
0.0832357,S e d @ h
0.159243,SC _ e d @ h
-0.358939,S e m
-0.365688,SC _ e m
0.660555,P m e
0.154968,S o r T
0.156237,SC _ o r T
0.447534,P o t
0.312755,P b r E
0.28329,P b r E k f x s t
0.125912,S t s x f k E
0.138067,S t s x f k E r
0.215164,S t s x f k E r b
0.125912,SC _ t s x f k E
0.138067,SC _ t s x f k E r
0.215164,SC _ t s x f k E r b
0.422329,P l ^ n
0.995308,S C n
0.598331,S C n ^
0.701091,SC _ C n
0.395779,SC _ C n ^
1.30791,P l ^ n C
0.0338972,S d r e w
0.0338972,SC _ d r e w
3.62387,P k r
0.200988,P k r c
1.49216,P t E l
0.152233,P b x f o r
-0.0215902,S d r U
-0.0215902,SC _ d r U
0.944508,P d Y p
1.0541,S J n e
0.489479,SC _ J n e
3.14776,P C e n J
1.11692,S d J
0.291834,S d J n e C
1.06477,SC _ d J
0.00162589,SC _ d J n e C
0.599981,P w i v
1.86754,P J ^ m p
0.737255,S Y l f
2.44468,SC _ Y l f
0.112768,S t s E
0.467426,S t s E r
0.085344,SC _ t s E
0.505381,SC _ t s E r
1.22004,P r E s t
0.555113,P p @
0.0460387,S s t n @ p
0.00119769,SC _ s t n @ p
0.607326,P p @ n t s
0.147733,P s k e
2.32001e-05,S d r e k s
2.32001e-05,SC _ d r e k s
0.418951,P s k e r d
0.157419,S Y b Y b
0.158521,SC _ Y b Y b
0.849741,S k Y b
0.822994,SC _ k Y b
1.82609,P p r a
1.82366,P w Y p
0.041949,P l u z
1.17218,P c l r Y
0.642046,S t Y r l c
0.640587,SC _ t Y r l c
1.321,P c l r Y t
0.665165,P d r E
0.820853,P d r E s
0.00207134,S t s E r d
0.00207134,SC _ t s E r d
-0.0863447,S i C
-0.0858237,SC _ i C
0.323119,P C i
0.608963,S R i
0.470983,SC _ R i
1.15515,S g E
1.2278,SC _ g E
2.17578,P l E g
1.63834,P E g
0.778176,S z g
0.557334,SC _ z g
0.924167,P l e d
8.43568e-05,P x n ^ D
8.90909e-05,P x n ^ D R
0.497026,S d n x
1.2885,S d n x k E s
0.696493,SC _ d n x
0.850222,SC _ d n x k E s
0.406695,P s E k x n d
-1.76577,P l x
0.733366,S n x l
1.0808,SC _ n x l
0.036784,P x n t I
0.754822,P x n t I l
0.000912165,P l E f t
0.898814,S n e l p
0.898814,SC _ n e l p
0.271129,S d R
0.266346,SC _ d R
0.942902,S n o f x
0.92739,S n o f x r k
0.455314,SC _ n o f x
0.512822,SC _ n o f x r k
2.32548e-05,P k r x f o n
0.646421,S m x
0.751609,SC _ m x
0.945123,P x m
-0.0412591,S i l x i
-0.0412591,SC _ i l x i
0.980079,S m ^ y m ^ y
0.415956,SC _ m ^ y m ^ y
0.317001,P x p s t e
0.324741,P x p s t e r
0.332797,P x p s t e r z
0.411228,S b I
0.438805,S b I b
0.389154,SC _ b I
0.255947,SC _ b I b
0.725808,P b I b
0.459354,S i z ^
0.101828,S i z ^ f
0.48716,SC _ i z ^
0.101828,SC _ i z ^ f
0.851053,P f ^ z i
0.31458,S C I
0.769855,S C I w
0.313491,SC _ C I
0.22732,SC _ C I w
0.549897,P l c n d r
0.0997017,S i r d n
0.48808,S i r d n c
0.560373,S i r d n c l
0.0997017,SC _ i r d n
0.48808,SC _ i r d n c
0.560373,SC _ i r d n c l
0.637861,P l c n d r i
1.56761,P p ^ p i
0.620659,P t E d i
0.00203937,S i n ^ b
0.00231711,SC _ i n ^ b
0.634752,S g ^
0.634752,SC _ g ^
0.48577,S s n @
0.523074,SC _ s n @
0.454193,P w Y l
0.0490702,P f i d
0.0474892,S t n x z ^ d
0.500364,P d ^ z x n t
0.322123,S r @ k
0.258577,SC _ r @ k
1.33323,P k @ r
0.83172,S v i l
0.594245,SC _ v i l
1.70132,P l i v
0.0885213,S u p
0.105623,SC _ u p
0.249768,P p u
0.569394,S n u p s
-0.110111,P p u n
0.100576,P v E J t x
0.560553,P v E J t x b
0.605597,P v E J t x b x
1.31699,P v E J t x b x l
0.812973,P C I
-0.133393,S k I C
-0.127442,SC _ k I C
0.92567,P C I k
0.000671663,S n I k I
0.606718,S n I k I C
0.000671663,SC _ n I k I
0.931853,SC _ n I k I C
0.0329767,P p x t e t
4.09577,P p x t e t o
0.658817,S z o t
0.924187,SC _ z o t
0.906677,P t o z
-0.202921,P p W
0.758138,S k G I T
0.354465,SC _ k G I T
-0.271011,P b i z
0.515294,P s m E l
-0.124282,S z l E
-0.124282,SC _ z l E
0.110502,SC _ t n x d I d
0.486449,P d I d x n t
0.189665,S i p i
0.1432,SC _ i p i
0.000465167,S R C k I
0.330249,S R C k I p
0.000465167,SC _ R C k I
0.330249,SC _ R C k I p
1.46592,P p I k C R
-0.506745,P C R
0.44694,P m @ k x r o n
0.802279,P m @ k x r o n i
0.0975435,S i n o r x k @
0.789741,S i n o r x k @ m
0.0975435,SC _ i n o r x k @
0.789741,SC _ i n o r x k @ m
0.738555,P t r i
0.100631,P s E l
0.216989,S f l E
1.20576,S f l E s
0.110749,SC _ f l E
0.278398,SC _ f l E s
0.354781,S S ^
0.350306,SC _ S ^
1.93711,P f R s t
0.922894,P n u d x
8.32005e-05,S l x d
8.32005e-05,SC _ l x d
2.22987,P n u d x l
0.239734,P h ^ G g r
1.05325,S i r g G
0.0057667,S i r g G ^
0.0363783,S i r g G ^ h
0.788182,SC _ i r g G
0.0057667,SC _ i r g G ^
0.0363783,SC _ i r g G ^ h
0.362303,P h ^ G g r i
0.118434,S t p a
0.611247,S t p a r d
0.332967,SC _ t p a
0.312356,SC _ t p a r d
-0.239163,S o l c
-0.239163,SC _ o l c
0.214657,P m E s
0.883459,P c l g c
1.27911,S n c g
1.08412,SC _ n c g
0.797961,P c l g c n
0.704676,P g o l
0.618733,P k U
0.000253372,P k U k
0.376561,S n x t
0.376561,SC _ n x t
1.40928,P f ^ s
-0.162793,S n x b
-0.162793,SC _ n x b
0.00200166,P b x n @
0.00207892,P b x n @ n
1.44273,S x n @ n
0.0682355,S x n @ n x b
1.92928,SC _ x n @ n
0.000172382,SC _ x n @ n x b
0.634814,P b x n @ n x
0.247074,S i z I
0.247074,SC _ i z I
1.61413,S k r a
1.03862,SC _ k r a
0.0579547,S z i k
0.117728,SC _ z i k
0.328684,S i d i
0.328684,SC _ i d i
0.475398,P b o
0.00226957,S d n @ h
0.00226957,SC _ d n @ h
1.41933,P h @ n d
0.872791,S Y w k
0.872791,SC _ Y w k
1.24946,P k w Y
0.659882,S m x h
0.846018,SC _ m x h
-0.0844861,S i l k
-0.0844861,SC _ i l k
0.761043,P k l i n
0.134975,S a h
0.134975,SC _ a h
0.640686,P h a
0.409578,S d r a
0.109911,SC _ d r a
0.966065,P h a r d
-0.246213,S R S
-0.246877,SC _ R S
1.4832,S t R S
0.995312,SC _ t R S
-0.0688617,S e S
-0.0682833,SC _ e S
0.297756,P S e
0.40433,P S e p
-0.106989,P s I n
0.369622,S e y
0.377986,SC _ e y
1.1781,S t r a
1.00988,SC _ t r a
2.1304,P s k r
0.510733,P s k r @
0.29286,S C @
0.580152,S C @ r k s
0.269059,SC _ C @
0.389145,SC _ C @ r k s
0.579042,P s k r @ C
-0.0459187,P C I G
0.222221,S k E C
0.929964,SC _ k E C
1.33668,P r I k c
2.37908,P r I k c r
1.06865,P r I k c r d
0.387855,P p a
3.61618,P z I p
0.595909,S p I
0.590438,SC _ p I
0.75951,P f Y n
0.377317,S d n Y
0.437725,SC _ d n Y
3.28636,P h e h e
0.0054219,S e h e h
0.0054219,SC _ e h e h
1.48001,P s t E
1.50183,P s t E p
0.248158,S x l E r b
0.248158,SC _ x l E r b
0.0846948,P t r e
-0.338368,S i D
-0.337463,SC _ i D
0.490746,P k a r d
-0.112844,S i r k
-0.109994,SC _ i r k
-0.147512,P k r i
1.12981,S m i r k
1.22333,SC _ m i r k
0.86079,S p @ l
0.72356,SC _ p @ l
0.0030372,P k ^ t
0.364863,S Y p
0.401793,SC _ Y p
-0.67943,P p Y
1.14401,S O b
1.44657,SC _ O b
-0.928686,P b O
1.99601,P x r E s t
-0.0474734,S z i t
-0.0446508,SC _ z i t
-0.328591,S l @
