weight,feature
4.27745,P d r
0.355732,P r I
0.07252,S G I r
0.07252,SC _ G I r
1.45168,S k G
0.645694,S k G I r d
1.6125,SC _ k G
0.619541,SC _ k G I r d
0.553973,P d r I G k
3.82012,P k l
0.474763,S a l
0.475445,SC _ a l
0.596671,P l a
3.83968,P f l
0.0606036,P l u
0.640658,S z d
0.65758,SC _ z d
0.557896,S e d
0.726348,S e d x
0.635098,SC _ e d
1.72924,SC _ e d x
1.68538,P t x d e
-0.558119,P d e
0.166782,S m ^ s
1.28427e-06,SC _ m ^ s
-0.000332651,S u J
-0.00379328,SC _ u J
1.53465,S s u J
1.27795,SC _ s u J
-0.064226,S O
0.122165,S O t
-0.132222,SC _ O
0.226936,SC _ O t
-1.82282,P O
0.155017,S z O
0.339574,S z O t
0.141963,SC _ z O
0.429873,SC _ z O t
1.16429,S m r
0.589698,S m r c
1.20184,SC _ m r
0.151843,SC _ m r c
4.15406,P p r
0.594697,S i t I r p
1.00098,SC _ i t I r p
0.850936,P p r I t i
0.769914,P r @
0.459819,S k @
-0.286011,S k @ r
0.503582,SC _ k @
-0.286011,SC _ k @ r
-0.162486,S u k
-0.163434,SC _ u k
0.669745,P r @ k u
-0.343996,P k u
0.291087,S n u
0.000567849,S n u k
1.34086,S n u k @
0.577079,S n u k @ r
0.291087,SC _ n u
0.000567849,SC _ n u k
1.34086,SC _ n u k @
0.577079,SC _ n u k @ r
0.57622,P r @ k u n
0.0715388,S t s e t
0.102301,SC _ t s e t
2.01857,P t e s t
0.357808,S R D
0.493378,SC _ R D
2.7046,P ^ D R
-1.75605,P D R
0.378947,S z @ h
0.376006,SC _ z @ h
-0.0486901,S t n u
-0.0486901,SC _ t n u
0.00611601,S Y l
0.00611601,SC _ Y l
0.734407,P l Y
0.454451,S l e
0.439257,SC _ l e
0.818711,P l c
1.18103,S J n
1.23371,SC _ J n
0.693848,P I n J
-0.526715,S R s
-0.532137,SC _ R s
0.628508,S k R s
0.801705,SC _ k R s
0.860108,P s R k
1.39045,S ^ h
1.38713,SC _ ^ h
0.338111,P h ^
0.498387,S @ d
0.353006,SC _ @ d
2.09699,P d @ d
0.401323,S d @
0.39768,SC _ d @
-0.401825,P @ d
1.55912,P d @ d @
0.215128,S @ d @
1.63283,S @ d @ d
0.61797,SC _ @ d @
1.25173,SC _ @ d @ d
-0.197654,S d e
-0.194625,SC _ d e
0.0025711,P n a
0.208655,S t a n
0.125688,SC _ t a n
0.0795729,P n a t
0.789092,P w E
0.155156,P w E n
0.186262,S t n E
0.192938,S t n E w
0.253757,SC _ t n E
0.116299,SC _ t n E w
-0.0869866,S t t
-0.0849697,SC _ t t
-0.0172222,S R w
-0.0172222,SC _ R w
-0.308471,P w R
0.0962689,SC _ k R w
0.176351,S l i
0.14229,SC _ l i
0.697343,P b @
0.197051,S k @ b
0.215731,SC _ k @ b
-0.359398,P k l e
0.0334229,S l I
0.0744642,SC _ l I
-0.17653,S o f
-0.176767,SC _ o f
-0.249055,P f o
0.460312,S r o
0.799306,S r o f
0.582677,SC _ r o
0.624133,SC _ r o f
-0.224586,S k x
-0.218626,SC _ k x
1.05561,S k a l
0.0596,SC _ k a
0.250562,SC _ k a l
0.647962,S R l ^ k
0.647962,SC _ R l ^ k
0.327842,P k ^ l R
-0.836987,P l R
-0.223936,S z R
-0.223936,SC _ z R
0.179852,P r E
2.14024,P r E d
2.20599,P y E
1.39493,P E l
0.51422,P y E l o
0.531836,S o l E
0.493915,SC _ o l E
-0.105319,S s o
-0.105683,SC _ s o
3.79296,P b l
1.30022,S u l b
1.16075,SC _ u l b
-0.00110573,P b l u
3.23224,P t r
3.62253,P u p
-0.0841432,P k a
2.60445,P k w
-0.199775,S z o
-0.00727759,SC _ z o
-0.117909,S n e
-0.113102,SC _ n e
0.00148725,P d o n
0.103251,S t n o
0.577782,S t n o d
0.188291,SC _ t n o
0.536582,SC _ t n o d
1.68473,P d o n t
-0.340108,P b x
0.216548,S x b
0.153845,SC _ x b
1.49051,P k c
1.11163,S z c k
0.517088,SC _ z c k
0.922822,P n ^
-0.00295496,S o m
0.682926,S o m l
-0.00295496,SC _ o m
0.682926,SC _ o m l
-0.387858,P m o
0.00294879,P m o s
1.33334,S t s o m
1.05057,SC _ t s o m
0.998454,P m o s t
1.13749,P v E
-0.0763002,S r E
-0.0811426,SC _ r E
0.286225,S i r E
0.383776,S i r E v
0.309924,SC _ i r E
0.468514,SC _ i r E v
1.38176,P v E r i
-0.0697646,S d o
-0.0663744,SC _ d o
0.811919,S l E w
0.872797,SC _ l E w
-0.00950907,P n I
-0.0201715,S n @ r
-0.0201715,SC _ n @ r
0.593782,P p I
-0.00203679,S t d
-0.00203679,SC _ t d
-0.686532,S t x
-0.684545,SC _ t x
0.712302,P c f
0.689458,P f ^
0.0100138,S m E
0.821708,S m E D
0.0100138,SC _ m E
0.621694,SC _ m E D
0.691635,S Y w
0.686068,SC _ Y w
1.41514,P o p x
1.26311,S n x p o
1.29228,SC _ n x p o
2.11294,P o p x n
-0.0408699,P p x n
1.25497,P x n
-0.0958159,S W m
-0.0958159,SC _ W m
0.0393521,S T
1.09728,S T W m
0.0393521,SC _ T
1.34551,SC _ T W m
-0.434003,P T
0.631766,S G I T
0.740158,SC _ G I T
1.861,P T I G
-0.219755,CSC _CNVN
-0.124399,S Y f
-0.128006,SC _ Y f
0.0984862,P f Y
0.140582,S v Y
0.530011,S v Y f
0.0414846,SC _ v Y
0.535095,SC _ v Y f
4.35567,P T r
0.712752,S i r T
0.82506,SC _ i r T
0.421666,S n i
0.699198,S n i r g
0.397303,SC _ n i
0.815658,SC _ n i r g
0.775011,P b ^
-0.544782,S m ^ b
-0.543685,SC _ m ^ b
0.942553,S p m
0.780433,S p m ^
0.132217,S p m ^ b
1.15676,SC _ p m
0.414366,SC _ p m ^
0.131437,SC _ p m ^ b
0.530685,P b ^ m p
0.3317,S d E h
0.333773,SC _ d E h
-0.422167,S t n I
-0.420988,SC _ t n I
0.0153597,S k E
0.0153597,SC _ k E
1.16652,S s k
0.937266,SC _ s k
4.89491,P E k s
-0.0248408,S Y s
-0.0200064,SC _ Y s
0.142405,S t Y
0.180745,SC _ t Y
0.00423921,P b a b
0.943128,S d Y s
0.998004,SC _ d Y s
-0.0257303,S d d
-0.0257303,SC _ d d
0.218466,S t n o w
0.224931,SC _ t n o w
0.8129,P t E
0.000863419,P t E n
0.257175,S i n
0.333206,SC _ i n
1.02343,P E n i
-0.294911,S R T
-0.292701,SC _ R T
0.377295,S s R T
0.665755,SC _ s R T
1.28618,P T R s
-0.0382442,S o h
-0.0381362,SC _ o h
0.686492,P h o
0.0645294,S l o h
0.0809238,SC _ l o h
1.24222,P h o l
1.018,S d l
1.33582,S d l o
1.00167,SC _ d l
1.02117,SC _ d l o
0.37481,P h o l d
0.554198,P o l d
0.00934101,S s l
0.00934101,SC _ s l
0.000712725,P s n
0.0013819,S t r
0.0013819,SC _ t r
0.224876,S d n W
0.214171,S d n W s
0.152043,SC _ d n W
0.147019,SC _ d n W s
0.769095,P s W n d
1.87435,P p I g
3.18636,P g l
1.14374,S G O
0.878242,SC _ G O
0.659522,P k O G
0.776432,P r e n
0.619769,S i d
0.653697,SC _ i d
0.0395361,S r i d
0.269707,SC _ r i d
0.0197957,S l U
0.52399,S l U p
0.00688269,SC _ l U
0.636365,SC _ l U p
0.000828145,P p U l
0.000429955,P h I
0.333989,S m I
0.346508,S m I h
0.428501,SC _ m I
0.330226,SC _ m I h
-0.00888586,P I m
-0.302617,S r c k
-0.301011,SC _ r c k
0.534834,S n r
0.0568438,S n r c
0.534834,SC _ n r
0.0568438,SC _ n r c
2.10459,P k c r n
-1.7077,P n R
0.427365,P D o
0.640864,S z o D
0.791633,SC _ z o D
0.00913845,S m r a
0.00108649,P a r m
-4.52399e-06,P b U
0.620646,S k U b
0.45767,SC _ k U b
-0.0762962,S r Y t
-0.0762962,SC _ r Y t
2.08067,P t Y r
1.27754,S d r
0.188169,S d r Y t
1.38573,SC _ d r
0.439811,SC _ d r Y t
0.505351,P t Y r d
0.00117643,S i d E
0.00117643,SC _ i d E
0.945782,P r E d i
0.520449,S d @ h
0.5006,SC _ d @ h
0.120773,S p @
1.69904,S p @ n
0.123266,SC _ p @
1.36679,SC _ p @ n
0.372426,S r o m
0.507,SC _ r o m
0.0147164,P m o r
0.00283656,S m Y t
0.0892792,SC _ m Y t
0.786781,S f @
0.556294,SC _ f @
0.925421,S t f
0.932884,SC _ t f
0.265957,S n R t
0.13217,SC _ n R t
0.0662786,P t R n
-0.0945395,P o m
0.462042,P m @
0.497535,P m @ k
0.394157,S p i
0.508361,SC _ p i
0.0191674,S k G I p
0.0191674,SC _ k G I p
0.304764,S t Y w
0.366602,SC _ t Y w
0.243111,S b @
0.799024,S b @ r
0.179833,SC _ b @
0.919342,SC _ b @ r
0.679529,S t I b
0.349002,SC _ t I b
0.0450609,S u m
0.0450609,SC _ u m
0.217469,P m u
0.46358,S R v
0.168712,S R v E
0.577217,SC _ R v
0.0230382,SC _ R v E
-1.58738,P v R
0.274468,S v e
0.281714,S v e w
0.383738,SC _ v e
0.430079,SC _ v e w
0.668267,S u C
0.980071,SC _ u C
1.76872,P l @ m
0.0416817,S d r c
0.494899,SC _ d r c
5.77995e-05,S d z
5.77995e-05,SC _ d z
-0.539683,S v o
-0.535883,SC _ v o
0.872579,P o v
-0.208432,S R v o
-0.208432,SC _ R v o
1.82159,P o v R
0.207652,P g I
0.902015,S n I g
0.418139,SC _ n I g
0.985088,S d u n
0.818298,SC _ d u n
0.517032,P n u d
0.826686,S m e n
0.887236,SC _ m e n
-0.460254,S k i
-0.45886,SC _ k i
0.117865,P k o
0.366001,S z i h
0.458664,SC _ z i h
3.7381,P f r
0.476863,P f r ^
0.50067,S m ^ r f
0.442012,SC _ m ^ r f
0.360749,S v u m
0.270162,SC _ v u m
0.271879,P b ^ t
0.000798103,S t n x
0.000798103,SC _ t n x
0.00166925,P x n t
0.995483,S C a w
1.07106,SC _ C a w
0.0075274,S z u
0.809546,S z u h
0.0075274,SC _ z u
0.644649,SC _ z u h
0.672289,S d l R
0.686117,SC _ d l R
-0.00133074,P y E s
0.373919,S s E
0.58004,S s E y
0.324275,SC _ s E
0.522326,SC _ s E y
2.42754,P n a k
0.349539,S s k a b
0.390169,SC _ s k a b
-0.145834,S S Y
-0.145834,SC _ S Y
1.30468,P g r @
0.470019,P g r @ m a
0.0525932,S a m @
0.270093,S a m @ r
0.478567,S a m @ r g
0.0525932,SC _ a m @
0.270093,SC _ a m @ r
0.478567,SC _ a m @ r g
0.427229,P s I l
0.152571,S i l
0.423277,S i l I
0.306391,SC _ i l
0.506465,SC _ i l I
1.20236,P s I l i
-0.154471,P l i
0.270762,S i z
0.270762,SC _ i z
0.385555,S r o d
0.613933,SC _ r o d
0.00140374,P d o r
-0.154834,S o l k
-0.159947,SC _ o l k
1.27245,P k l o
1.86153,S d z o
1.07827,SC _ d z o
0.477354,S S c w
0.352466,SC _ S c w
-0.0407351,P S I
0.000202243,S i g c d
0.000202243,SC _ i g c d
0.608993,P d c g i
1.06022,S l i w
0.755609,SC _ l i w
1.41292,S n o f
0.95671,SC _ n o f
-0.00222872,S l E h
-0.0094506,SC _ l E h
0.204003,P h E l
0.726076,S o l E h
0.681612,SC _ o l E h
0.51885,P h E l o
0.309353,S i n ^
0.143055,S i n ^ f
0.440524,SC _ i n ^
0.0172113,SC _ i n ^ f
0.0815775,P f ^ n i
0.714153,P f I
-0.244773,S n I f
-0.244773,SC _ n I f
0.689996,P f I n
0.424465,P f I n I
0.68067,S S I
0.539571,S S I n I
0.719718,S S I n I f
0.629496,SC _ S I
0.539571,SC _ S I n I
0.719718,SC _ S I n I f
0.915173,P f I n I S
-0.0857454,P I S
-0.29333,S S i
-0.29333,SC _ S i
0.751375,P S U
0.57309,S G @ h
0.520426,SC _ G @ h
0.445065,S r a k
0.488271,SC _ r a k
0.296756,P k a r
-0.147442,S k n
-0.14554,SC _ k n
-0.197296,P b R
0.365893,P w U
0.224065,S v i
0.12585,SC _ v i
-0.311442,S R f
-0.31181,SC _ R f
-0.595984,P f R
-0.371564,P d x
-0.202506,S m W
-0.209466,SC _ m W
1.05158,S l c b
0.816272,SC _ l c b
0.673447,S r o l
0.398756,S r o l f
0.54763,SC _ r o l
0.501243,SC _ r o l f
0.128427,P f l o r
1.81766,P b r I
-0.988371,S s I r b
-0.988371,SC _ s I r b
0.729593,S k s
0.927822,SC _ k s
1.56573,P s k
0.616717,P d @ d i
0.0388409,S i d @ d
-0.573033,S i f
-0.575239,SC _ i f
-0.290373,P f i
0.548528,S l i f
0.468717,SC _ l i f
-0.242091,S p Y
-0.243088,SC _ p Y
3.49913,CSC _VVV
6.4804e-05,P E l m
1.44813,P y ^
0.186405,S m ^ y
0.210861,SC _ m ^ y
1.61919,P y ^ m
0.409864,S i m ^
0.598578,S i m ^ y
0.396701,SC _ i m ^
0.377386,SC _ i m ^ y
0.991251,P E n d
1.23925,P r ^ b
0.486797,P d ^
0.374084,S m i r
0.701143,P m E
0.664326,P t ^ b
8.71802e-05,P T @ G
1.17592,P T @ G k
0.736092,S k G @ T
0.790065,SC _ k G @ T
0.484729,S Y r
0.152089,S Y r d
0.486577,SC _ Y r
0.988051,SC _ Y r d
0.426485,P d r Y
-0.269924,S t Y r
-0.242805,SC _ t Y r
0.41446,P r Y t
0.0342976,S d i n
0.338191,SC _ d i n
0.103312,S d E b
0.122994,SC _ d E b
0.250152,S R p
0.364929,S R p e p
0.266251,SC _ R p
0.364929,SC _ R p e p
1.06694,P p e p R
-1.21764,P p R
0.110374,S m ^ r d
0.132452,SC _ m ^ r d
1.04746,P d r ^ m
-2.69455,P m R
0.128619,S o r
0.61101,S o r g
0.039929,SC _ o r
0.61101,SC _ o r g
0.520644,S k I
0.475602,SC _ k I
0.171448,S p a
1.5849,S p a t
0.0657146,SC _ p a
1.68691,SC _ p a t
-0.0213423,P p c
0.369198,P p E
0.663215,S Y b
0.838907,SC _ Y b
-0.0995958,P b Y
0.062342,P y x l
0.345419,S p R
0.343403,SC _ p R
0.0751434,S W h
0.0443831,SC _ W h
-0.524048,S t n a
-0.52224,SC _ t n a
1.39408,P k w I
-0.0241786,S n O
-0.0264911,SC _ n O
0.038461,S n @ D
0.15088,SC _ n @ D
0.401675,P n E
-0.329491,S d a b
-0.337181,SC _ d a b
1.57124,S l I t
0.142616,S l I t s
1.49147,SC _ l I t
0.345192,SC _ l I t s
-0.214421,S p x
-0.214421,SC _ p x
2.08332,P x p
0.77926,P r o l
0.960959,S Y r t
1.00023,SC _ Y r t
0.0263573,S s W
0.0263573,SC _ s W
0.684789,S W w
0.678621,SC _ W w
0.746901,P k e r
0.582568,S z ^ d
0.560318,SC _ z ^ d
1.14914,P s t a
0.000133121,P n Y
-0.196342,S Y n
-0.200755,SC _ Y n
0.138912,S n Y n
0.224642,SC _ n Y n
0.670124,S e h
0.671038,SC _ e h
-0.500592,P h e
0.625616,P m ^
0.639935,S t s ^ m
0.65498,SC _ t s ^ m
0.479581,P m ^ s t
1.7978,P s I k
0.711334,S s k I
0.950363,SC _ s k I
0.574238,P d a
5.35162,P s n @
0.000250922,S p @ n s
0.000250922,SC _ p @ n s
5.47257,P s k w
-0.533509,S u w
-0.537293,SC _ u w
0.632968,P w u p s
1.41563,S s p u
0.804757,S s p u w
1.32606,SC _ s p u
0.836086,SC _ s p u w
1.27672,P u p s
1.93333,S g G
1.24165,SC _ g G
1.86789,P @ G g
-0.356646,P g x
0.937103,S p @ r
0.415132,SC _ p @ r
1.69876,P t U k
-0.501344,S s i
-0.492719,SC _ s i
-0.111416,S t s i
-0.110374,SC _ t s i
-0.143209,S r x
-0.143209,SC _ r x
3.07808,P x r
1.06961,S d n W r
0.863082,S d n W r x
0.880444,SC _ d n W r
1.01619,SC _ d n W r x
0.777445,P x r W n d
0.455253,P r W n d
-0.267242,S d n ^
-0.262967,SC _ d n ^
0.52641,S R d
0.573678,SC _ R d
0.138696,S W k
0.0190149,SC _ W k
0.599881,S C W
0.258177,S C W k
0.53936,SC _ C W
0.135885,SC _ C W k
0.186614,P k W C
0.343505,S T ^ n
0.343505,SC _ T ^ n
0.85979,P n ^ T
1.12119,S G c
1.1091,SC _ G c
-1.01488,P c G
1.46119,S R g G
1.46119,SC _ R g G
0.129333,S r e h
0.139114,SC _ r e h
0.775655,P s l i
0.566878,S p i l s
0.0656145,SC _ p i l s
5.254,P s l i p
0.0131666,P d r a
3.43555,P d r a p
-0.127265,P p I t
0.270506,S k I p
0.151305,SC _ k I p
0.0106981,S p ^ k
0.579996,SC _ p ^ k
0.870984,P E l m o
0.828422,S o m l E
0.828422,SC _ o m l E
4.32674,P S S
0.139619,S S S
0.592269,SC _ S S
0.00313135,P l E m
1.1961,P l E m i
0.00573957,S i m E
0.890799,S i m E l
0.00573957,SC _ i m E
0.905697,SC _ i m E l
0.284967,P b a r
0.365565,S k I n
0.410388,SC _ k I n
-0.234853,S e g
-0.234192,SC _ e g
0.388672,P g e
0.315986,S t e g
0.306815,SC _ t e g
1.01473,P p l @
0.966334,P p l @ n
0.222876,S s t n @
0.397195,SC _ s t n @
0.360717,P b l E
0.323732,P b l E s
0.542979,S s E l b
0.348073,SC _ s E l b
-0.0145313,S s @
-0.0180985,S s @ b
-0.0147373,SC _ s @
-0.0180985,SC _ s @ b
1.4652,S k s @
1.22995,SC _ k s @
0.258492,P b @ s k
0.539396,P @ s k
1.03057,P w I n
0.136774,S d n I w
0.126789,SC _ d n I w
0.19985,P w I n d
0.709068,P ^ h
0.814396,P J a
1.21933,P b W n
0.67849,S s n W b
0.727216,SC _ s n W b
0.889556,P b W n s
0.230561,P s w i
0.341196,S t i w s
0.162186,SC _ t i w s
5.18205,P s w i t
0.000230721,S i t i w
0.307928,S i t i w s
0.000230721,SC _ i t i w
0.372104,SC _ i t i w s
0.282815,P s w i t i
0.594547,S x C a g
0.674948,SC _ x C a g
0.00164252,P a r n
1.15798,P a r n t
1.26829,S a y
1.30476,SC _ a y
0.720372,P y a
0.141867,P k o l
0.696637,P k o l d
-0.741651,P v e
0.763468,S s Y n
0.769876,SC _ s Y n
0.342022,S i p
0.010744,S i p @
0.343523,SC _ i p
0.010744,SC _ i p @
1.0999,P S S S
1.16133,S S S S
1.26855,SC _ S S S
-0.746064,S e m
-0.755645,SC _ e m
0.301772,P m e
0.0248726,S k e m
0.0034494,SC _ k e m
1.64295,S o r T
1.64525,SC _ o r T
-0.174053,S t o
-0.170334,SC _ t o
0.107851,S k E r
0.259607,SC _ k E r
1.31932,S C n
0.327945,S C n ^
1.4169,SC _ C n
0.580369,SC _ C n ^
1.14627,P l ^ n C
4.19395,P k r
0.852289,P k r c
0.249326,S t Y b
0.271239,SC _ t Y b
0.0555825,S l E t
0.0555825,SC _ l E t
2.21831,P t E l
0.181457,S R v E n
0.0115009,SC _ R v E n
0.826753,P n E v R
1.06082,P d Y p
0.822177,S R p Y d
0.0441709,SC _ R p Y
0.452747,SC _ R p Y d
0.998772,P d Y p R
1.22678,S J n e
1.11632,SC _ J n e
2.51249,P C e n J
1.24031,S d J
0.195777,S d J n
0.098883,S d J n e
0.631424,S d J n e C
1.32944,SC _ d J
0.156453,SC _ d J n e
0.333279,SC _ d J n e C
0.144453,P C e n J d
0.44926,S i b e m
0.489848,SC _ i b e m
0.901909,P m e b i
0.0750478,S t E w
0.0816993,SC _ t E w
2.15277,P J ^ m p
1.31228,S Y l f
1.69139,SC _ Y l f
0.73403,S t s E r
0.722483,SC _ t s E r
1.21504,P r E s t
0.400038,P p @
0.00422806,P p @ n t
1.6084,S s t n @ p
1.54507,SC _ s t n @ p
1.45847,P p @ n t s
2.35827,P x w e
0.909004,S Y b Y b
1.03764,SC _ Y b Y b
1.23393,P b Y b Y
0.386655,S k Y b
0.373812,SC _ k Y b
1.92581,P p r a
0.44912,S p Y w
0.505828,SC _ p Y w
1.26857,P w Y p
0.859467,S l c f
0.854116,SC _ l c f
0.000689628,S d @ b
0.000689628,SC _ d @ b
0.25741,P d r E
1.02013,P d r E s
0.532442,S Y r k
0.827345,SC _ Y r k
-0.24085,S i C
-0.24284,SC _ i C
0.426437,P C i
0.196161,S z i C
0.18683,SC _ z i C
0.0486432,S k I k
1.04195,S g E
1.06603,SC _ g E
2.47353,P l E g
0.722887,S z g
0.448163,SC _ z g
0.310538,P l e d
0.466865,S k E s
0.50188,SC _ k E s
0.0244836,P x n d
0.395894,S x l
0.395894,SC _ x l
-1.19709,P l x
0.189157,S f E
0.189157,SC _ f E
0.517166,P E f
1.28775,P l E f t
0.212491,S t f E l
0.26724,SC _ t f E l
0.17462,S d R
0.174346,SC _ d R
1.2348,S x r k
1.2348,SC _ x r k
0.193469,S m x
0.287021,SC _ m x
7.75329e-07,P x m
0.0488271,S b I
0.846153,S b I b
0.0487649,SC _ b I
0.812678,SC _ b I b
0.348561,P b I b
0.368965,S i z ^ f
0.368965,SC _ i z ^ f
0.53096,P f ^ z i
-0.268896,S n ^ m
-0.268825,SC _ n ^ m
-0.333914,S n ^ b
-0.326886,SC _ n ^ b
0.189103,S p o n
0.276251,S C I
0.44997,S C I w
0.238699,SC _ C I
0.562585,SC _ C I w
-0.211455,P c n
0.341158,S d n c l
0.294422,SC _ d n c l
0.330353,P l c n d
-0.0939351,P d r i
9.13827e-05,P p ^ p
0.000689046,S i p ^ p
0.000689046,SC _ i p ^ p
1.36947,P p ^ p i
0.0030788,S i d E t
0.0030788,SC _ i d E t
1.712,P t E d i
0.533379,S i n ^ b
0.408738,SC _ i n ^ b
0.399535,P b ^ n i
0.609606,S g ^
0.458716,SC _ g ^
0.550392,S r e C
0.546149,SC _ r e C
1.09176,S s n @
1.09748,SC _ s n @
0.366767,P w Y l
0.292884,S d i f
0.391997,SC _ d i f
0.190143,S r @ k
0.323265,SC _ r @ k
0.706529,P k @ r
0.706109,P l i v
0.00772833,S u p
0.00772833,SC _ u p
0.715169,P s p u
1.06865,S n u p s
1.59647,SC _ n u p s
1.07568,S t J E v
1.07787,SC _ t J E v
1.26896,P v E J t
0.633089,P C I
1.33589,P C I k
0.353352,P p x t
0.712061,S e t x p
0.712061,SC _ e t x p
1.30819,P p x t e
0.481704,S z o t
0.482971,SC _ z o t
-0.00842198,P p W
0.676319,S k G I T
0.61481,SC _ k G I T
0.510325,S l E m
0.876225,SC _ l E m
0.156539,S l k U
0.156539,SC _ l k U
0.529224,S f l E
1.79347,S f l E s
0.0410329,SC _ f l E
1.71691,SC _ f l E s
1.17776,P s E l f
0.411028,S S ^
0.401762,SC _ S ^
1.19742,P f R s t
0.14267,S C i
0.179597,SC _ C i
0.000101528,S g G ^
0.613453,S g G ^ h
0.000101528,SC _ g G ^
0.613453,SC _ g G ^ h
1.11191,P h ^ G g
-1.40856e-06,S o l c
-1.40856e-06,SC _ o l c
0.228936,S s E m
0.207561,SC _ s E m
0.86137,P m E s
0.424353,S n c g
0.613027,SC _ n c g
0.759974,P k U
1.43168,P k U k i
0.00453622,S s ^ f
0.00453622,SC _ s ^ f
1.67914,P f ^ s
0.839619,S x n @ n
1.7095,SC _ x n @ n
1.50289,P n @ n x
0.16848,S i z I
0.16848,SC _ i z I
1.8281,S k r a
0.946566,SC _ k r a
0.365333,P b o
0.314653,S T o b
0.462673,SC _ T o b
0.0158484,S d n @ h
0.0158484,SC _ d n @ h
3.2763,P h @ n d
0.102878,S Y w k
0.637607,SC _ Y w k
1.42583,P k w Y
-0.23289,S x h
-0.234867,SC _ x h
0.137459,P h x m
1.14592,S m x h
1.15363,SC _ m x h
0.653134,S z d n @ h
0.712014,SC _ z d n @ h
0.451084,S n i l k
0.552594,SC _ n i l k
1.46683,P k l i n
1.04036,P h a
-0.00150963,S r a h
-0.00150963,SC _ r a h
0.482105,P h a r
0.356206,S d r a
0.341019,SC _ d r a
0.180301,P h a r d
-0.557991,S R S
-0.562029,SC _ R S
0.607487,S t R S
0.564909,SC _ t R S
0.148804,P S R t
0.553767,S t i f
0.523291,SC _ t i f
0.558754,S s W h
0.375742,SC _ s W h
-0.385129,S e S
-0.386962,SC _ e S
0.512501,P S e
0.533173,P S e p
0.638267,S e y
0.556848,SC _ e y
1.60495,S t r a
1.34229,SC _ t r a
2.68052,P Y s i
0.124981,P s k r
1.48273,P s k r @
0.216065,S C @
0.996193,S C @ r k s
0.312966,SC _ C @
1.48043,SC _ C @ r k s
1.68824,P s k r @ C
-0.149641,P C I G
0.40119,S k E C
0.262082,SC _ k E C
0.442841,P p a
4.13587,P z I p
0.44032,S p I
0.44134,SC _ p I
1.27162,P f Y n
0.544494,S d n Y
0.300137,S d n Y f
0.465418,SC _ d n Y
0.00406568,SC _ d n Y f
0.96742,S v I g
0.866846,SC _ v I g
-0.0786345,S d U t
-0.0786345,SC _ d U t
-0.244087,P t U d
0.681494,S d n W f
0.72156,SC _ d n W f
0.379701,P f W n d
9.72522e-05,S p E t
9.72522e-05,SC _ p E t
0.797692,S x l E
0.797692,SC _ x l E
0.882557,P E l x
-0.481375,S i D
-0.474992,SC _ i D
0.544919,S z i D
0.432297,SC _ z i D
0.488049,P D i z
0.732027,P k a r d
-0.206368,S i r k
-0.198183,SC _ i r k
1.49846,S m i r k
1.08998,SC _ m i r k
0.494994,S p @ l
0.812221,S p @ l k
0.56906,SC _ p @ l
0.440591,SC _ p @ l k
0.624945,P k l @ p
0.00416871,P l @ p
0.0888457,P m E n i
0.346655,S O b
0.343464,SC _ O b
-0.804772,P b O
-0.375444,S l @
-0.11067,SC _ l @
0.383583,P @ l
-0.00527986,S J i
-0.00527986,SC _ J i
0.0914142,S n @ m
0.0410004,SC _ n @ m
-0.0013093,S k e l
-0.0013093,SC _ k e l
0.689268,S C @ k
0.351239,SC _ C @ k
-0.977465,P m x
-0.343096,P k Y
0.909848,P k Y n d
5.50502e-05,S t I h
5.50502e-05,SC _ t I h
-0.495137,P s x
0.144703,S b @ r g
0.144703,SC _ b @ r g
0.276734,S g @
0.41272,SC _ g @
-0.236758,S i r x
-0.236758,SC _ i r x
2.09789,P r i C
1.10239,P s w I
0.768755,S g ^ h
0.411806,SC _ g ^ h
0.661213,S z I h
0.672347,SC _ z I h
0.0581236,P S i p
0.00792211,S p i S
0.00130383,SC _ p i S
1.60523,S u r T
0.963883,SC _ u r T
0.000274822,S z O n
0.000274822,SC _ z O n
0.886024,P n O z
0.742065,P l I s
1.2508,P h @ p
0.83254,S n W l k
0.779556,SC _ n W l k
0.505684,S k e k
0.524574,SC _ k e k
0.000144925,P k e k
1.88799,S u b x k
2.33041,SC _ u b x k
0.485673,P k x b u
0.458865,P C I l
2.25197,P ^ h ^
1.18795,S ^ h ^
1.25539,SC _ ^ h ^
0.237057,S R p I
0.454963,SC _ R p I
2.05522,P f a r
1.00678,S m Y l k
0.770139,SC _ m Y l k
0.616547,P k l Y m
-0.122292,P m I G
0.34559,P S ^ t
-0.0232611,S f R
-0.0181619,SC _ f R
0.132254,S k I t
0.184555,SC _ k I t
0.459189,S k a s
0.638084,SC _ k a s
0.000951503,S p i k
0.0495504,SC _ p i k
-8.30036e-09,S i k i
-8.30036e-09,SC _ i k i
0.00263239,P f @
1.80499,P f @ s
0.182031,S t s @
0.0470977,S t s @ f
0.187382,SC _ t s @
0.332648,SC _ t s @ f
0.125274,P f @ s t
0.2855,S S @
0.000137888,S S @ r
0.24148,SC _ S @
0.289357,SC _ S @ r
0.965712,P p r a b
-0.727522,P b l i
0.60281,P f U
0.0678301,S t U f
0.104951,SC _ t U f
-0.150134,S k W
-0.147783,SC _ k W
0.545246,S s I k
0.72829,SC _ s I k
0.40024,S s o l k
0.614064,SC _ s o l k
1.37198,P k l o s
0.687544,S t W p
0.687544,SC _ t W p
1.13914,S s e f
