weight,feature
0.0545805,S m ^ s
0.160983,SC _ m ^ s
1.2944,S s u J
1.51221,SC _ s u J
0.0105446,P s l
1.50118,P l e t R
0.895495,S O t
0.877073,SC _ O t
-1.7257,P O
0.150857,S z O
0.147923,SC _ z O
0.96887,S m r
0.383907,S m r c
1.33019,SC _ m r
0.429436,SC _ m r c
4.11467,P p r
0.739209,S i t I r p
0.823825,SC _ i t I r p
0.806301,P p r I t i
0.612762,P r @
0.49818,S k @
-0.27843,S k @ r
0.443902,SC _ k @
-0.27843,SC _ k @ r
-0.10636,S u k
-0.105378,SC _ u k
-0.269399,P k u
0.195933,S n u
0.456036,S n u k @
0.828864,S n u k @ r
0.203205,SC _ n u
0.456036,SC _ n u k @
0.828864,SC _ n u k @ r
1.73723,P r @ k u n
0.0097476,P t e s
3.72412,P t e s t
0.000149131,P ^ D
0.620498,S R D
0.200785,SC _ R D
1.98343,P ^ D R
-1.72479,P D R
0.452198,S z @ h
0.390075,SC _ z @ h
-0.0327716,S t n u
-0.0327716,SC _ t n u
0.683644,P l Y
-3.16757e-05,S k Y
-3.16757e-05,SC _ k Y
0.46419,S l e
0.419846,SC _ l e
0.847814,P l c
0.759599,S J n
0.998686,SC _ J n
0.667639,P I n J
-0.454402,S R s
-0.449611,SC _ R s
0.729098,S k R s
0.775592,SC _ k R s
0.68919,P s R k
1.24499,S ^ h
1.18313,SC _ ^ h
0.403288,P h ^
0.169957,S @ d
0.127182,SC _ @ d
2.11556,P d @ d
0.335847,S d @
0.427692,SC _ d @
-0.329203,P @ d
1.47823,P d @ d @
0.562304,S @ d @
1.2164,S @ d @ d
0.550429,SC _ @ d @
1.65272,SC _ @ d @ d
-0.200962,S d e
-0.203458,SC _ d e
0.0416075,P n a
0.00569776,S t a n
0.0262845,SC _ t a n
0.766015,P w E
0.0194192,S n E w
0.0194192,SC _ n E w
0.343463,P w E n
0.269009,S t n E
0.176801,SC _ t n E
-0.0958059,S t t
-0.0913328,SC _ t t
-0.220338,P w R
0.230929,S l i
0.145948,SC _ l i
0.628077,P b @
0.265853,S k @ b
0.166709,SC _ k @ b
-0.348883,P k l e
0.016667,S l I
0.0515399,SC _ l I
-0.143165,S o f
-0.143595,SC _ o f
-0.142966,P f o
0.540821,S r o
0.706722,S r o f
0.501523,SC _ r o
0.497098,SC _ r o f
0.00807981,S x r
0.277566,SC _ x r
-0.253761,S k x
-0.260912,SC _ k x
0.644231,S k a l
0.683789,SC _ k a l
0.565516,S R l ^ k
0.565516,SC _ R l ^ k
0.435735,P k ^ l R
-0.800792,P l R
-0.175072,S z R
-0.175072,SC _ z R
0.153536,P r E
2.12518,P r E d
2.16562,P y E
1.33675,P E l
0.367936,P y E l o
0.485649,S o l E
0.565913,SC _ o l E
-0.104044,S s o
-0.106077,SC _ s o
3.61801,P b l
1.21869,S u l b
1.2997,SC _ u l b
3.3212,P t r
3.71657,P u p
-0.0656584,P k a
2.56327,P k w
-0.0357462,S z o
-0.212887,SC _ z o
-0.0903536,S n e
-0.0875744,SC _ n e
0.411284,P d o n
0.123831,S t n o
0.492716,S t n o d
0.130186,SC _ t n o
0.435792,SC _ t n o d
1.21849,P d o n t
-0.423991,P b x
0.117363,S x b
1.47554,P k c
0.894185,S z c k
0.850336,SC _ z c k
0.855567,P n ^
-0.0655069,S o m
0.606729,S o m l
-0.0655069,SC _ o m
0.606729,SC _ o m l
-0.128023,P m o
1.12478,S t s o m
1.0124,SC _ t s o m
0.971275,P m o s t
1.11361,P v E
-0.107059,S r E
-0.106069,SC _ r E
0.303947,S i r E
0.0204238,S i r E v
0.240442,SC _ i r E
0.111215,SC _ i r E v
1.42289,P v E r i
-0.084389,S d o
-0.0891943,SC _ d o
0.784489,S l E w
0.95564,SC _ l E w
-0.0366946,S n @ r
-0.0366946,SC _ n @ r
0.591299,P p I
-0.0293515,S t d
-0.0261908,SC _ t d
-0.711389,S t x
-0.710544,SC _ t x
0.757029,P c f
0.763515,P f ^
-0.08666,S m E
0.662969,S m E D
-0.08666,SC _ m E
0.650215,SC _ m E D
0.577124,S Y w
0.54517,SC _ Y w
1.63887,P o p x
0.000430294,S n x
1.33132,S n x p o
0.000430294,SC _ n x
1.28813,SC _ n x p o
1.76009,P o p x n
-0.0408047,P p x n
1.04162,P x n
-0.100141,S W m
-0.0979173,SC _ W m
0.0201154,S T
0.799442,S T W m
0.0180529,SC _ T
0.669095,SC _ T W m
1.56219e-05,P m W T
-0.33086,P T
0.446351,S G I T
0.627587,SC _ G I T
1.44619,P T I G
-0.30025,CSC _CNVN
0.968408,CSC _VCNVN
-0.0944368,S Y f
-0.0959458,SC _ Y f
0.190467,P f Y
0.100867,S v Y
0.601443,S v Y f
0.100697,SC _ v Y
0.506568,SC _ v Y f
4.2625,P T r
0.859877,S i r T
0.883339,SC _ i r T
0.419463,S n i
0.537035,S n i r g
0.416082,SC _ n i
0.604163,SC _ n i r g
0.69846,P b ^
-0.38401,S m ^ b
-0.385131,SC _ m ^ b
1.04282,S p m
0.527413,S p m ^
0.120962,S p m ^ b
1.09152,SC _ p m
0.548149,SC _ p m ^
0.152028,SC _ p m ^ b
0.548698,P b ^ m p
0.349873,S d E h
0.334088,SC _ d E h
-0.440199,S t n I
-0.441893,SC _ t n I
1.06585,S s k
0.846704,SC _ s k
5.40599,P E k s
0.159242,S t Y
0.17251,SC _ t Y
0.104474,P b a b
1.38689,S d Y s
0.861802,SC _ d Y s
-0.0400496,S d d
-0.0400496,SC _ d d
0.853366,P t E
0.0279562,P t E n
0.223753,S i n
0.278341,SC _ i n
0.598542,P E n i
-0.276762,S R T
-0.271922,SC _ R T
0.664339,S s R T
0.566211,SC _ s R T
1.49783,P T R s
-0.013246,S o h
-0.0148493,SC _ o h
0.714504,P h o
0.158759,S l o h
0.181678,SC _ l o h
1.18797,P h o l
1.25467,S d l
0.960985,S d l o
0.731869,SC _ d l
1.28435,SC _ d l o
0.59598,P h o l d
1.35796,P o l d
0.000237954,P p e
0.286558,S t r
0.286558,SC _ t r
0.250653,S d n W
0.217839,S d n W s
0.155117,SC _ d n W
0.102981,SC _ d n W s
0.619333,P s W n d
1.84722,P p I g
3.17647,P g l
0.0575218,P O G
1.01703,S G O
0.988041,SC _ G O
0.683806,P k O G
0.824252,P r e n
0.519204,S i d
0.619375,SC _ i d
0.139866,S r i d
0.657106,SC _ r i d
0.00301418,S l U
0.489362,S l U p
0.00301418,SC _ l U
0.470785,SC _ l U p
0.541284,S m I
0.195593,S m I h
0.508892,SC _ m I
0.291589,SC _ m I h
-0.100652,S r c k
-0.0969048,SC _ r c k
0.560382,S n r
0.0622662,S n r c
0.560382,SC _ n r
0.0622662,SC _ n r c
2.03985,P k c r n
-1.68978,P n R
0.423487,P D o
0.52221,S z o D
0.43916,SC _ z o D
0.00613503,S m r a
0.00613503,SC _ m r a
0.239048,P a r m
-0.0240963,P b U
0.516122,S k U b
0.350897,SC _ k U b
-0.0582648,S r Y t
-0.0582648,SC _ r Y t
2.04795,P t Y r
1.38452,S d r
0.102016,S d r Y t
1.24239,SC _ d r
0.790369,P t Y r d
1.12789,P r E d i
0.728407,S d @ h
0.642852,SC _ d @ h
0.111227,S p @
1.51199,S p @ n
0.173436,SC _ p @
1.54564,SC _ p @ n
0.137051,S r o m
0.229098,SC _ r o m
0.402164,S m Y t
0.231895,SC _ m Y t
0.717012,S f @
0.713227,SC _ f @
0.31646,P @ f
0.941654,S t f
0.879914,SC _ t f
0.144397,S n R t
0.510433,SC _ n R t
0.183183,P t R n
0.387981,P m @
0.545401,P m @ k
0.498553,S p i
0.494003,SC _ p i
0.00224866,S k G I p
0.00224866,SC _ k G I p
0.000796835,P p I G k
0.322094,S t Y w
0.401558,SC _ t Y w
1.04676,S b @ r
1.17607,SC _ b @ r
0.439444,S t I b
0.439444,SC _ t I b
0.0204205,S u m
0.0204205,SC _ u m
0.34581,P m u
0.76176,S R v
0.0470995,S R v E
0.314616,SC _ R v
0.00305392,SC _ R v E
-1.60833,P v R
0.304957,S v e
0.323299,SC _ v e
0.802411,S u C
0.827296,SC _ u C
1.74018,P l @ m
0.434608,S d r c
0.0960258,SC _ d r c
-0.541734,S v o
-0.539993,SC _ v o
0.5679,P o v
-0.304986,S R v o
-0.304986,SC _ R v o
2.11342,P o v R
0.169666,P g I
0.000411038,S n I g
0.0388619,SC _ n I g
0.958369,S d u n
0.906909,SC _ d u n
1.00726,S m e n
0.727485,SC _ m e n
-0.447641,S k i
-0.44626,SC _ k i
0.117413,P k o
0.29456,S z i h
0.353082,SC _ z i h
3.75559,P f r
0.52191,P f r ^
0.073882,S m ^ r
0.875273,S m ^ r f
0.073882,SC _ m ^ r
0.693717,SC _ m ^ r f
0.357489,S v u m
0.307555,SC _ v u m
0.371704,P b ^ t
-0.0191166,S x v
-0.0191166,SC _ x v
0.812148,S C a w
1.05501,SC _ C a w
0.611359,S z u h
0.608955,SC _ z u h
0.636474,S d l R
0.610874,SC _ d l R
-0.00171063,P y E s
0.348726,S s E
0.823245,S s E y
0.389997,SC _ s E
0.71221,SC _ s E y
2.42691,P n a k
0.297293,S s k a b
0.297293,SC _ s k a b
-0.141429,S S Y
-0.137138,SC _ S Y
1.29878,P g r @
0.410794,P g r @ m a
0.709481,S a m @ r g
0.709481,SC _ a m @ r g
0.407913,P s I l
0.246332,S i l
0.477529,S i l I
0.100405,SC _ i l
0.463322,SC _ i l I
1.25227,P s I l i
-0.199087,P l i
0.182215,S i z
0.182215,SC _ i z
0.434714,S r o d
0.323244,SC _ r o d
-0.191682,S o l k
-0.209099,SC _ o l k
1.32187,P k l o
1.64866,S d z o
1.23651,SC _ d z o
0.188624,S S c w
0.27422,SC _ S c w
-0.0926399,P S I
0.00200924,S i g c
0.0395095,S i g c d
0.00200924,SC _ i g c
0.0395095,SC _ i g c d
0.59985,P d c g i
0.98545,S l i w
0.81069,SC _ l i w
1.00188,S n o f
0.398816,SC _ n o f
-0.0238087,S l E h
-0.00968619,SC _ l E h
0.181425,P h E l
0.544291,S o l E h
0.647668,SC _ o l E h
0.768055,P h E l o
0.0222523,P f ^ n
0.587517,S i n ^
0.000107792,S i n ^ f
0.290944,SC _ i n ^
0.000107792,SC _ i n ^ f
0.000121155,P f ^ n i
0.817428,P f I
0.0204197,P f I n
0.342804,P f I n I
0.695903,S S I
0.633429,S S I n I
0.888592,S S I n I f
0.614375,SC _ S I
0.633429,SC _ S I n I
0.888592,SC _ S I n I f
0.91173,P f I n I S
-0.0129135,P I S
-0.280253,S S i
-0.280253,SC _ S i
0.704518,P S U
0.327971,S G @ h
0.441928,SC _ G @ h
0.354996,S r a k
0.050817,SC _ r a k
0.320883,P k a r
-0.155021,S k n
-0.157511,SC _ k n
0.349938,P n ^ m b
0.353492,P n ^ m b R
-0.0981604,S R b
1.72388,S R b m
0.0308236,S R b m ^
0.28914,S R b m ^ n
-0.0981604,SC _ R b
1.72388,SC _ R b m
0.0308236,SC _ R b m ^
0.28914,SC _ R b m ^ n
-1.00384,P b R
0.395706,P w U
0.205541,S v i
0.147895,SC _ v i
-0.292957,S R f
-0.290647,SC _ R f
-0.438895,P f R
-0.361394,P d x
-0.0883119,S m W
-0.0909497,SC _ m W
0.985573,S l c b
0.845393,SC _ l c b
0.913493,S r o l
0.434448,S r o l f
0.274405,SC _ r o l
0.356496,SC _ r o l f
0.2319,P f l o r
1.84429,P b r I
-1.011,S s I r b
-1.011,SC _ s I r b
0.636399,S k s
0.946376,SC _ k s
1.5292,P s k
0.330055,P d @ d i
-0.00166374,P l E n
-0.578916,S i f
-0.577935,SC _ i f
-0.125488,P f i
0.465734,S l i f
0.560187,SC _ l i f
-0.238097,S p Y
-0.234543,SC _ p Y
3.35768,CSC _VVV
1.45962,P y ^
0.141487,S m ^ y
0.132025,SC _ m ^ y
1.53921,P y ^ m
0.458143,S i m ^
0.406942,S i m ^ y
0.453806,SC _ i m ^
0.408143,SC _ i m ^ y
1.24707,P r ^ b
0.51049,P d ^
0.0177115,S m i r
0.182287,SC _ m i r
0.87415,P m E
0.767466,P t ^ b
1.0534,P T @ G k
0.606404,S k G @ T
0.687554,SC _ k G @ T
0.447552,S Y r
0.449031,S Y r d
0.491755,SC _ Y r
0.328828,SC _ Y r d
0.422914,P d r Y
-0.219684,S t Y r
-0.328197,SC _ t Y r
1.18055e-05,S d i n
0.0410228,SC _ d i n
0.159868,S d E b
0.30074,SC _ d E b
0.216488,S R p
0.101499,S R p e p
0.291714,SC _ R p
0.0990119,SC _ R p e p
1.90504,P p e p R
-1.09938,P p R
0.145572,S m ^ r d
0.145572,SC _ m ^ r d
1.14297,P d r ^ m
-2.64582,P m R
0.0519489,S o r
0.945405,S o r g
0.0711826,SC _ o r
0.945405,SC _ o r g
0.412346,S k I
0.550658,SC _ k I
0.0971414,S p a
1.74255,S p a t
0.0795399,SC _ p a
1.5698,SC _ p a t
0.35552,P p E
0.699524,S Y b
0.685583,SC _ Y b
-0.154485,P b Y
6.55279e-08,P y x l
0.356778,S p R
0.356778,SC _ p R
0.132418,SC _ W h
-0.52854,S t n a
-0.527023,SC _ t n a
1.3469,P k w I
-0.0189344,S n O
-0.0189344,SC _ n O
0.168813,S n @ D
0.189354,SC _ n @ D
0.476694,P n E
-0.347657,S d a b
-0.347657,SC _ d a b
1.63127,S l I t
1.46258,SC _ l I t
-0.230234,S p x
-0.230234,SC _ p x
2.06113,P x p
1.00605,P r o l
0.56674,S Y r t
0.438834,SC _ Y r t
0.0276511,S s W
0.0276511,SC _ s W
0.760202,S W w
0.760202,SC _ W w
0.0549385,S r e k
0.041845,SC _ r e k
0.778421,P k e r
0.770947,S z ^ d
0.836553,SC _ z ^ d
1.39604,P s t a
0.0110819,P n Y
-0.222308,S Y n
-0.21885,SC _ Y n
0.0304294,S n Y n
0.0304294,SC _ n Y n
0.64747,S e h
0.629114,SC _ e h
-0.471259,P h e
0.423542,P m ^
0.395985,S t s ^ m
0.78546,SC _ t s ^ m
0.00106737,P m ^ s t
1.75368,P s I k
0.802078,S s k I
1.03852,SC _ s k I
0.590842,P d a
5.3824,P s n @
5.49321,P s k w
-0.413692,S u w
-0.402889,SC _ u w
0.938205,P w u p s
1.33676,S s p u
0.615122,S s p u w
1.28065,SC _ s p u
0.821293,SC _ s p u w
1.07099,P u p s
2.38421,S g G
0.631612,SC _ g G
1.85857,P @ G g
-0.31779,P g x
0.537752,S p @ r
0.882255,SC _ p @ r
1.64704,P t U k
-0.477811,S s i
-0.479417,SC _ s i
-0.0817553,S t s i
-0.0808756,SC _ t s i
-0.175478,S r x
-0.175478,SC _ r x
3.01475,P x r
0.000315455,P x r W n
1.00008,S d n W r
0.834543,S d n W r x
0.956829,SC _ d n W r
0.884271,SC _ d n W r x
0.843326,P x r W n d
0.388746,P r W n d
-0.290048,S d n ^
-0.28622,SC _ d n ^
1.63919,P ^ n d
0.180459,S R d
0.698981,S R d n
0.297749,SC _ R d
1.18189,SC _ R d n
1.41953,P ^ n d R
-0.109214,P d R
0.413335,S C W
0.247057,S C W k
0.64677,SC _ C W
0.23632,SC _ C W k
0.149881,P k W C
0.650946,S T ^ n
0.650946,SC _ T ^ n
0.722829,P n ^ T
1.18504,S G c
0.848939,SC _ G c
-0.633476,P c G
1.07617,S R g G
1.07617,SC _ R g G
0.165274,S r e h
0.160512,SC _ r e h
0.207406,P s l i
0.115175,S p i l s
0.111938,SC _ p i l s
5.62575,P s l i p
0.259537,P d r a
3.06308,P d r a p
-0.180991,P p I t
0.156166,S k I p
0.149499,SC _ k I p
0.191518,S p ^ k
0.530391,SC _ p ^ k
0.476958,P E l m o
0.689421,S o m l E
0.689421,SC _ o m l E
4.25812,P S S
0.433055,S S S
0.319861,SC _ S S
0.971253,P l E m i
0.528725,S i m E l
0.715174,SC _ i m E l
0.281354,P b a r
0.424984,S k I n
0.40212,SC _ k I n
-0.181597,S e g
-0.18879,SC _ e g
0.449825,P g e
0.195929,S t e g
0.195929,SC _ t e g
1.00299,P p l @
0.9749,P p l @ n
0.668813,S s t n @
0.334152,SC _ s t n @
0.34725,P b l E
0.469155,P b l E s
0.431922,S s E l b
0.286798,SC _ s E l b
-0.0325051,S s @
-0.000278053,S s @ b
-0.0325051,SC _ s @
-0.000278053,SC _ s @ b
1.24568,S k s @
1.45747,SC _ k s @
0.23036,P b @ s k
0.561606,P @ s k
1.09006,P w I n
0.611876,P w I n d
0.815541,P ^ h
0.818325,P J a
1.14923,P b W n
1.12436e-05,S s n W b
1.12436e-05,SC _ s n W b
3.03264,P b W n s
0.152576,P Y n o
0.101064,S t i w s
0.220396,SC _ t i w s
5.18577,P s w i t
0.347084,S i t i w s
0.306328,SC _ i t i w s
0.229445,P s w i t i
0.470574,S x C a g
0.63473,SC _ x C a g
0.00618957,P a r n
1.26245,P a r n t
1.23877,S a y
1.23833,SC _ a y
0.687584,P y a
0.214682,P k o l
0.895616,P k o l d
-0.748493,P v e
0.68425,S s Y n
0.530397,SC _ s Y n
0.224294,S i p
0.270844,SC _ i p
0.486085,P S S S
0.938182,S S S S
1.83553,SC _ S S S
-0.731365,S e m
-0.738358,SC _ e m
0.28722,P m e
0.0036861,S k e m
0.0190277,SC _ k e m
1.67704,S o r T
1.62807,SC _ o r T
-0.12001,S t o
-0.119298,SC _ t o
0.105441,S k E r
0.25554,SC _ k E r
1.32985,S C n
0.482015,S C n ^
1.34897,SC _ C n
0.404097,SC _ C n ^
0.68388,P l ^ n C
4.12589,P k r
0.780045,P k r c
0.155848,S t Y b
0.141238,SC _ t Y b
0.0372236,S l E t
0.0372236,SC _ l E t
2.10441,P t E l
0.735196,P n E v R
1.06512,P d Y p
0.515097,S R p Y d
0.368037,SC _ R p Y d
1.28516,P d Y p R
1.547,S J n e
1.27504,SC _ J n e
2.57778,P C e n J
1.18222,S d J
0.000547018,S d J n
0.00055592,S d J n e
0.653277,S d J n e C
1.40232,SC _ d J
0.000547018,SC _ d J n
0.102586,SC _ d J n e
0.527861,SC _ d J n e C
0.321484,P C e n J d
0.583928,S i b e m
0.581375,SC _ i b e m
0.84203,P m e b i
0.0257371,S t E w
0.0223237,SC _ t E w
2.47631,P J ^ m p
1.37765,S Y l f
1.33683,SC _ Y l f
0.725171,S t s E r
0.790099,SC _ t s E r
1.40343,P r E s t
0.386325,P p @
0.0917135,P p @ n t
1.55193,S s t n @ p
1.51749,SC _ s t n @ p
1.57849,P p @ n t s
2.20875,P x w e
0.782459,S Y b Y b
0.953091,SC _ Y b Y b
1.36531,P b Y b Y
0.436756,S k Y b
0.318861,SC _ k Y b
1.63664,P p r a
0.391089,S p Y w
0.419871,SC _ p Y w
1.29226,P w Y p
0.833551,S l c f
0.682264,SC _ l c f
0.35084,P d r E
0.905141,P d r E s
0.450781,S Y r k
0.414857,SC _ Y r k
-0.253111,S i C
-0.251392,SC _ i C
0.429993,P C i
0.784728,S R i
0.784728,SC _ R i
1.05356,S g E
1.00579,SC _ g E
2.43371,P l E g
0.00978273,P E g
0.534293,S z g
0.606851,SC _ z g
0.564776,P l e d
0.271906,S k E s
0.670947,SC _ k E s
0.123394,P x n d
0.325803,S x l
0.325803,SC _ x l
-1.12817,P l x
1.21465,P E f
1.1588,P l E f t
0.109317,S t f E l
0.301469,SC _ t f E l
0.106716,S d R
0.221065,SC _ d R
1.11099,S x r k
1.11099,SC _ x r k
0.199006,S m x
0.309939,SC _ m x
0.0883102,S b I
0.680867,S b I b
0.101365,SC _ b I
0.654361,SC _ b I b
0.487455,P b I b
0.121825,S i z ^ f
0.121825,SC _ i z ^ f
0.635821,P f ^ z i
-0.00180925,S n ^ m
-0.252752,S n ^ b
-0.256218,SC _ n ^ b
0.16403,S p o n
0.0802754,SC _ p o n
0.303904,S C I
0.539707,S C I w
0.205198,SC _ C I
0.591125,SC _ C I w
-0.0510712,P c n
0.2568,S d n c l
0.179979,SC _ d n c l
0.412298,P l c n d
-0.139148,P d r i
0.162163,S i p ^ p
0.162163,SC _ i p ^ p
1.19816,P p ^ p i
0.00239421,S i d E t
0.00239421,SC _ i d E t
1.38765,P t E d i
0.562909,S i n ^ b
0.20253,SC _ i n ^ b
0.297651,P b ^ n i
0.527914,S g ^
0.528206,SC _ g ^
0.266473,S r e C
0.27796,SC _ r e C
1.11203,S s n @
1.0879,SC _ s n @
0.372703,P w Y l
0.147854,S d i f
0.154982,SC _ d i f
0.340992,S r @ k
0.517321,SC _ r @ k
0.603645,P k @ r
0.757519,P l i v
0.26745,P s p u
0.812131,S n u p s
0.727881,SC _ n u p s
0.690968,S t J E v
0.68995,SC _ t J E v
1.49439,P v E J t
0.545575,P C I
1.38722,P C I k
0.382414,P p x t
0.910078,S e t x p
0.910078,SC _ e t x p
1.12474,P p x t e
0.000513937,S z o t
0.000513937,SC _ z o t
0.699857,S k G I T
0.737924,SC _ k G I T
0.669951,S l E m
0.629972,SC _ l E m
0.0104867,P C R
0.124892,S d Y l
0.124892,SC _ d Y l
0.0684394,S l k U
0.0684394,SC _ l k U
0.000163246,S f l E
1.41162,S f l E s
0.182209,SC _ f l E
0.970962,SC _ f l E s
1.33757,P s E l f
0.346404,S S ^
0.432911,SC _ S ^
0.148902,P m ^ S
1.38993,P f R s t
0.164068,S C i
0.182898,SC _ C i
0.626349,S g G ^ h
0.626349,SC _ g G ^ h
0.909017,P h ^ G g
1.19011e-05,S t p a r
0.431564,S t p a r d
0.154022,SC _ t p a r
0.335276,SC _ t p a r d
-0.0266462,S o l c
-0.0266462,SC _ o l c
0.592601,P m E s
0.826519,S n c g
0.498074,SC _ n c g
0.633965,P k U
0.93215,P k U k i
0.0364563,S s ^ f
0.0364563,SC _ s ^ f
1.57633,P f ^ s
0.858549,S x n @ n
1.00249,SC _ x n @ n
1.60972,P n @ n x
0.195467,S i z I
0.195467,SC _ i z I
1.34658,S k r a
1.33162,SC _ k r a
0.319008,P b o
0.212705,S T o b
0.540551,SC _ T o b
0.0210028,S d n @ h
0.0210028,SC _ d n @ h
3.39263,P h @ n d
0.764917,S Y w k
0.0460118,SC _ Y w k
1.38445,P k w Y
-0.226715,S x h
-0.2309,SC _ x h
0.000130828,P h x m
1.14031,S m x h
1.0338,SC _ m x h
0.705954,S z d n @ h
0.502929,SC _ z d n @ h
0.48341,S n i l k
0.523309,SC _ n i l k
1.48588,P k l i n
1.04252,P h a
-0.00870336,S r a h
-0.00870336,SC _ r a h
0.46641,P h a r
0.359615,S d r a
0.304914,SC _ d r a
0.420385,P h a r d
-0.48178,S R S
-0.482405,SC _ R S
0.485218,S t R S
0.180587,SC _ t R S
0.00110598,P S R t
0.145193,S t i f
0.310541,SC _ t i f
0.535217,S s W h
0.591334,SC _ s W h
-0.300779,S e S
-0.307091,SC _ e S
0.487555,P S e
0.523939,P S e p
0.831017,S e y
0.679888,SC _ e y
1.18642,S t r a
1.17914,SC _ t r a
2.6852,P Y s i
1.83197,P s k r @
0.187796,S C @
1.1679,S C @ r k s
0.308434,SC _ C @
1.30707,SC _ C @ r k s
1.76977,P s k r @ C
-0.0265615,P C I G
0.153482,SC _ k E C
0.471658,P p a
4.09084,P z I p
0.397112,S p I
0.519606,SC _ p I
1.22933,P f Y n
0.694879,S d n Y
0.0165373,S d n Y f
0.44287,SC _ d n Y
0.0374201,SC _ d n Y f
0.206809,P f Y n d
0.946841,S v I g
0.726769,SC _ v I g
-0.0554958,S d U t
-0.0554958,SC _ d U t
-0.341656,P t U d
0.504147,S d n W f
0.968352,SC _ d n W f
0.120566,P f W n d
0.185024,S p E t
0.185024,SC _ p E t
0.692932,S x l E
0.692932,SC _ x l E
0.00228972,P E l x
-0.462527,S i D
-0.463348,SC _ i D
0.403515,S z i D
0.275529,SC _ z i D
0.599201,P k a r d
-0.242265,S i r k
-0.237541,SC _ i r k
1.22491,S m i r k
1.33448,SC _ m i r k
0.486391,S p @ l
0.717638,S p @ l k
0.508485,SC _ p @ l
0.545295,SC _ p @ l k
0.76521,P k l @ p
0.0110044,P l @ p
0.138463,S O b
0.000647844,SC _ O b
-0.877426,P b O
-0.162199,S l @
-0.321557,SC _ l @
0.350543,P @ l
0.000540023,S n @ m
0.000540023,SC _ n @ m
0.685567,S C @ k
0.463601,SC _ C @ k
-1.02012,P m x
-0.341272,P k Y
1.11892,P k Y n d
0.20845,S t I h
0.20845,SC _ t I h
-0.619011,P s x
0.14021,S b @ r g
0.167075,SC _ b @ r g
0.298206,S g @
0.401699,SC _ g @
-0.27844,S i r x
-0.27844,SC _ i r x
1.21447,P r i C
1.54985,P s w I
0.381997,S g ^ h
0.714802,SC _ g ^ h
0.550867,S z I h
0.504558,SC _ z I h
0.156506,P S i p
1.6274,S u r T
0.987698,SC _ u r T
0.225786,S z O n
0.105468,SC _ z O n
0.982929,P n O z
0.717748,P l I s
1.29506,P h @ p
0.186535,S n W l k
1.59965,SC _ n W l k
0.270528,S k e k
0.216926,SC _ k e k
0.0199751,S u b x
1.19686,S u b x k
2.04765,SC _ u b x k
0.978278,P k x b u
0.499003,P C I l
1.71901,P ^ h ^
1.06577,S ^ h ^
1.559,SC _ ^ h ^
0.0785141,S R p I
0.584983,SC _ R p I
1.95663,P f a r
0.870495,S m Y l k
0.701594,SC _ m Y l k
0.724586,P k l Y m
-0.331562,P m I G
0.213565,P S ^ t
0.204167,S k I t
0.0889496,SC _ k I t
0.146214,S k a s
0.456867,SC _ k a s
0.0838597,S p i k
0.227825,SC _ p i k
0.0677809,P f @
1.89268,P f @ s
0.170693,S t s @
0.000220902,S t s @ f
0.171299,SC _ t s @
0.000220902,SC _ t s @ f
0.272764,P f @ s t
0.434121,S S @
0.0175079,S S @ r
0.114886,SC _ S @
0.224461,SC _ S @ r
1.2869,P p r a b
-0.698717,P b l i
0.62839,P f U
0.000332467,SC _ t U f
-0.170798,S k W
-0.17708,SC _ k W
0.57185,S s I k
0.587335,SC _ s I k
0.558757,S s o l k
0.37893,SC _ s o l k
1.43504,P k l o s
0.685836,S t W p
0.685836,SC _ t W p
1.0592,S s e f
1.04192,SC _ s e f
0.529766,S k s E d
0.529766,SC _ k s E d
0.799882,P g r e
0.646661,P b l a
4.31194e-07,S k a l b
4.31194e-07,SC _ k a l b
2.20317,P p R p
0.398143,S R W
0.453329,SC _ R W
2.17954,P f l W R
0.0002996,P W R
0.136143,S k e S
0.00172276,SC _ k e S
-0.0996714,P J i
0.626178,S l c r k
0.386329,SC _ l c r k
0.743565,S t u y k
0.409259,SC _ t u y k
1.34851,P k y u t
0.305974,S o l I p
0.305974,SC _ o l I p
0.61792,P p I l o
1.2746,P k l c
0.000863736,S p l E
0.921466,S p l E h
0.000863736,SC _ p l E
0.825862,SC _ p l E h
0.959892,P h E l p
0.891116,S T @ b
0.890532,SC _ T @ b
0.00401622,S S U p
0.000263808,SC _ S U p
-0.044266,S o p
-0.0477149,SC _ o p
0.197388,P p o k
0.72307,P J E
0.302254,P J E n t
0.152803,S t n E J
0.078764,SC _ t n E J
0.642744,S s n @ d
0.986523,P d @ n s
0.028923,S T c
0.028923,SC _ T c
0.347742,S n ^ s
0.386698,SC _ n ^ s
1.01389,S n ^ d
0.262116,SC _ n ^ d
0.672026,P w c k R
0.00208216,S S I d
0.00208216,SC _ S I d
0.54659,S g @ b
0.632877,SC _ g @ b
0.586757,P m a r
0.743188,S l o b
0.112741,SC _ l o b
0.526757,S i r I s
0.366055,SC _ i r I s
0.974645,P s I r i
0.449224,P p l ^
0.000435156,P n Y t
0.364215,S S a w k
0.929317,S S a w k s
0.196942,SC _ S a w k
0.135129,SC _ S a w k s
0.821323,S s c s
1.0134,SC _ s c s
2.1427,P w c r m
0.895376,P k x m
0.362326,S p m x k
5.72618e-08,SC _ p m x k
0.407015,P k x m p
-0.467439,P J I
-0.0267357,S i r c
-0.0267357,SC _ i r c
0.00463522,S i l a
0.630826,S i l a d
