weight,feature
0.206835,S k c
0.254302,S k c w
0.312764,SC _ k c
0.400328,SC _ k c w
0.627888,P D e
0.644962,S r e
-0.262062,S r e D
0.494997,SC _ r e
-0.277854,SC _ r e D
-1.34684,P e r
0.000334637,P D e r y u
1.07374,P D e r y u g
-0.0115065,S g u
-0.0115065,SC _ g u
-0.337534,P y u g
0.773607,P D e r y u g o
0.000903826,S o g u y r
0.00303443,S o g u y r e
0.67075,S o g u y r e D
0.000903826,SC _ o g u y r
0.00303443,SC _ o g u y r e
0.56341,SC _ o g u y r e D
-0.0643575,S e t
-0.0676686,SC _ e t
-0.104507,P t e
-0.732629,S b
-0.735886,SC _ b
0.882355,P e b
1.07941,P b
0.753286,P e b I
-0.00591567,P b I
0.623698,S g I
0.491929,S g I b
0.622378,SC _ g I
0.2958,SC _ g I b
0.539038,P e b I g
0.227751,P b I g
0.252581,S r a
0.26381,SC _ r a
0.207531,CSC _CVVCC
0.4957,CSC _CVVCCV
0.554901,CSC _CVVCCVC
-0.457871,CSC _CVVCCVCC
1.67042,P a r
-0.262626,S t I l
-0.259915,SC _ t I l
-0.0369373,S x t I
-0.0369373,SC _ x t I
0.722539,S l x
-0.224075,S l x t I
-0.000122602,S l x t I l
0.71688,SC _ l x
-0.331328,SC _ l x t I
-0.000122602,SC _ l x t I l
-1.24223,P t x l
0.179289,S k e
0.251052,SC _ k e
-0.137837,P k R
0.136599,P b u
0.473108,S u b
0.37821,SC _ u b
1.46304,P b u m
0.0169237,S m u
1.03203,S m u b
0.0654254,SC _ m u
0.85392,SC _ m u b
0.415778,P W ^ t C
0.172162,P W ^ t C x
1.18565,S x C
0.911209,SC _ x C
0.139042,CSC _VCCVV
-0.907916,P C x
-0.14663,S G I u
-0.000968368,S G I u d
-0.159426,SC _ G I u
-0.379852,CSC _NVV
-0.00525459,SC _ G I u d
0.461468,CSC _NVVC
-0.180168,CSC _NVVCV
1.60336,P W W
0.42975,S W W
0.373271,SC _ W W
-0.228677,P h R
-0.0649876,S t R
0.345663,S t R h
-0.0655073,SC _ t R
0.365303,SC _ t R h
-0.193543,P t a
0.188779,S u y r a
0.345345,SC _ u y r a
0.00206257,S l o
0.00206257,SC _ l o
0.35853,P l U
0.769434,P l U k
0.376849,S t @ k
0.532218,SC _ t @ k
-0.318921,P k @ t
1.20226,P s t @
-0.64439,S n @
-0.64417,SC _ n @
1.20611,P s t @ n d
0.575452,S d n
-0.559644,S d n @
0.588634,SC _ d n
-0.499683,SC _ d n @
0.325391,S G I d
0.0510408,S G I d n @ t s
0.324153,SC _ G I d
-0.0801185,CSC _NVCNV
0.0510408,SC _ G I d n @ t s
-0.446569,P d I G
-0.195638,CSC _VNVCN
-0.251716,CSC _VNVCNV
-0.532109,CSC _VNVCNVC
0.414536,S e s
0.300527,SC _ e s
-0.218976,P s e
-0.424983,P e I
0.104873,S G I e
0.00864285,S G I e s
0.0501414,SC _ G I e
0.00864285,SC _ G I e s
1.22076,P s e I G
-0.0252037,S t e
-0.0252037,SC _ t e
0.405562,P e t
0.332204,S l W
0.702387,S l W t
0.339958,SC _ l W
0.491781,SC _ l W t
2.46758,P t c k
0.133815,S G I k
0.0200281,S G I k c
0.128554,SC _ G I k
0.0363204,SC _ G I k c
-0.951741,P k I G
0.000189802,P x b W
0.000554192,S t W b
0.155519,S t W b x
0.000554192,SC _ t W b
0.392648,SC _ t W b x
0.110327,P x b W t
-1.77647,P b W t
-0.730968,S t ^ D
-0.733935,SC _ t ^ D
-0.267971,CSC _CVCCVCVN
0.26216,P D ^ t
6.65782e-06,S c s
6.65782e-06,SC _ c s
-0.382648,P s c
0.533988,S l c
0.388051,SC _ l c
2.79712,P c l
0.134674,P c l D
0.210402,S v
-0.708888,S v E
0.221032,SC _ v
-0.706938,SC _ v E
0.114579,P h E v
0.442036,P E v
-1.42887,P v
0.406246,S i v
0.485049,SC _ i v
2.9854,P b r
0.0443921,S i r
0.0479446,SC _ i r
-0.0443991,P b r i
-0.197783,P r i
-0.03772,P D I
1.18349,P l I t x l g
0.911848,P l I t x l g R
1.08318,P l I t x l g R l
-0.000106189,P n W
0.368784,S W n
0.226916,SC _ W n
-0.181742,S i w
-0.178581,SC _ i w
-0.354339,P w i
0.399065,P w i r
-0.741743,CSC _VNVCC
-0.0119666,CSC _VNVCCV
0.406332,CSC _CVNVCC
-0.0506625,CSC _CVNVCCVC
-0.153272,CSC _VCVNVCC
0.358682,P h @
-1.05859,P h @ v
-0.653212,P @ v
0.363653,S u t
0.065994,S u t v @
0.0240533,S u t v @ h
0.337315,SC _ u t
0.0838928,SC _ u t v @
0.0464175,SC _ u t v @ h
1.80389,P t e k
0.0313533,S s I
-0.162681,S s I D
0.00757613,SC _ s I
-0.220884,SC _ s I D
-0.575978,P I s
0.817571,P s t ^
0.895879,S f ^
0.927705,SC _ f ^
-0.085225,CSC _CCVCCCVC
0.491543,CSC _NVCCVCC
0.29338,S s n
0.40371,SC _ s n
-0.00112222,CSC _CCNVCCV
0.290336,P d W n s t
0.490357,P d W n s t e
1.05727,P s t e
3.9704e-05,CSC _CVCCNVCC
0.512769,P d W n s t e r
0.863078,S z r
0.027738,S z r e
0.248374,S z r e t
0.655104,S z r e t s
0.636069,SC _ z r
0.0252079,SC _ z r e
0.161557,SC _ z r e t
0.564367,SC _ z r e t s
0.000126347,CSC _CCVCCNVC
0.894125,P d W n s t e r z
-0.229529,P e r z
0.338549,S i s
0.270857,S i s u y u
3.46025e-05,S i s u y u d
0.270854,SC _ i s
0.324044,SC _ i s u y u
0.0297507,SC _ i s u y u d
-0.756681,P s i
-0.213147,S g x
-0.210202,SC _ g x
0.810502,S Y h
0.440775,SC _ Y h
-0.297952,P h Y
2.27409,P s p
0.714579,CSC _CVCCCCV
0.383985,CSC _VCCCVCVC
0.385154,P y U
-0.234692,S r U y
-0.21263,SC _ r U y
0.0222717,CSC _CVCCCVCV
0.658329,P y U r
-0.344563,S e b
-0.339165,SC _ e b
0.179148,P b e
-0.0249282,P D ^ b e b
0.192404,S i b
-0.300533,S i b e b
0.209484,SC _ i b
-0.0901854,SC _ i b e b
-0.0241019,P D ^ b e b i
-0.0186408,P b e b i
-1.02177,P e b i
-0.449713,P b i
0.297315,S n I
-0.00109597,S n I i
0.284038,SC _ n I
-0.00109597,SC _ n I i
2.23806,P I n
1.04471,P I n D
0.190722,CSC _VCNVVC
0.782456,P I n D ^
-0.27381,S m ^ D
-0.274506,SC _ m ^ D
0.185306,P m I r
0.277688,S R r I
0.550944,S R r I m
0.258742,SC _ R r I
0.535622,SC _ R r I m
0.298645,P I n D ^ m I r R
0.683935,S e w
0.946489,SC _ e w
-0.386624,P w e r
0.12483,S r e w
0.12491,SC _ r e w
-0.0518091,P w e r z
2.77164,P x g E n
0.599821,P c l w
-0.401785,S z e
-0.398269,SC _ z e
-0.336129,S l a
-0.334598,SC _ l a
0.325053,S o l
0.535823,S o l a
0.288235,SC _ o l
0.535823,SC _ o l a
-1.30774,P l o
-0.122654,P o I
0.23777,S G I o l
0.237106,SC _ G I o l
-0.38449,CS NN
-0.0718052,CS NNV
-0.381307,CSC _NN
-0.0707251,CSC _NNV
-0.667699,CP NN
-0.0753521,CSC _VNN
-0.220667,CP NNV
1.81902,P E v r
1.77211,P E v r i
0.112358,CSC _CVCVCCVV
0.380072,S R t
0.127482,S R t E
0.12232,SC _ R t
0.373174,SC _ R t E
-0.259171,P t R
0.297937,P w o
0.303021,S o w
0.14915,SC _ o w
0.112447,S z i
-0.101167,S z i m
0.11142,SC _ z i
-0.101167,SC _ z i m
-0.165904,CSC _CVNVNC
0.457297,P m a m i z
-0.226098,P m i z
-0.608586,S k u
-0.609369,SC _ k u
0.000408075,S n @ k
0.000408075,SC _ n @ k
-0.266162,CSC _CNVCVC
1.15139,P Y m
0.233797,P Y m s
0.530671,P Y m s a
0.419994,P Y m s a r
0.614813,P Y m s a r i
0.16353,S i r a
1.22278,S i r a s
0.0309914,SC _ i r a
1.06588,SC _ i r a s
-0.776458,CSC _VCVCNV
-0.260427,CSC _NVNVN
-0.33058,CSC _VCVNVN
-0.0521686,CSC _VCVCVN
-0.305047,CSC _VCVCVNV
0.110898,CSC _NVCVCVN
2.74893,P p l
0.492596,P p l e
-0.0273204,P e w I
-0.207542,P w I
0.825944,S D I
0.978251,S D I w
0.792162,SC _ D I
0.746285,SC _ D I w
-0.0159484,P e w I D
-0.0608822,P w I D
-0.466843,P w I D D
0.0635722,CSC _NVVCC
0.312263,S z i g
0.29278,SC _ z i g
0.899804,S m u r
0.945425,SC _ m u r
-0.128573,CSC _NVCCVCCV
0.0137173,CSC _CVNCVCC
0.164172,CSC _CCVNCV
0.0855283,P b a
0.0931599,S t a
-0.249462,S t a b
0.105003,SC _ t a
-0.248945,SC _ t a b
-1.02842,P a t
0.0131448,S l x t a b
0.0131448,SC _ l x t a b
0.0607165,P l ^
0.791499,S v ^
0.774145,SC _ v ^
0.487413,P l ^ v
1.21828,P ^ v
-0.573655,S t c w
-0.575191,SC _ t c w
0.242131,P g a
0.109519,S t a g
-7.83915e-06,S t a g u y
0.14144,SC _ t a g
-3.2937e-06,SC _ t a g u y
0.807857,S x t a g
8.5402e-06,P t x d
3.38516,P d r
-0.450068,S G I r d
-0.458446,SC _ G I r d
1.17805,S k G
1.16646,SC _ k G
3.26571,P k l
0.107543,P l a
0.969615,P l a t s ^
0.976647,P l a t s ^ v
-0.940307,P s ^ v
1.99234,P f l
0.986057,S z d
0.756304,SC _ z d
-0.202845,S t z
-0.201924,SC _ t z
1.19485,S e d
1.05899,SC _ e d
1.13806,P t x d e
-0.468922,P d e
0.587062,P s ^ m
0.773426,S s u J
1.10222,SC _ s u J
0.156957,CSC _CVCNVCC
-0.00947714,CSC _CVCNVCCVC
8.5413e-05,P s ^ m J u s
0.00321164,P J u s
1.73352,P s l
0.239444,S R t e
0.44563,S R t e l
0.0808458,SC _ R t e
0.511621,SC _ R t e l
0.0254612,CSC _VCVCCVCNVC
-0.10035,P w i g
-0.022189,S f e
-0.0182651,SC _ f e
1.10165,P e f
1.04666e-05,P e f y
1.1575e-05,P e f y u
0.932179,S O t
1.43964,SC _ O t
1.98469,P t O
-0.817199,P O
0.100334,S z O t
0.100334,SC _ z O t
0.749485,S m r
1.21327,SC _ m r
-0.105194,CSC _VNCVCCV
0.193035,CSC _CVNCVCCV
0.108093,CSC _CVCCVVC
-0.0683454,S p e
-0.0636058,SC _ p e
1.10267,P e p
3.158,P p r
-0.0393483,P r I t
0.20454,P r @
0.352225,S k @
-0.0789502,S k @ r
0.42731,SC _ k @
-0.0789502,SC _ k @ r
0.207,S n u
0.339445,S n u k @
0.293627,S n u k @ r
0.187765,SC _ n u
0.295087,SC _ n u k @
0.326443,SC _ n u k @ r
-0.13529,S s e
-0.132922,SC _ s e
0.925868,P e s
2.55061,P t e s t
-0.0470225,P e s t
0.78712,S i t s
0.101606,S i t s e t
0.715734,SC _ i t s
0.132577,SC _ i t s e t
-0.210949,P e s t i
-0.256418,P s t i
2.05183,P ^ D
0.32422,S R D
0.326478,SC _ R D
0.627038,P ^ D R
-1.70481,P D R
-0.0741658,S z @
-0.0741658,SC _ z @
-0.0140295,P h @ z
0.847065,P @ z
-0.348735,CSC _CNVCVCVC
0.293326,P D ^ r
0.0178541,CSC _CVCVCN
0.28943,CSC _CVCVCNVC
-0.0418585,CSC _VCVCVCNV
-0.0220253,S Y l
-0.0220253,SC _ Y l
0.553377,S k Y l
0.506536,SC _ k Y l
-0.596732,P Y k
0.291103,P e l
-0.15982,S t I l e
-0.157195,SC _ t I l e
0.300249,P e l I t
0.357596,P e l I t x
0.373332,P e l I t x l
0.732816,P l c
2.06229,P c r I n
0.387527,S J n
0.47668,SC _ J n
2.1113,P c r I n J
-0.118102,S R s
-0.118666,SC _ R s
0.595691,S l x k
0.415037,SC _ l x k
0.414558,P s R k x l
-0.869563,P k x l
1.62258,S ^ h
1.70419,SC _ ^ h
0.0578895,P h ^
1.69083,P d @ d
0.3956,S d @
-0.558175,S d @ d
0.408724,SC _ d @
-0.560084,SC _ d @ d
0.516543,S @ d @
0.933703,S @ d @ d
0.256701,SC _ @ d @
0.949148,SC _ @ d @ d
-0.496247,S d e
-0.498492,SC _ d e
0.294251,P n a
0.00250246,S t a n
0.039568,SC _ t a n
0.22102,P n a t
0.0566089,S n E w
0.0104853,SC _ n E w
0.575642,P w E n
0.16564,S t n E
0.182345,S t n E w
0.187281,SC _ t n E
0.173433,SC _ t n E w
0.277982,P w E n t
-0.349695,S t t
-0.346526,SC _ t t
-0.227441,S R w
-0.224748,SC _ R w
0.180769,S k R w
0.215728,SC _ k R w
0.299444,P w R k
0.255219,S l i
0.392072,SC _ l i
0.15153,S i b l
0.15153,SC _ i b l
0.0792852,P b @
0.0522864,S k @ b
0.0594817,SC _ k @ b
-0.00701834,P b @ k
1.07742,S l I w
0.158709,SC _ l I w
0.111577,P w I l
-0.293865,S o f
-0.293404,SC _ o f
-0.00023384,P f o
0.549382,S r o
0.627836,S r o f
0.612224,SC _ r o
0.87431,SC _ r o f
-0.65178,P o r
-0.162756,S k x
-0.164049,SC _ k x
0.210301,S k a
0.255111,S k a l
0.0589133,S k a l k
0.262044,SC _ k a
0.295477,SC _ k a l
0.0589133,SC _ k a l k
-0.243575,S l ^
-0.236692,SC _ l ^
0.0531041,S z R
0.0501564,SC _ z R
0.535594,P r E
1.61411,P r E d
1.71267,P y E
0.0630093,S l E
0.0720691,SC _ l E
0.157344,P y E l o
0.474319,S o l E
0.40447,SC _ o l E
0.376175,CSC _CVNCVCV
0.646693,P m I s
-0.264745,S s o
-0.265837,SC _ s o
-0.163187,CSC _CVCVCVN
0.0838103,S l x k R s o l
0.246472,S l x k R s o l E
0.322802,S l x k R s o l E y
0.0918041,SC _ l x k R s o l
0.13201,SC _ l x k R s o l E
0.222404,SC _ l x k R s o l E y
0.954828,P e b l
3.00144,P b l
0.756993,S u l b
0.756993,SC _ u l b
-0.001056,S s t I
-0.001056,SC _ s t I
-0.189288,S t G
-0.190036,SC _ t G
-0.261689,CSC _CVCNVCVC
3.05734,P t r
0.256838,CSC _CVCCVCVCN
0.317808,CSC _CVCCVCVCNV
1.13112,P m I s t
0.916269,S R t s
0.458875,SC _ R t s
-0.646113,P s t R
0.299066,CSC _CVCCVNV
0.00992901,CSC _CVCCVNVC
0.521272,CSC _CVCVCCVNVC
-0.854809,S f ^ D
-0.851216,SC _ f ^ D
0.112368,P D ^ f
-0.203575,S p u
-0.204411,SC _ p u
2.18982,P u p
0.0741183,S n a k
0.0732712,SC _ n a k
-0.512156,CSC _CNVCVCC
0.503684,P a n D
1.86091,P k w
0.192776,S z o g
0.104355,SC _ z o g
1.19688,P g o z
-0.58093,P o z
0.211538,P e n
-0.480478,S n o d
-0.473494,SC _ n o d
-0.0273275,S t n o d
-0.0273275,SC _ t n o d
-0.385257,P o n t
0.253247,CSC _NVCCNV
0.618088,CSC _CNVCCNVC
0.311636,CSC _NVCCCVC
-0.230717,S t I t
-0.257675,SC _ t I t
-0.191024,P b x
-0.000299103,P b x k
-0.00045234,P b x k c
0.658447,P k c
-0.0004463,P b x k c z
-0.207007,S z c
-0.000229453,S z c k
-0.193084,SC _ z c
-0.000229453,SC _ z c k
-1.42779,P k c z
0.529123,P n ^
0.0390175,S t ^ n
0.0390175,SC _ t ^ n
-0.153338,S o m
-0.160637,SC _ o m
0.303172,P c l m o
0.47934,P c l m o s
0.406857,P c l m o s t
0.0269562,S t I d
0.00921329,SC _ t I d
-0.112041,P d I t
2.04017,P v E
0.229508,P v E r
0.408162,S i r E
0.504931,SC _ i r E
0.872593,P v E r i
0.121658,CSC _CVCCVCVCVN
-0.0650926,S d o
-0.0652969,SC _ d o
-0.21624,P w E l
0.884537,S l E w
0.195268,SC _ l E w
-0.305993,CSC _NVCCVCCVC
0.00539493,CSC _CCVCNVCVC
-0.609433,P n I
0.0851604,S G I n
0.0857707,SC _ G I n
0.267381,P S i
-0.208185,S s u t
-0.207203,SC _ s u t
-0.173892,S t s u
-0.173892,SC _ t s u
1.27296,P s t u
0.289946,P s t u p
0.156014,P s t u p I
0.19818,P s t u p I d
-0.0332563,S t d
-0.0355326,SC _ t d
0.766521,S u t d
0.69687,SC _ u t d
-0.349522,S t x
-0.348044,SC _ t x
0.131425,P c l D ^
-0.100372,S s ^ D
-0.100372,SC _ s ^ D
0.714903,S z l
0.444953,S z l x
0.666217,SC _ z l
0.317975,SC _ z l x
1.00439,S f c
0.95341,SC _ f c
2.32734,P c f
-0.0147396,P f ^ v
0.501215,S m E D
0.561316,SC _ m E D
0.136819,P w Y
0.549745,P o p
-1.42368e-06,S x p
-1.42368e-06,SC _ x p
0.407553,P o p x
0.10854,S n x
0.0768503,SC _ n x
0.928021,P o p x n
-0.946361,P p x n
0.873943,P x n
0.635448,CSC _VNNVCVC
0.124008,S T W
1.05438,S T W m
0.160682,SC _ T W
1.11648,SC _ T W m
0.00654173,P Y m n
0.0695668,P Y m n a
0.0792257,P Y m n a t
-0.29783,S G I T
-0.257268,SC _ G I T
0.376967,P T I G
-0.138655,CSC _CNVNV
-0.0395994,CSC _CVCNVN
-0.112828,S n u y
-0.112385,SC _ n u y
0.0888871,S v Y
0.722715,S v Y f
0.127822,SC _ v Y
0.512587,SC _ v Y f
0.382532,P f Y v
3.57946,P T r
0.190056,S i r T
0.246966,SC _ i r T
0.293844,P T r i
0.457987,S n i
0.43103,SC _ n i
0.933539,P g r i n
-0.0312323,CSC _VCVVCCVC
0.122431,P b i t
0.256037,S p m
0.590435,S p m ^
0.209456,SC _ p m
0.61219,SC _ p m ^
0.0709333,SC _ p m ^ b
2.25996,P b ^ m p
0.652939,S t p
0.652939,SC _ t p
0.772173,S d E h
0.0172747,S d E h r U
0.0314431,S d E h r U y
0.757702,SC _ d E h
0.0327508,SC _ d E h r U
0.00682237,SC _ d E h r U y
-0.0547108,S n I d
-0.0545949,SC _ n I d
0.00430869,S t n I
0.0103424,SC _ t n I
1.17461,S s k
-0.138226,S s k E
1.32752,SC _ s k
-0.138226,SC _ s k E
3.70116,P E k s
-0.0554651,S Y s
-0.0554651,SC _ Y s
-1.48099,P s Y
0.229969,S t Y
0.222574,SC _ t Y
-0.667235,P Y t
0.11903,P E k s Y t I
0.839687,S d I t
0.869983,SC _ d I t
-0.335096,S s R
-0.338446,SC _ s R
-0.00498924,S R D ^ ^
-0.00487884,S R D ^ ^ D
-0.00498924,SC _ R D ^ ^
-0.00487884,SC _ R D ^ ^ D
1.70003,P b a b
1.04163,S s p
1.04455,SC _ s p
2.1189,P ^ p s
0.431627,S d Y s
0.633062,SC _ d Y s
5.05428e-05,P ^ p s Y d d
0.574885,P ^ p s Y d d W
0.427785,P ^ p s Y d d W n
0.00727961,S t n o w
0.00727961,SC _ t n o w
1.37299,P t E
0.0343908,S n E t
0.0343908,SC _ n E t
0.0477064,S i n
-0.0301541,S i n E
0.0534093,SC _ i n
-0.0301541,SC _ i n E
2.92829,P E n i
-0.158157,P n i
0.0893547,S v ^ t
-0.371418,S v ^ t W
0.0893547,SC _ v ^ t
-0.371418,SC _ v ^ t W
-0.204435,P t ^ v
0.197553,S p ^ t I
0.228457,SC _ p ^ t I
0.0525085,CSC _NVCNVCVC
0.174893,S l Y
0.174893,SC _ l Y
0.0775539,P m Y l
1.91989,P Y l
-0.855633,P Y l I
0.379491,CSC _CVCVNC
-0.343726,S R T
-0.342911,SC _ R T
0.0556526,S t s R
0.0556526,SC _ t s R
0.173445,P T R s t
0.788659,P T R s t i
-0.342432,S o h
-0.346798,SC _ o h
0.208522,S l o h
0.208522,SC _ l o h
0.327072,P h o l
0.743395,S d l
0.51126,S d l o
0.9261,SC _ d l
0.311728,SC _ d l o
0.0129086,P p e
1.72386,P s n
-0.00829036,CSC _NVCCVN
0.366243,CSC _CNVCCVN
0.737431,S d n W
0.775273,SC _ d n W
0.0201045,CSC _CNVCNVC
0.662594,P s W n d
0.42467,P b i I G
-0.0865014,CSC _VNVV
1.72703,P p I g
0.130261,P p I g l
2.01559,P g l
0.829075,P p I g l I
4.81869e-05,S t I l g I
8.39583e-05,S t I l g I p
4.81869e-05,SC _ t I l g I
0.45621,SC _ t I l g I p
0.832155,P p I g l I t
0.000100333,P O G
1.1592,P O G k
1.02509,P O G k O
1.62766,P O G k O G
1.65279,P O G k O G k
0.0273156,S k G O k G
0.206712,S k G O k G O
4.79259e-05,SC _ k G O k G
0.137058,SC _ k G O k G O
0.0925352,P O G k O G k O G k
0.0945643,S k G O k G O k G
0.100589,S k G O k G O k G O
0.224481,SC _ k G O k G O k G
0.249723,SC _ k G O k G O k G O
-0.000364493,S G I k U
-0.118539,S G I k U l
-0.000364493,SC _ G I k U
-0.118539,SC _ G I k U l
1.04101,P l U k I G
1.03922,P l U k I G @
0.0715202,S t @ G
0.086609,S t @ G I
0.0695556,SC _ t @ G
0.086609,SC _ t @ G I
0.829587,P l U k I G @ t
0.761769,S n e r
0.0443039,S n e r ^
0.0105788,S n e r ^ D
0.218349,SC _ n e r
0.409703,SC _ n e r ^
0.376774,SC _ n e r ^ D
0.827285,P r e n
0.536706,S i d
0.0394748,S i d n
0.468419,SC _ i d
0.0132607,SC _ i d n
-0.412804,P d i
1.14259,S r i d
0.170348,S r i d n e r
0.854848,SC _ r i d
0.262593,SC _ r i d n e r
0.000691755,S o g i
0.598769,S o g i w
0.90501,S o g i w r
0.000691755,SC _ o g i
0.591686,SC _ o g i w
0.685714,SC _ o g i w r
-0.103595,S G I o g
-0.00217577,SC _ G I o g
0.458503,S l U
0.0876713,S l U p
0.420042,SC _ l U
0.243079,SC _ l U p
0.381298,P p U l
-0.560131,P l I G
0.269828,S m I h
0.39156,SC _ m I h
0.0761119,P k c r
1.07106,P k c r n
0.458072,S o D
0.430891,SC _ o D
0.345245,P D o
0.856691,P D o z
0.538127,S r a z
7.82621e-06,S r a z o D
0.531291,SC _ r a z
7.82621e-06,SC _ r a z o D
0.874621,S m r a
1.40502,SC _ m r a
0.678168,P a r m
-0.0663973,P b U
0.492113,S k U b
0.629443,SC _ k U b
0.447576,S s k U
0.472482,SC _ s k U
0.964334,P t Y
1.58465,P t Y r
1.12088,S d r
1.04219,SC _ d r
-0.0123533,S i d E
-0.0123533,SC _ i d E
0.0232542,S p @
0.755733,S p @ n
0.029635,SC _ p @
0.751698,SC _ p @ n
0.177953,P @ p
1.05609,P m o r
0.634198,CSC _NVNCVN
0.855327,S m Y t
1.09762,SC _ m Y t
0.177274,P Y m f
-0.0066123,P f c r y
0.468285,S f @
0.634013,SC _ f @
0.799216,S t f
0.81524,SC _ t f
2.91235,P t R n
0.798802,P S o
0.283501,P S o m
0.935303,P m @
0.353893,P m @ k
-0.177134,S m u t
-0.17184,SC _ m u t
0.107506,S p i
0.127498,SC _ p i
0.616245,P p I G k
-0.420043,S n I z
-0.420043,SC _ n I z
0.336377,S t n I z
0.339373,SC _ t n I z
1.04188,P I z I n t
0.249912,S t Y w
0.249912,SC _ t Y w
1.85824,S b @ r
1.85824,SC _ b @ r
0.000277058,S t I b
0.000277058,SC _ t I b
0.0455422,S n a t
0.0436373,SC _ n a t
0.123065,S d U g o
0.106399,SC _ d U g o
0.000311007,S u m
0.000311007,SC _ u m
1.53379,P m u
1.78359,P w ^ t E
0.2246,S R v
0.364438,S R v E
0.22456,SC _ R v
0.369522,SC _ R v E
-0.392814,P v R
1.47282,P w e v
0.228258,S G I v
0.224445,SC _ G I v
-0.0803245,N 4
0.975636,P C u
0.00715851,P C u a
0.0083255,P C u a n
1.03906,P a n D ^
0.130077,S m @ l
0.130077,SC _ m @ l
-0.042001,CSC _CNVCVCN
-0.0277222,CSC _CNVCVCNV
1.47394,CSC _CCNVCCCV
0.284272,S o t
0.290447,SC _ o t
-0.870702,S v o
-0.874465,SC _ v o
0.911474,P o v
-0.000168973,S R v o
-0.000168973,SC _ R v o
-0.320849,P f c r D
0.0895855,P m o r g I
0.3502,P m o r g I n
-0.22591,P g I n
0.340996,S z n
0.079989,S z n I
0.456082,SC _ z n
0.0680526,SC _ z n I
0.274435,P m o r g I n z
-0.419796,P I n z
0.81551,P n u d
0.0672694,P C u I G a
0.274102,S n a G
0.297686,SC _ n a G
0.123848,P C u I G a n
0.779969,S m e n
0.778596,SC _ m e n
-0.57613,S k i
-0.575116,SC _ k i
0.498776,P k o
0.0210632,P h i z f
2.46765,P f r
0.333261,S m ^ r
0.396339,SC _ m ^ r
-0.0217995,CSC _CVNCVCNVC
0.213557,P m u v
-0.0539599,P b ^ t
0.012543,S n x v
0.012543,SC _ n x v
0.25005,S t n x
0.228755,SC _ t n x
2.27513e-05,P x n t
0.172923,P w a C
0.365249,S t C
0.365249,SC _ t C
0.587295,S t E y
0.569362,SC _ t E y
0.356448,P m Y n e
0.31909,P m Y n e m
0.318991,P h u
0.228358,S u h
0.228358,SC _ u h
-0.0786464,S z u
-0.0786464,SC _ z u
-0.287524,P y E s
0.138127,S s E
0.0797303,SC _ s E
1.55323,P n a k
0.44058,S s k a
0.0323514,S s k a b
0.218222,SC _ s k a
0.0323514,SC _ s k a b
-0.556178,P Y I
-0.864906,CSC _NVVCCV
0.724302,P g r @
0.0249737,P g r @ m
0.226913,S i l
0.311288,S i l I
0.267035,SC _ i l
0.195674,SC _ i l I
0.894529,P s I l i
-0.638334,P l i
0.333749,S i z
0.284003,SC _ i z
0.1777,S n I k
0.0132122,SC _ n I k
-0.395355,P k I n
0.304898,P I n D ^ k
-0.0891681,S t m
-0.0877229,SC _ t m
0.21726,CSC _VCNVCCVCV
-0.418213,S d ^ D
-0.417284,SC _ d ^ D
0.0305809,P D ^ d
0.290533,P D ^ d o
0.638814,S r o d
0.677711,SC _ r o d
0.197858,P D ^ d o r
1.28856,P k l o
0.0196616,P k l o z d
0.384592,S f I
0.371875,SC _ f I
2.66941,P I f
-0.107325,P w i k
0.147412,P w c S
-1.16327,P S I
0.230502,P d c g i
0.00011024,P D e r w i
0.462668,P D e r w i g
0.449075,P D e r w i g o
0.000750586,P w i l
1.19708,S n o f
1.1379,SC _ n o f
-0.141467,P f o n
0.0903715,S o l E h
0.0648021,SC _ o l E h
0.243332,CSC _CCVCCVVC
0.16343,S n ^ f
0.102324,SC _ n ^ f
0.741122,S i n ^
0.499282,SC _ i n ^
-0.0295148,S n I f
-0.0313275,SC _ n I f
0.0149997,P f I n I
0.610992,S S I
0.654993,SC _ S I
1.24935,P f I n I S
0.689272,S t S
0.19137,S t S I n I f
0.865785,SC _ t S
0.0201101,SC _ t S I n I f
0.0524731,P f I n I S t
-0.248395,S S i
-0.250941,SC _ S i
0.515134,P S U
0.460366,P S U d
-0.142314,S G @
-0.148311,SC _ G @
0.492277,S r a k
0.00370474,S r a k ^
0.557792,SC _ r a k
1.17535,P k a r
-0.0328127,CSC _CVCNVCN
0.886635,P n ^ m
1.16735,P n ^ m b
8.96334e-05,P n ^ m b R
-0.281974,S R b
1.33636,S R b m
-0.282761,SC _ R b
0.719051,SC _ R b m
-0.661477,P b R
0.0762734,S n a R
0.0769246,SC _ n a R
0.0979711,P w U
0.402162,P w U d
0.326769,S i r E v i
0.33698,SC _ i r E v i
-0.0730346,P v E r i k
-0.444935,S R f
-0.44455,SC _ R f
0.534588,S l x b x
0.542633,SC _ l x b x
-0.294826,P b x l
0.0821374,S x d
0.0821374,SC _ x d
-0.901499,P d x
0.514746,S t n x d
0.490137,SC _ t n x d
1.63277,P m i W
1.77946,S W i m
1.46649,SC _ W i m
-0.219162,CSC _NVVN
-0.18589,S s t W
-0.185196,SC _ s t W
3.97982e-05,P W t s
0.000966695,P W t s Y
0.00100745,P W t s Y d
-0.0621834,S z ^ f
-0.0644509,SC _ z ^ f
0.430025,S l c b
0.356568,SC _ l c b
