weight,feature
0.411097,CSC _CVVCCV
0.579028,CSC _CVVCCVC
-0.445018,CSC _CVVCCVCC
1.82698,P a r
-0.225739,S t I l
-0.234299,SC _ t I l
-0.0518012,S x t I
-0.0518012,SC _ x t I
0.676707,S l x
-0.266908,S l x t I
0.789854,SC _ l x
-0.285623,SC _ l x t I
-1.2729,P t x l
0.206522,S k e
0.302795,SC _ k e
-0.00665904,P e k
-0.068248,P k R
0.0923945,P b u
0.294809,S u b
0.500022,SC _ u b
1.68645,P b u m
1.09657,S m u b
1.11715,SC _ m u b
0.000335483,P W ^
0.000353138,P W ^ t
0.0340338,P W ^ t C
0.19896,P W ^ t C x
0.999954,S x C
1.18323,SC _ x C
0.178468,CSC _VCCVV
-0.871545,P C x
-0.0520295,S G I u
-8.79673e-05,S G I u d
-0.0520295,SC _ G I u
-0.436125,CSC _NVV
-8.79673e-05,SC _ G I u d
0.179197,CSC _NVVC
1.52617,P W W
0.246491,S W W
0.627503,SC _ W W
-0.238346,P h R
-0.0564456,S t R
0.377704,S t R h
-0.05423,SC _ t R
0.377704,SC _ t R h
-0.200851,P t a
1.33433e-06,S u y r a
1.33433e-06,SC _ u y r a
-0.0335999,P a r y u
0.514843,P l U
0.551693,P l U k
0.461952,S t @ k
0.334245,SC _ t @ k
-0.226702,P k @ t
1.22668,P s t @
-0.647341,S n @
-0.639606,SC _ n @
0.980835,P s t @ n d
0.574168,S d n
-0.494667,S d n @
0.54996,SC _ d n
-0.583971,SC _ d n @
0.264622,S G I d
0.101174,S G I d n @ t s
0.258515,SC _ G I d
-0.0296091,CSC _NVCNV
0.101174,SC _ G I d n @ t s
-0.400894,P d I G
-0.164662,CSC _VNVCN
-0.175067,CSC _VNVCNV
-0.648463,CSC _VNVCNVC
0.189726,S e s
0.409354,SC _ e s
-0.319672,P s e
-0.415531,P e I
-0.0106183,S t e
-0.0106183,SC _ t e
0.426128,P e t
0.327935,S l W
0.980727,S l W t
0.32644,SC _ l W
0.226939,SC _ l W t
2.3551,P t c k
0.0488461,S G I k
0.0506505,SC _ G I k
-0.907521,P k I G
0.194097,S t W b x
0.310384,SC _ t W b x
-1.80246,P b W t
-0.725557,S t ^ D
-0.727138,SC _ t ^ D
-0.274181,CSC _CVCCVCVN
0.273905,P D ^ t
0.453504,S c s
0.453504,SC _ c s
-0.420805,P s c
0.540955,S l c
0.404934,SC _ l c
2.82223,P c l
0.107438,P c l D
0.171744,S v
-0.687611,S v E
0.18251,SC _ v
-0.683866,SC _ v E
0.0777595,P h E v
0.454277,P E v
-1.39239,P v
0.513779,S i v
0.309013,SC _ i v
2.95697,P b r
8.16796e-07,S i r
0.0219188,SC _ i r
-0.12063,P r i
-0.0472148,CSC _CVCCVCVCC
-0.181798,P D I
1.26313,P l I t x l g R
1.93575,P l I t x l g R l
-0.00926544,P n W
0.195042,S W n
0.210532,SC _ W n
-0.268782,S i w
-0.267924,SC _ i w
-0.430805,P w i
0.307501,P w i r
-0.692266,CSC _VNVCC
-0.020629,CSC _VNVCCV
0.316338,CSC _CVNVCC
-0.14837,CSC _VCVNVCC
0.293913,P h @
-1.2277,P h @ v
-0.673361,P @ v
0.339694,S u t
0.382186,S u t v @
0.352979,S u t v @ h
0.319465,SC _ u t
0.526017,SC _ u t v @
0.517206,SC _ u t v @ h
1.60295,P t e k
0.0770299,S s I
-0.310947,S s I D
0.00576731,SC _ s I
-0.177261,SC _ s I D
-0.651704,P I s
0.766903,P s t ^
0.871005,S f ^
0.97471,SC _ f ^
-0.0786676,CSC _CCVCCCVC
0.575544,CSC _NVCCVCC
0.370901,S s n
0.263253,SC _ s n
0.226723,P d W n s t e
1.01058,P s t e
0.0248568,CSC _CVCCNVCC
0.383653,P d W n s t e r
0.72664,S z r
8.21938e-07,S z r e
0.144774,S z r e t
0.640639,S z r e t s
0.724728,SC _ z r
0.0076731,SC _ z r e
0.230591,SC _ z r e t
0.622476,SC _ z r e t s
0.637916,P d W n s t e r z
-0.205589,P e r z
1.98007e-05,P d u y u s
0.116006,P d u y u s i
0.386498,S i s
0.331386,S i s u y u
0.0645401,S i s u y u d
0.167313,SC _ i s
0.235073,SC _ i s u y u
0.0666007,SC _ i s u y u d
-0.836136,P s i
-0.187832,S g x
-0.190294,SC _ g x
0.617803,S Y h
0.499936,SC _ Y h
-0.26585,P h Y
-0.0698741,CP CCCC
2.27884,P s p
0.740766,CSC _CVCCCCV
0.502159,CSC _VCCCVCVC
0.462689,P y U
0.107933,S r U
-0.275751,S r U y
-0.316984,SC _ r U y
0.0726158,CSC _CVCCCVCV
0.624845,P y U r
-0.338365,S e b
-0.334691,SC _ e b
0.106021,P b e
-0.0425145,P D ^ b e b
0.185589,S i b
-0.2572,S i b e b
0.0956104,SC _ i b
-0.140491,SC _ i b e b
-0.000240749,P b e b i
-0.930189,P e b i
-0.457933,P b i
0.284284,S n I
0.329833,SC _ n I
2.08161,P I n
0.0466273,P I n D
0.139777,CSC _VCNVVC
1.75285,P I n D ^
-0.266169,S m ^ D
-0.264289,SC _ m ^ D
0.302472,P m I r
0.216176,S R r I
0.524356,S R r I m
0.188632,SC _ R r I
0.700396,SC _ R r I m
0.772139,S e w
0.752766,SC _ e w
-0.502774,P w e r
0.0533305,S r e w
0.0560656,SC _ r e w
-0.0778612,P w e r z
1.41791,P x g E n
0.568199,P c l w
-0.386908,S z e
-0.393442,SC _ z e
-0.325102,S l a
-0.317815,SC _ l a
0.364386,S o l
0.586524,S o l a
0.361434,SC _ o l
0.586524,SC _ o l a
-1.33825,P l o
-0.186687,P o I
0.350327,S G I o l
0.350327,SC _ G I o l
-0.442502,CS NN
-0.444213,CSC _NN
-0.463574,CP NN
-0.0145665,CSC _VNN
1.77825,P E v r
1.78405,P E v r i
0.218283,CSC _CVCVCCVV
0.164566,S R t
0.237258,S R t E
0.317294,SC _ R t
0.233566,SC _ R t E
-0.284117,P t R
0.0832792,P w o
0.105193,S o w
0.254013,SC _ o w
0.0831266,S z i
-0.0817492,S z i m
0.0970587,SC _ z i
-0.0817492,SC _ z i m
-0.296227,CSC _CVNVNC
0.562317,P m a m i z
-0.141464,P m i z
-0.610964,S k u
-0.606655,SC _ k u
-0.309795,CSC _CNVCVC
1.20667,P Y m
0.224565,P Y m s
0.135706,P Y m s a
0.382951,P Y m s a r
0.643926,P Y m s a r i
0.169746,S i r a
1.05287,S i r a s
0.140101,SC _ i r a
1.06362,SC _ i r a s
-0.828665,CSC _VCVCNV
-0.331324,CSC _NVNVN
-0.295755,CSC _VCVNVN
-0.0774308,CSC _VCVCVN
-0.30001,CSC _VCVCVNV
0.045321,CSC _NVCVCVN
2.73661,P p l
0.449893,P p l e
-0.0639874,P e w I
-0.230498,P w I
1.17081,S D I
0.738268,S D I w
0.72145,SC _ D I
0.82335,SC _ D I w
-0.00536011,P e w I D
-0.157436,P w I D
-0.0419005,P I D
-0.434967,P w I D D
0.206936,CSC _NVVCC
0.284191,S z i g
0.278003,SC _ z i g
1.06497,S m u r
0.824009,SC _ m u r
-0.133963,CSC _NVCCVCCV
0.115736,CSC _CVNCVCC
0.0672525,CSC _CCVNCV
0.0296868,P b a
0.124898,S t a
-0.234043,S t a b
0.0892256,SC _ t a
-0.241503,SC _ t a b
-0.953385,P a t
0.017936,S l x t a b
0.100779,SC _ l x t a b
0.0647426,P l ^
0.704416,S v ^
0.865686,SC _ v ^
0.380531,P l ^ v
1.16103,P ^ v
-0.562019,S t c w
-0.555523,SC _ t c w
0.142171,P g a
0.203969,S t a g
9.28275e-05,SC _ t a g
0.451054,S x t a g
0.00164241,SC _ x t a g
3.3725,P d r
-0.370585,S G I r d
-0.372689,SC _ G I r d
1.07768,S k G
1.24696,SC _ k G
3.30235,P k l
0.0683126,P l a
0.336636,P l a t s
0.788827,P l a t s ^
0.775061,P l a t s ^ v
-0.968419,P s ^ v
2.0062,P f l
0.840708,S z d
0.848487,SC _ z d
-0.210608,S t z
-0.208251,SC _ t z
1.12677,S e d
1.08411,SC _ e d
1.27373,P t x d e
-0.490403,P d e
0.538691,P s ^ m
-0.0373277,CSC _VCNVCCV
0.667685,S s u J
1.1613,SC _ s u J
0.220939,CSC _CVCNVCC
-0.074486,CSC _CVCNVCCVC
0.000642896,P s ^ m J u s
1.1763e-05,P J u s
1.73668,P s l
0.131493,S R t e
0.498115,S R t e l
0.128962,SC _ R t e
0.544886,SC _ R t e l
0.157898,CSC _VCVCCVCNVC
-0.14243,P w i g
1.08529,P e f
1.25157,S O t
1.20667,SC _ O t
1.96935,P t O
-0.781824,P O
0.0978405,S z O t
0.0978405,SC _ z O t
1.33722,S m r
0.671619,SC _ m r
-0.108996,CSC _VNCVCCV
0.114402,CSC _CVNCVCCV
0.0857805,CSC _CVCCVVC
-0.042528,S p e
-0.0391424,SC _ p e
0.146487,CSC _CVCVCCVVC
1.08837,P e p
3.16723,P p r
-0.00694065,S t I r p
-0.00694065,SC _ t I r p
-0.119328,P r I t
0.138513,P r @
0.389108,S k @
-0.0869005,S k @ r
0.387384,SC _ k @
-0.0869005,SC _ k @ r
0.181517,S n u
0.32091,S n u k @
0.2544,S n u k @ r
0.181707,SC _ n u
0.237333,SC _ n u k @
0.377135,SC _ n u k @ r
-0.137259,S s e
-0.1298,SC _ s e
0.929081,P e s
2.49127,P t e s t
-0.0465359,P e s t
0.808227,S i t s
0.125758,S i t s e t
0.633218,SC _ i t s
0.105256,SC _ i t s e t
-0.185687,P e s t i
-0.276402,P s t i
1.25762,P ^ D
0.319152,S R D
0.293832,SC _ R D
1.35905,P ^ D R
-1.80793,P D R
-0.0848483,S z @
-0.0848483,SC _ z @
-0.000319784,P h @ z
0.804554,P @ z
-0.0289729,P h @ z e
-0.230562,CSC _CNVCVCVC
0.337973,P D ^ r
0.0418468,CSC _CVCVCN
0.22904,CSC _CVCVCNVC
-0.0452619,CSC _VCVCVCN
-0.00583846,S Y l
-0.00583846,SC _ Y l
0.502807,S k Y l
0.504841,SC _ k Y l
-0.56846,P Y k
0.30801,P e l
-0.177776,S t I l e
-0.182247,SC _ t I l e
0.278583,P e l I t
0.366834,P e l I t x
0.354599,P e l I t x l
0.700485,P l c
0.781021,P c r I
1.06577,P c r I n
0.409045,S J n
0.438648,SC _ J n
2.2737,P c r I n J
-0.122339,S R s
-0.120294,SC _ R s
0.456422,S l x k
0.521334,SC _ l x k
0.231937,P s R k x l
-0.800471,P k x l
1.75336,S ^ h
1.55778,SC _ ^ h
0.0482541,P h ^
1.66365,P d @ d
0.384313,S d @
-0.544516,S d @ d
0.387188,SC _ d @
-0.539308,SC _ d @ d
0.559997,S @ d @
1.22693,S @ d @ d
0.349875,SC _ @ d @
0.825817,SC _ @ d @ d
-0.48477,S d e
-0.492998,SC _ d e
0.202896,P n a
0.0408156,S t a n
0.0694329,SC _ t a n
0.435491,P n a t
0.0424374,S n E w
0.0540191,SC _ n E w
0.498666,P w E n
0.108371,S t n E
0.311864,S t n E w
0.183638,SC _ t n E
0.0968861,SC _ t n E w
0.242317,P w E n t
-0.35221,S t t
-0.349502,SC _ t t
-0.248048,S R w
-0.253006,SC _ R w
0.274621,S k R w
0.283679,SC _ k R w
0.247025,P w R k
0.298576,S l i
0.354547,SC _ l i
0.0645546,P b @
-0.111585,P b @ k
0.0803376,S l I w
1.06832,SC _ l I w
-0.315184,S o f
-0.318721,SC _ o f
-0.0385755,P f o
0.730678,S r o
0.781061,S r o f
0.529988,SC _ r o
0.595477,SC _ r o f
-0.736239,P o r
-0.155209,S k x
-0.155351,SC _ k x
0.237613,S k a
0.257416,S k a l
0.0402497,S k a l k
0.250275,SC _ k a
0.286473,SC _ k a l
0.0402497,SC _ k a l k
-0.235129,S l ^
-0.239977,SC _ l ^
0.0468223,S z R
0.0369973,SC _ z R
0.503012,P r E
1.32869,P r E d
1.72381,P y E
0.0778345,S l E
0.0765589,SC _ l E
0.15548,P y E l o
0.387376,S o l E
0.346063,SC _ o l E
0.430795,CSC _CVNCVCV
0.224383,P m I s
0.0840356,CSC _NVCVNC
-0.293236,S s o
-0.29142,SC _ s o
-0.215733,CSC _CVCVCVN
0.111119,S l x k R s o l
0.131551,S l x k R s o l E
0.248225,S l x k R s o l E y
0.0841671,SC _ l x k R s o l
0.178664,SC _ l x k R s o l E
0.344104,SC _ l x k R s o l E y
1.02791,P e b l
2.98592,P b l
0.721175,S u l b
0.721175,SC _ u l b
-0.00765611,S s t I
-0.00797693,SC _ s t I
-0.190456,S t G
-0.18245,SC _ t G
-0.172643,CSC _CVCNVCVC
3.12239,P t r
1.59083,P m I s t
0.738535,S R t s
0.617177,SC _ R t s
-0.669128,P s t R
0.32266,CSC _CVCCVNV
0.610402,CSC _CVCVCCVNVC
-0.854924,S f ^ D
-0.857795,SC _ f ^ D
0.166432,P D ^ f
-0.187179,S p u
-0.187183,SC _ p u
2.05038,P u p
0.0252573,S n a k
0.0235437,SC _ n a k
-0.459042,CSC _CNVCVCC
0.420068,P a n D
1.92299,P k w
0.122171,S z o g
0.128308,SC _ z o g
1.29908,P g o z
-0.633325,P o z
0.19364,P e n
-0.485579,S n o d
-0.486788,SC _ n o d
-0.0234375,S t n o d
-0.0991267,SC _ t n o d
-0.482185,P o n t
0.000114373,CSC _NVCCN
0.205346,CSC _NVCCNV
0.613973,CSC _CNVCCNVC
0.275341,CSC _NVCCCVC
-0.460745,S t I t
-0.0192414,SC _ t I t
-0.16668,P b x
0.685857,P k c
-0.181628,S z c
-0.224237,SC _ z c
-1.43396,P k c z
0.481137,P n ^
0.047795,S t ^ n
0.047795,SC _ t ^ n
-0.318794,S o m
-0.321449,SC _ o m
0.361648,P c l m o
0.292222,P c l m o s
0.418717,P c l m o s t
0.0135554,S t I d
0.0135554,SC _ t I d
-0.124423,P d I t
2.22248,P v E
0.421371,S i r E
1.1097e-05,S i r E v
0.496065,SC _ i r E
1.1097e-05,SC _ i r E v
0.921952,P v E r i
0.120944,CSC _CVCCVCVCVN
-0.0709679,S d o
-0.0702092,SC _ d o
-0.326702,P w E l
0.555844,S l E w
0.535019,SC _ l E w
-0.31828,CSC _NVCCVCCVC
0.00348632,CSC _CCVCNVCVC
-0.628189,P n I
0.074138,S G I n
0.0691747,SC _ G I n
0.219333,P S i
-0.220024,S s u t
-0.2214,SC _ s u t
-0.176646,S t s u
-0.176646,SC _ t s u
1.22558,P s t u
0.240863,P s t u p
0.182378,P s t u p I
0.228841,P s t u p I d
-0.0333096,S t d
-0.0315326,SC _ t d
0.686886,S u t d
0.843698,SC _ u t d
-0.334632,S t x
-0.339337,SC _ t x
0.170432,P c l D ^
-0.121526,S s ^ D
-0.121526,SC _ s ^ D
0.646622,S z l
0.284678,S z l x
0.67796,SC _ z l
0.482277,SC _ z l x
0.99244,S f c
1.01624,SC _ f c
2.37621,P c f
-0.0134885,P f ^ v
0.405339,S m E D
0.641644,SC _ m E D
0.156188,P w Y
0.438824,P o p
-0.0182421,S x p
-0.0182421,SC _ x p
0.418566,P o p x
0.0744741,S n x
0.172708,SC _ n x
0.51393,P o p x n
-0.982797,P p x n
0.876472,P x n
0.57154,CSC _VNNVCVC
0.00933464,S T W
1.07944,S T W m
0.301832,SC _ T W
1.01375,SC _ T W m
-0.221278,S G I T
-0.156434,SC _ G I T
0.345477,P T I G
-0.0421175,CSC _CNVNV
-0.115781,S n u y
-0.115781,SC _ n u y
0.160855,S v Y
0.646392,S v Y f
0.0665345,SC _ v Y
0.775855,SC _ v Y f
0.207047,P f Y v
3.57846,P T r
0.0670131,S i r T
0.568072,SC _ i r T
0.324239,P T r i
0.467974,S n i
0.462025,SC _ n i
0.926286,P g r i n
0.0881288,P b i t
0.225202,S p m
0.548108,S p m ^
0.235684,SC _ p m
0.655734,SC _ p m ^
2.23911,P b ^ m p
0.64608,S t p
0.64608,SC _ t p
0.643606,S d E h
0.0689883,S d E h r U y
0.856339,SC _ d E h
0.0176394,SC _ d E h r U y
-0.0293233,S n I d
-0.0289251,SC _ n I d
0.0162401,S t n I
0.0127999,SC _ t n I
1.20397,S s k
-0.144517,S s k E
1.25993,SC _ s k
-0.145277,SC _ s k E
3.71117,P E k s
-0.05304,S Y s
-0.05304,SC _ Y s
-1.39702,P s Y
0.262902,S t Y
0.219105,SC _ t Y
-0.639282,P Y t
0.257368,P E k s Y t I
0.859206,S d I t
0.870367,SC _ d I t
-0.349148,S s R
-0.355654,SC _ s R
-0.000100599,S R D ^ ^
-3.56449e-05,S R D ^ ^ D
-0.000100599,SC _ R D ^ ^
-3.56449e-05,SC _ R D ^ ^ D
1.74845,P b a b
0.926831,S s p
1.07439,SC _ s p
2.10828,P ^ p s
0.391564,S d Y s
0.669765,SC _ d Y s
0.474777,P ^ p s Y d d
0.505351,P ^ p s Y d d W
0.615886,P ^ p s Y d d W n
1.33697,P t E
0.0413216,S n E t
0.0413216,SC _ n E t
0.00133631,S i n
-0.0552993,S i n E
-0.0552993,SC _ i n E
2.8137,P E n i
-0.16062,P n i
0.0541567,S v ^ t
-0.360141,S v ^ t W
0.0541567,SC _ v ^ t
-0.33274,SC _ v ^ t W
-0.219755,P t ^ v
0.131916,S p ^ t I
0.290847,SC _ p ^ t I
0.189935,S l Y
0.189935,SC _ l Y
0.0778091,P m Y l
1.93491,P Y l
0.000182367,P m Y l I
-0.801243,P Y l I
0.382984,CSC _CVCVNC
-0.321894,S R T
-0.326675,SC _ R T
1.1754,P T R s t i
-0.368467,S o h
-0.364298,SC _ o h
0.249364,S l o h
0.249364,SC _ l o h
0.0672251,P h o l
0.890696,S d l
0.418287,S d l o
0.745549,SC _ d l
0.371624,SC _ d l o
0.00406548,P p e
1.65485,P s n
-0.118296,CSC _NVCCVN
0.281927,CSC _CNVCCVN
0.816059,S d n W
0.673082,SC _ d n W
0.0374777,CSC _CNVCNVC
0.634056,P s W n d
-0.168356,CSC _VNVV
1.70635,P p I g
0.222917,P p I g l
2.01807,P g l
0.528031,P p I g l I
0.399281,S t I l g I p
0.158524,SC _ t I l g I
0.0105891,SC _ t I l g I p
0.824542,P p I g l I t
1.12105,P O G k
1.51022,P O G k O
1.06502,P O G k O G
1.88831,P O G k O G k
0.00103054,S k G O k G
0.142515,S k G O k G O
0.00103054,SC _ k G O k G
0.0201476,SC _ k G O k G O
0.501571,P O G k O G k O G k
0.217382,S k G O k G O k G O
-0.196711,S G I k U l
-0.196711,SC _ G I k U l
3.96016e-05,P l U k I G
1.31654,P l U k I G @
0.116743,S t @ G
0.0304449,S t @ G I
0.0703196,SC _ t @ G
0.0304449,SC _ t @ G I
1.60074,P l U k I G @ t
0.276235,S n e r
0.00642602,S n e r ^
0.10884,S n e r ^ D
0.793491,SC _ n e r
0.273013,SC _ n e r ^
0.357998,SC _ n e r ^ D
0.433605,S i d
0.0512086,S i d n
0.470194,SC _ i d
0.0679083,SC _ i d n
-0.388382,P d i
1.01545,S r i d
0.194712,S r i d n e r
1.03454,SC _ r i d
0.192986,SC _ r i d n e r
0.737511,S o g i w
0.780419,S o g i w r
0.706209,SC _ o g i w
0.992452,SC _ o g i w r
0.482372,S l U
0.112344,S l U p
0.432978,SC _ l U
0.158352,SC _ l U p
0.133692,P p U l
-0.0484769,S G I l
-0.0570382,SC _ G I l
-0.564364,P l I G
0.390483,S m I h
0.234836,SC _ m I h
-0.00504225,P h I m
0.143152,P k c r
0.935229,P k c r n
0.43469,S o D
0.43469,SC _ o D
0.188616,P D o
-0.00223473,S z o D
-0.00223473,SC _ z o D
0.785201,P D o z
0.721519,S m r a
1.43263,SC _ m r a
0.684395,P a r m
-0.114091,P b U
0.586347,S k U b
0.49885,SC _ k U b
0.456324,S s k U
0.447649,SC _ s k U
0.905398,P t Y
1.6094,P t Y r
1.2064,S d r
0.924125,SC _ d r
-0.00163727,S i d E
-0.00163727,SC _ i d E
0.0149313,P h @ d
0.112259,S p @
0.857228,S p @ n
0.0122579,SC _ p @
0.62189,SC _ p @ n
0.303074,P @ p
0.978103,P m o r
0.442572,CSC _NVNCVN
0.974955,S m Y t
0.970548,SC _ m Y t
0.329325,P Y m f
-0.0495815,P f c r y
0.724158,S f @
0.460463,SC _ f @
0.796808,S t f
0.78259,SC _ t f
2.80709,P t R n
0.779716,P S o
0.280212,P S o m
0.853617,P m @
0.361753,P m @ k
-0.0933136,S m u t
-0.0999229,SC _ m u t
0.213198,S p i
0.0956545,SC _ p i
-0.032596,S G I p
-0.032596,SC _ G I p
0.559378,P p I G k
-0.387664,S n I z
-0.387664,SC _ n I z
0.254338,S t n I z
0.285503,SC _ t n I z
0.287935,S t Y w
0.287935,SC _ t Y w
1.89222,S b @ r
1.89222,SC _ b @ r
0.00173255,S n a t
0.00173255,SC _ n a t
-0.0682996,S t I n
-0.0855233,SC _ t I n
0.0262286,S d U g o
0.0262286,SC _ d U g o
1.43331,P m u
1.84129,P w ^ t E
0.195062,S R v
0.345187,S R v E
0.249256,SC _ R v
0.345187,SC _ R v E
-0.381482,P v R
1.45914,P w e v
0.0548124,S G I v
0.0592555,SC _ G I v
-0.0965756,N 4
1.02888,P C u
6.70276e-18,P C u a
0.0528079,P C u a n
1.15474,P a n D ^
0.108935,S m @ l
0.108935,SC _ m @ l
-0.00921364,CSC _CNVCVCN
1.46435,CSC _CCNVCCCV
0.266077,S o t
0.267665,SC _ o t
-0.860518,S v o
-0.857817,SC _ v o
0.742361,P o v
-0.348102,P f c r D
0.0387301,P m o r g I
0.325591,P m o r g I n
-0.249948,P g I n
0.395315,S z n
0.0789061,S z n I
0.388278,SC _ z n
0.0787015,SC _ z n I
0.347922,P m o r g I n z
-0.344788,P I n z
1.19417,P n u d
0.296886,S n a G
0.295467,SC _ n a G
0.93465,S m e n
0.926734,SC _ m e n
-0.569942,S k i
-0.576734,SC _ k i
0.539511,P k o
0.239573,P h i z f
2.43353,P f r
0.371549,S m ^ r
0.356158,SC _ m ^ r
0.151191,P m u v
-0.0733371,P b ^ t
0.252667,S t n x
0.252781,SC _ t n x
0.37216,P x n t
0.359552,S t C
0.359552,SC _ t C
0.629103,S t E y
0.471995,SC _ t E y
0.218316,P m Y n e
0.305239,P m Y n e m
0.346386,P h u
0.162945,S u h
0.162945,SC _ u h
-0.0522298,S z u
-0.053304,SC _ z u
-0.289497,P y E s
0.0989059,S s E
0.162114,SC _ s E
1.66317,P n a k
0.357291,S s k a
0.0412947,S s k a b
0.273322,SC _ s k a
0.0412947,SC _ s k a b
-0.525002,P Y I
-0.7279,CSC _NVVCCV
0.699103,P g r @
0.0366975,P g r @ m
0.0958456,P s I l
0.225013,S i l
0.236138,S i l I
0.205002,SC _ i l
0.24265,SC _ i l I
0.734862,P s I l i
-0.680597,P l i
0.221778,S i z
0.293129,SC _ i z
0.112982,S n I k
0.0378971,SC _ n I k
-0.366007,P k I n
0.321338,P I n D ^ k
-0.0843059,S t m
-0.0807586,SC _ t m
5.73286e-06,P s ^ m t
0.126463,CSC _VCNVCCVCV
-0.432335,S d ^ D
-0.434818,SC _ d ^ D
0.166363,P D ^ d
0.607887,S r o d
0.503145,SC _ r o d
0.169748,P D ^ d o r
0.276499,P d o r
-0.0826991,S o l k
-0.0826991,SC _ o l k
1.33487,P k l o
0.295619,S f I
0.532658,SC _ f I
2.59101,P I f
-0.138295,P w i k
0.249875,P w c S
-1.1462,P S I
0.0989803,P d c g i
5.08843e-05,P D e r w i
0.180927,P D e r w i g
0.262859,P D e r w i g o
5.567e-06,S l i w
5.567e-06,SC _ l i w
1.13566,S n o f
1.13517,SC _ n o f
-0.18649,P f o n
0.209171,SC _ o l E h
0.198737,CSC _CCVCCVVC
0.498962,S i n ^
0.696264,SC _ i n ^
-0.0532092,S n I f
-0.0537616,SC _ n I f
0.702757,S S I
0.577385,SC _ S I
1.46228,P f I n I S
0.908208,S t S
0.0243861,S t S I n I f
0.618762,SC _ t S
0.00741321,SC _ t S I n I f
-0.265271,S S i
-0.262143,SC _ S i
0.463853,P S U
0.496847,P S U d
-0.142185,S G @
-0.139522,SC _ G @
0.430545,S r a k
0.108527,S r a k ^ D
0.661713,SC _ r a k
0.0222522,SC _ r a k ^
0.00013604,SC _ r a k ^ D
1.2478,P k a r
-0.0148918,CSC _CVCNVCN
0.869745,P n ^ m
0.45065,P n ^ m b
0.695651,P n ^ m b R
-0.281808,S R b
0.797685,S R b m
-0.280363,SC _ R b
1.2704,SC _ R b m
-0.625226,P b R
0.145186,S n a R
0.067953,SC _ n a R
0.0396027,P w U
0.460198,P w U d
0.24759,S i r E v i
0.33674,SC _ i r E v i
-0.0799119,P v E r i k
-0.446006,S R f
-0.453943,SC _ R f
0.461826,S l x b x
0.588163,SC _ l x b x
-0.246391,P b x l
0.0594627,S x d
0.0607859,SC _ x d
-0.915358,P d x
0.273906,S t n x d
0.425019,SC _ t n x d
1.77449,P m i W
0.0697743,S W i
1.61891,S W i m
0.0587662,SC _ W i
1.59141,SC _ W i m
-0.239776,CSC _NVVN
-0.170356,S s t W
-0.170356,SC _ s t W
0.107363,P W t s Y
0.000649457,P W t s Y d
-0.0484675,S z ^ f
-0.0484675,SC _ z ^ f
0.270828,S l c b
0.458066,SC _ l c b
0.0884032,S z l c b
0.0884032,SC _ z l c b
-0.0470004,P c l z
0.225079,P c f D
0.435313,S r o l
0.030496,S r o l f
0.418909,S r o l f ^
0.352625,S r o l f ^ D
0.503829,SC _ r o l
0.030496,SC _ r o l f
0.360976,SC _ r o l f ^
0.325413,SC _ r o l f ^ D
0.0834696,P v E r i t
0.183056,P b r I
1.76,P s k
0.213321,S o k s I r b
-0.604002,S i f
-0.604907,SC _ i f
0.679578,P f i l
-0.0369424,S R y R
-0.0369424,SC _ R y R
-0.0387346,S p Y
-0.0420072,SC _ p Y
1.31302,CSC _VVV
1.61086,P y ^
0.643418,S m ^ y
0.70217,SC _ m ^ y
0.0278782,P y ^ m
0.0762443,S i m ^
0.154891,S i m ^ y
0.131593,SC _ i m ^
0.103107,SC _ i m ^ y
0.517403,S d n E
0.573026,SC _ d n E
1.37206,P r ^ b
0.381208,P d ^
0.175627,S m i r
0.23707,SC _ m i r
0.528545,P m E
1.42043,S b ^ t
1.41041,SC _ b ^ t
0.128255,P T @ G
1.1082,P T @ G k
0.5289,S u y k G @
0.323629,S u y k G @ T
0.469299,SC _ u y k G @
0.361517,SC _ u y k G @ T
0.362922,P k y u
0.836769,P b i k
0.362396,S Y r d
0.40765,SC _ Y r d
0.291236,P d r Y
0.140206,P r Y
0.487833,P r Y t
0.546008,S n a G @
0.810024,SC _ n a G @
0.357967,S l x b e
0.71114,S l x b e t
0.474688,SC _ l x b e
0.433333,SC _ l x b e t
1.80561,P n i d
0.202171,S i l n
0.0500903,S i l n o
0.202171,SC _ i l n
0.0500903,SC _ i l n o
0.650967,S d E b
0.737053,SC _ d E b
1.37005,CSC _NVCNVCNVC
-0.946814,S p ^ D
-0.942218,SC _ p ^ D
-0.254136,P D ^ p
0.182416,S R p
0.460622,S R p e p
0.189374,SC _ R p
0.381399,SC _ R p e p
-0.675665,P p R
0.364114,P b i e
1.73136,P e d r
-0.545733,P m R
0.192479,S k I
0.202568,SC _ k I
0.0612502,P r I k
2.52377,P Y k @ n
0.523391,S p a
0.582173,SC _ p a
1.55525,P e n u
-0.540662,P l W
0.519909,S d W l
0.519909,SC _ d W l
0.0845881,P p E
-0.324317,P S x
0.089269,S i l x
0.0906267,SC _ i l x
0.318623,CSC _VCNVCVN
0.364735,CSC _CVCNVCVN
0.270938,S Y b
0.231682,SC _ Y b
0.0916987,P b Y
0.213747,S x y
0.213747,SC _ x y
-0.698763,P s p U t
0.202647,P h W
0.839613,S W h
0.839613,SC _ W h
0.627928,P l I d
0.169103,S n a z
0.209216,SC _ n a z
-0.20518,S t n a
-0.206946,SC _ t n a
-1.84271,P s I z
0.7175,P k w I
0.291695,P k w I t
1.29194,S n @ D
